asst,lhnf,sst,Evap,Tran,at,tmax,tmin,dpt,FengRO,CiRO,TanRO,LueRO,GuangRO,TingRO,runoff
277.294708,37.6698494,277.294708,1.53E-05,5.60E-07,5.29,10.75,-0.19,-5,6.53125,19.34375,23.375,120.265625,163.65625,365.57812,368.15625
280.160522,26.9206467,280.160522,1.09E-05,3.68E-07,5.9,9.69,-0.6,1.72,6.46875,19.140625,23.09375,119.25,162.40625,362.71875,365.78125
277.577728,11.7940273,277.577728,4.78E-06,3.59E-10,4.41,7.37,0.22,2.2,6.40625,18.953125,22.859375,117.390625,162.04688,361.39062,363.65625
278.884766,32.5364418,278.884766,1.32E-05,5.37E-07,5.5,9.93,0.97,-1.56,6.34375,18.765625,22.640625,115.796875,161.4375,363.23438,364.15625
277.302155,29.9920006,277.302155,1.22E-05,5.47E-07,5.39,11.39,0.64,-4.23,6.28125,18.59375,22.453125,114.59375,159.40625,362.6875,364.8125
278.128601,27.2633171,278.128601,1.11E-05,6.50E-07,4.94,10.96,-0.44,-0.83,6.21875,18.40625,22.234375,113.515625,157.23438,357.96875,361.98438
279.110931,24.0110283,279.110931,9.73E-06,7.11E-07,6.86,11.37,0.15,0.84,6.15625,18.234375,22.015625,112.390625,155.32812,351.75,356.45312
279.874146,20.3751392,279.874146,8.26E-06,2.79E-07,6.23,9.17,3,2.68,6.109375,18.078125,21.8125,111.390625,153.76562,346.28125,350.6875
279.428467,23.5423088,279.428467,9.54E-06,7.67E-07,6.35,11.52,0.57,2.48,6.046875,17.90625,21.625,110.46875,152.48438,342.09375,345.89062
279.952362,19.2411709,279.952362,7.80E-06,6.54E-07,6.95,12.4,0.46,3.09,6,17.765625,21.421875,109.453125,151.1875,338.79688,342.10938
281.685883,23.7050419,281.685883,9.61E-06,4.37E-07,8.02,11.26,2.12,3.19,5.9375,17.59375,21.234375,108.53125,149.92188,335.79688,338.90625
277.853973,34.0039635,277.853973,1.38E-05,3.20E-07,6.69,12.6,-1.13,-3.52,5.90625,17.46875,21.125,107.921875,149.29688,333,335.95312
278.35257,34.4329338,278.35257,1.40E-05,1.23E-06,6.07,13.67,-1.78,-1.4,5.859375,17.328125,20.953125,107.40625,149.01562,331.09375,333.54688
278.61377,29.1400051,278.61377,1.18E-05,1.25E-06,6.76,13.76,-0.2,0.09,5.796875,17.171875,20.75,106.4375,147.79688,329.9375,332.01562
279.484222,31.6540394,279.484222,1.28E-05,1.41E-06,7.51,14.43,0.02,1.29,5.734375,17,20.546875,105.21875,146.26562,328.21875,330.57812
281.656891,32.9585686,281.656891,1.34E-05,1.66E-06,9.05,15.55,1.66,2.74,5.6875,16.84375,20.34375,104.09375,144.73438,325.3125,328.23438
282.576965,49.0752792,282.576965,1.99E-05,2.04E-06,11.03,18.61,3.88,-0.44,6.40625,18.3125,21.28125,103.3125,143.17188,321.5625,324.84375
285.214569,42.0290222,285.214569,1.70E-05,1.91E-06,11.56,16.5,3.9,5.89,6.484375,18.859375,22.53125,104.4375,142.14062,317.90625,321.10938
284.261475,16.5596447,284.261475,6.71E-06,4.93E-07,10.21,14.87,5.66,7.7,6.828125,18.890625,22.4375,107.109375,142.59375,316.125,318.46875
283.475342,20.1493816,283.475342,8.17E-06,8.30E-07,10.71,15.61,5.78,6.48,6.8125,18.84375,22.5,110.109375,145.71875,318.3125,318.53125
281.876404,14.1192818,281.876404,5.72E-06,2.91E-07,8.21,11.83,3.35,6.41,6.46875,18.328125,22.078125,115.15625,152.1875,326.125,323.39062
283.480499,19.9402809,283.480499,8.08E-06,6.29E-07,9.44,13.61,3.28,6.44,6.125,17.6875,21.40625,121.65625,156.46875,337.1875,333
284.826294,26.1114254,284.826294,1.06E-05,1.26E-06,9.35,14.11,5.69,5.65,6.28125,17.71875,21.125,125.34375,158.9375,344.78125,342.40625
283.520935,11.1948719,283.520935,4.54E-06,2.86E-07,9.52,14.21,6.04,6.95,7.15625,18.5,21.71875,125.9375,161.65625,346.875,347.21875
285.226959,21.4233456,285.226959,8.69E-06,9.09E-07,10.47,15.19,5.96,7.6,7.65625,19.375,22.65625,127.21875,163.6875,345.90625,347.78125
284.04129,23.684639,284.04129,9.60E-06,1.21E-06,9.96,14.54,4.89,6.64,7.9375,20.375,23.71875,130.25,164.46875,343.90625,346.3125
286.903595,36.7306366,286.903595,1.49E-05,2.50E-06,12.34,18.04,4.69,7.9,8.15625,21.53125,25.15625,133.875,165.59375,342.03125,344.25
283.532135,4.79213333,283.532135,1.94E-06,2.33E-08,10.16,12.28,7.09,8.54,7.90625,21.4375,25.4375,138.65625,172.0625,343.21875,344
279.754333,21.4068966,279.754333,8.68E-06,5.75E-14,6.62,7.97,4.41,2.69,7.90625,22.84375,27.0625,147.53125,190.84375,354.84375,350.625
276.9617,18.6268406,276.9617,7.55E-06,1.99E-14,4.28,5.06,2.94,0.48,7.25,21.34375,26.34375,158.53125,210.71875,385.96875,372.53125
280.535156,38.5857353,280.535156,1.56E-05,8.49E-07,6.16,9.61,2.05,0.2,6.59375,19.375,23.875,157.28125,218.34375,423.8125,408.5625
277.65271,13.5928555,277.65271,5.51E-06,3.38E-14,4.42,5.99,2.26,1.87,6.1875,18.1875,22.28125,146.875,220.25,445.53125,438.46875
276.475891,29.8308296,276.475891,1.21E-05,4.93E-14,3.47,5.48,1.02,-3.12,5.9375,17.40625,21.125,135.5,216.375,450.125,450.9375
276.289917,23.3080902,276.289917,9.45E-06,1.98E-09,2.96,6.91,-1.43,-2.39,5.8125,16.9375,20.46875,125.375,205.34375,442.625,449.1875
278.194305,25.1584339,278.194305,1.02E-05,1.04E-07,4.16,7.34,-1.69,-1.31,5.75,16.71875,20.15625,117.375,191.34375,424.3125,435.6875
276.687012,28.7602482,276.687012,1.17E-05,1.66E-07,3.6,7.84,-0.78,1.25,5.6875,16.5625,20.21875,111.96875,179.53125,400.59375,414.25
277.563721,32.788662,277.563721,1.33E-05,8.26E-07,4.23,8.14,-0.91,-2.3,5.625,16.40625,20,108.8125,170.5,378.9375,391.6875
278.603394,30.1391258,278.603394,1.22E-05,5.48E-07,4.87,8.9,0.26,-1.01,5.59375,16.25,19.71875,106.0625,162.34375,360.96875,372.125
279.668274,29.6061077,279.668274,1.20E-05,5.80E-07,5.63,9.89,0.89,0.71,5.53125,16.125,19.53125,103.75,156.09375,345.34375,355.15625
280.749207,31.5633335,280.749207,1.28E-05,5.02E-07,6.49,9.19,3.21,2.03,5.59375,16.375,19.90625,103.875,153.75,333.21875,341.0625
277.101044,17.574461,277.101044,7.13E-06,1.58E-09,3.87,6.58,-0.11,0.46,5.53125,16.34375,20.125,108.25,156.96875,328.21875,332.3125
278.487762,33.6030464,278.487762,1.36E-05,1.42E-06,5.6,10.81,-0.49,-0.7,5.40625,15.9375,19.6875,111.71875,160.78125,332.9375,332.1875
279.489136,29.9376335,279.489136,1.21E-05,9.06E-07,6.49,11.34,0.35,0.36,5.34375,15.75,19.21875,110.40625,161.34375,339.53125,337.96875
282.415588,39.5491104,282.415588,1.60E-05,1.41E-06,8.78,12.19,1.76,1.81,5.40625,16.25,19.4375,107.5625,161.0625,340.71875,341.59375
282.71405,25.1192093,282.71405,1.02E-05,6.90E-07,8.56,11.67,5.24,4.36,5.65625,17.15625,20.28125,106.78125,159.53125,338.375,341.03125
283.60083,26.1885567,283.60083,1.06E-05,9.55E-07,10.48,13.5,5.39,5.24,6,17.96875,21.21875,109.09375,158,334.46875,337.96875
285.059082,23.3322239,285.059082,9.46E-06,9.19E-07,10.77,13.41,8.55,7.27,6.75,19.625,22.84375,113.9375,159.78125,330.71875,334.0625
282.42984,10.6361742,282.42984,4.31E-06,1.56E-07,10,11.4,8.82,8.39,8.0625,22.84375,26.0625,123.3125,167.1875,331,332.25
284.489441,23.8532772,284.489441,9.67E-06,9.48E-07,10.6,13.46,7.32,7.7,9.21875,25.84375,29.71875,141.40625,180.5,339.40625,336.3125
284.601257,42.061348,284.601257,1.71E-05,1.38E-06,11.16,14.8,7.3,5.68,11.1875,29.875,33.6875,165.625,195.75,356.90625,349.125
283.695648,17.5406361,283.695648,7.11E-06,2.82E-07,9.92,10.89,8.95,6.34,11.65625,31.0625,36.21875,192.78125,217.78125,383.59375,371.1875
282.053467,12.1394091,282.053467,4.92E-06,1.56E-07,9.51,12.14,6.92,6.02,11.84375,32.40625,37.875,210.65625,246.625,421.5,404.03125
283.716248,47.2883301,283.716248,1.92E-05,2.24E-06,10.4,14.54,7.26,3.95,11.34375,32.15625,38.53125,218.375,275.09375,466.96875,446.9375
281.341492,5.18029451,281.341492,2.10E-06,1.42E-10,8.05,8.82,7.13,6.38,10.46875,30.15625,36.71875,217.75,293.375,506.71875,491.15625
280.568726,10.9767561,280.568726,4.45E-06,6.80E-08,7.49,10.49,2.99,5.55,9.8125,28.5,34.6875,212.0625,304.71875,533.46875,524.5
283.591125,37.7153282,283.591125,1.53E-05,1.99E-06,10.3,15.54,2.85,5.57,9.71875,28.5625,34.71875,204.875,308.375,550.71875,546.125
284.710846,27.9300919,284.710846,1.13E-05,1.15E-06,10.63,13.9,6.27,7.85,9.71875,29.46875,35.46875,200.25,304.65625,556.3125,556.84375
283.919373,37.0324173,283.919373,1.50E-05,1.14E-06,10.14,13.47,7.65,5.65,10,31.4375,38.125,202.71875,308.4375,555.71875,558.28125
280.908508,7.97092295,280.908508,3.23E-06,3.10E-08,8.06,10.55,3.67,5.89,9.78125,31.34375,38.75,221.96875,322.15625,569.5625,565.6875
284.075745,48.7693825,284.075745,1.98E-05,3.45E-06,9.85,14.54,3.65,4.67,9.25,30.3125,38,238.84375,338.3125,600.4375,589.78125
284.252533,40.1154099,284.252533,1.63E-05,2.48E-06,10.44,15.23,4.79,5.55,8.96875,28.96875,36.0625,240.25,350.1875,633.0625,622.75
286.797577,46.3812943,286.797577,1.88E-05,3.31E-06,13.09,17.18,5,7.19,10.28125,29.75,35.75,228.03125,352.53125,647.34375,644.6875
285.76059,41.808075,285.76059,1.70E-05,8.97E-07,13.5,16.75,11.25,6.42,13.59375,34.34375,39.375,216.84375,343.28125,641.9375,646.71875
284.966492,78.1370087,284.966492,3.17E-05,3.75E-06,12.67,17.26,8.74,0.22,16.09375,39,44.4375,216.21875,328,622.65625,632.53125
283.203186,41.516613,283.203186,1.68E-05,1.81E-06,10.83,15.52,5.91,2.79,15.5,37.84375,44.3125,222.03125,314.4375,596.46875,608.875
285.580139,61.5446663,285.580139,2.50E-05,5.40E-06,11.5,17.24,5.88,5.95,15.125,36.15625,42,220.125,306.34375,571.1875,583
284.968842,38.5178452,284.968842,1.56E-05,2.92E-06,11.81,17.18,4.94,7.26,15.15625,35.34375,41,213.59375,301.03125,551.5,561.09375
286.663849,48.5396461,286.663849,1.97E-05,4.77E-06,13.35,19.59,5.87,8.35,14.59375,34.25,40,208.78125,292.53125,535.3125,543.71875
290.496185,72.6321411,290.496185,2.94E-05,8.11E-06,17.59,24.47,9.77,9.71,13.8125,33.65625,39.4375,209.65625,282.40625,518.4375,527.0625
288.119904,20.2318668,288.119904,8.20E-06,1.31E-06,16.34,22.17,11.71,12.21,12.78125,32.65625,38.75,219.25,274.90625,503.625,511.25
290.91394,134.392944,290.91394,5.45E-05,7.96E-06,17.81,23.92,10.87,5.26,11.5625,30.875,37.25,232.25,274.15625,497.15625,500.84375
284.064697,41.5996552,284.064697,1.69E-05,8.51E-07,11.28,14.46,8.24,2.57,10.375,28.5,34.90625,241.4375,280.6875,504.46875,502.6875
283.061768,13.9402723,283.061768,5.65E-06,1.37E-07,9.04,10.64,7.48,7.31,9.34375,26.15625,32.21875,238.4375,288.96875,523.875,517.84375
282.733673,22.1636753,282.733673,8.99E-06,6.77E-07,9.4,12.63,4.62,6.28,8.4375,24.1875,29.875,224.625,289.53125,545.1875,538.75
285.181641,45.3673058,285.181641,1.84E-05,3.46E-06,10.81,14.93,5.89,5.96,7.75,22.71875,28.125,208.8125,280.625,555.4375,553.25
285.775879,43.5371819,285.775879,1.77E-05,3.57E-06,12.2,16.1,7.37,7.68,7.3125,21.71875,26.90625,195.21875,267.1875,549.65625,553.53125
286.473389,34.5418701,286.473389,1.40E-05,2.89E-06,13.01,17.7,6.67,8.21,6.9375,20.90625,25.84375,184.09375,252.375,530.9375,540.09375
288.037384,48.0662918,288.037384,1.95E-05,4.90E-06,15.13,19.05,8.8,9.31,6.59375,20.21875,24.90625,177.40625,238.71875,505.09375,517.34375
289.512115,28.4380131,289.512115,1.15E-05,1.99E-06,15.44,19.3,12.39,11.52,6.34375,19.5625,24.0625,176.53125,228.25,479.90625,492.0625
289.812042,51.9239502,289.812042,2.11E-05,5.63E-06,16.91,23.36,10.27,12.1,8.5625,22.4375,25.6875,177.90625,223.125,462.1875,471.25
292.593323,57.5149002,292.593323,2.33E-05,6.97E-06,18.45,23.94,11.74,14.01,8.96875,23.15625,27.625,179.09375,222.34375,456.625,461.03125
288.701141,39.2534981,288.701141,1.59E-05,1.93E-06,16.24,19.67,13.36,11.22,10.84375,26.3125,29.90625,181.25,226.625,469.375,466.625
289.916534,67.4502563,289.916534,2.73E-05,5.83E-06,16.59,21.09,13.01,9.8,12.96875,30.8125,35.09375,191.28125,234.3125,507.71875,494.09375
288.754639,30.1892853,288.754639,1.22E-05,2.06E-06,15.25,18.81,12.68,11.65,12.40625,29.71875,35.15625,205.5625,239.78125,567.875,546.15625
289.736176,45.2765808,289.736176,1.84E-05,4.59E-06,15.36,19.65,11.15,11.86,11.34375,27.6875,32.90625,204.34375,245,630.75,610.1875
290.953278,84.6808395,290.953278,3.43E-05,8.48E-06,17.67,22.68,12.79,10.27,11,27.65625,32.6875,194.34375,248.125,670.90625,659.625
287.906097,20.1648407,287.906097,8.18E-06,1.30E-06,13.92,17.88,9.47,11.58,10.53125,27.09375,32.75,194.875,246.625,683.84375,681.5
289.918732,38.0817261,289.918732,1.54E-05,3.13E-06,15.66,19.77,11.26,12.34,11.1875,26.875,32.15625,196.9375,243.3125,688.375,688.5
290.270508,42.2802391,290.270508,1.71E-05,3.95E-06,15.85,19.63,12.15,13.05,11.5,26.53125,31.875,193.5,242.0625,691.5,692.1875
290.39328,60.2522087,290.39328,2.44E-05,6.69E-06,17.12,21.63,11.47,12.47,10.96875,25.375,30.6875,186.28125,241.78125,689.5,691.9375
292.604156,77.0671997,292.604156,3.12E-05,1.04E-05,19.05,23.64,13.62,13.79,10.03125,23.71875,28.875,177.34375,238.96875,679.90625,685.28125
293.327667,39.279232,293.327667,1.59E-05,4.02E-06,19.79,23.08,15.59,15.91,9.0625,22.1875,27,168.03125,231.375,660.21875,669.65625
293.525482,26.731863,293.525482,1.08E-05,2.16E-06,19.33,21.54,17.27,17.15,8.46875,21.4375,25.9375,159.21875,223.65625,635.09375,647
292.125183,59.0428123,292.125183,2.39E-05,4.03E-06,19.56,23,16.48,12.97,13.21875,33.28125,37.03125,159.53125,223.0625,617.78125,627.09375
294.395447,102.969833,294.395447,4.17E-05,1.45E-05,20.41,25.99,15.58,14.04,15.8125,40.125,47.8125,190.9375,227.5625,626.78125,625
294.693604,79.7217407,294.693604,3.23E-05,1.08E-05,20.29,24.63,16.97,15.93,15.0625,37.71875,46.15625,222.53125,232.96875,669.4375,655.375
293.668945,50.2124214,293.668945,2.04E-05,4.30E-06,19.93,22.37,17.87,15.97,14,34.9375,42.59375,224.125,254.1875,728.03125,708.1875
293.498566,46.4822044,293.498566,1.88E-05,4.67E-06,20.33,23.35,17.15,15.83,13.28125,34.0625,41.625,217,285.375,798.28125,773.4375
294.39856,80.9004898,294.39856,3.28E-05,1.08E-05,20.69,25.51,16.13,15.44,13.03125,34.75,42.875,216.59375,303.0625,877.21875,851.125
296.064392,84.7956772,296.064392,3.44E-05,1.21E-05,21.54,26.32,17.48,16.71,12.34375,33.3125,41.8125,218.09375,300.4375,936.5,920.5625
292.939606,77.4658661,292.939606,3.14E-05,4.17E-06,19.39,22.71,15.94,13.56,15.6875,38.71875,46.03125,222.03125,300.375,974.03125,965.34375
293.878296,116.513664,293.878296,4.72E-05,1.50E-05,20.04,25.53,16.03,12.82,22.3125,51.65625,59.375,251.75,310.875,1036.75,1018.1875
290.537415,30.2874298,290.537415,1.23E-05,1.55E-06,17.08,18.03,15.91,14.18,23.71875,54.875,65.34375,292.25,332.28125,1141.6562,1112.7812
289.190552,64.1122437,289.190552,2.60E-05,6.11E-06,15.52,19.54,10.68,9.99,25.875,59.1875,69.65625,318.4375,370.4375,1250.25,1221.8438
292.080963,82.7200775,292.080963,3.35E-05,1.11E-05,18.35,22.2,14.29,12.47,25.6875,58.78125,70.375,350.5625,409.21875,1334.1875,1311.7812
293.895691,71.7689438,293.895691,2.91E-05,9.83E-06,19.57,22.7,16.06,14.87,23.375,53.375,64.59375,360.90625,438.3125,1394.75,1379.25
293.414459,72.9902725,293.414459,2.96E-05,8.12E-06,19.62,23.73,11.57,14.97,22.40625,49.15625,58.9375,342.0625,455.0625,1422.5,1418.125
287.115204,52.4405327,287.115204,2.13E-05,1.82E-06,14.7,19.86,11.05,7.44,33.09375,75.21875,84.0625,350.5,473.28125,1432.0312,1428.8438
285.210724,51.9956551,285.210724,2.11E-05,3.76E-06,13.71,18.79,7.26,5.94,35.8125,84.03125,99.875,442.15625,504.0625,1519.3125,1491.2812
290.331268,79.7587204,290.331268,3.23E-05,1.10E-05,16.95,21.88,11.51,9.87,32.875,76.9375,92.84375,473.78125,552.375,1646.4375,1619.625
293.29837,100.230179,293.29837,4.06E-05,1.56E-05,18.64,23.41,14.13,12.48,29.40625,68.34375,82.625,441.625,587.59375,1682.125,1680.3125
292.142334,82.4167633,292.142334,3.34E-05,1.18E-05,18.31,23.78,11.14,11.97,26.375,60.875,73.5625,397.90625,569.28125,1628.625,1646.9375
293.046295,99.8703613,293.046295,4.05E-05,1.58E-05,19.48,25.5,13.6,12.35,24.0625,54.875,66.15625,358.34375,523.625,1525.5,1555.4375
293.145935,151.102036,293.145935,6.13E-05,1.62E-05,21.95,25.88,18.14,7.59,21.6875,49.875,60.09375,325.28125,475.125,1411.9062,1444.5
289.966888,66.3296204,289.966888,2.69E-05,5.25E-06,17.43,21.07,14.47,9.47,19.71875,46.4375,55.5625,297.8125,432.21875,1306.375,1337.2812
287.811707,7.89068747,287.811707,3.20E-06,3.07E-07,14.58,16.04,12.71,13.06,18.375,42.875,51.28125,273.75,395.78125,1224.1875,1249.5
292.459778,112.715492,292.459778,4.57E-05,1.77E-05,19.09,25.2,13.05,11.01,17.9375,40.84375,48.28125,249.71875,364.15625,1160.4688,1182.4375
291.409515,107.377022,291.409515,4.35E-05,1.62E-05,18.52,24.37,11.13,10.06,16.53125,37.78125,44.9375,227.46875,334.46875,1092.8125,1116.8438
291.628784,97.9791489,291.628784,3.97E-05,1.63E-05,19.33,24.57,12.34,8.86,15.125,34.6875,41.125,207.15625,306.59375,1018.25,1044.4688
293.427704,114.471779,293.427704,4.64E-05,2.05E-05,20.58,26.63,15.22,11.05,13.65625,31.625,37.71875,190.28125,281.0625,943.53125,969.59375
294.906799,94.8881912,294.906799,3.85E-05,1.64E-05,21.27,25.38,17.6,15.04,12.21875,28.59375,34.375,177.5625,258.53125,878.03125,901.4375
292.153809,55.1719551,292.153809,2.24E-05,4.57E-06,18.1,21.82,13.7,13.44,12.125,27.40625,32.40625,167.90625,241.03125,827.21875,847.1875
291.224609,119.350113,291.224609,4.84E-05,1.13E-05,18.59,23.93,14.15,7.3,23,48.84375,49.65625,165.03125,231.75,790.59375,807.0625
292.27652,112.394814,292.27652,4.56E-05,1.79E-05,19.71,24.69,14.76,7.82,25.96875,57.3125,64.4375,188.84375,229.09375,771.0625,781
292.486816,35.6772308,292.486816,1.45E-05,3.89E-06,18.62,21.07,17.05,13.56,23.65625,52.1875,60.125,210.25,230.0625,772.5,774.71875
292.137299,44.5191803,292.137299,1.80E-05,5.43E-06,19.13,24.13,15.03,15.03,21.59375,47.375,54.46875,207,243.0625,782.75,782.40625
290.742737,97.317749,290.742737,3.95E-05,1.11E-05,19.08,23.2,15.24,9.51,20.15625,44.5,51.09375,196.5625,254.875,787.71875,789.3125
291.070221,78.8145065,291.070221,3.20E-05,1.04E-05,17.6,20.44,15.33,10.44,18.375,40.90625,47.53125,190,253.71875,787.03125,790.09375
292.058105,72.0700912,292.058105,2.92E-05,1.06E-05,17.62,22.24,13.13,12.71,17.1875,38.28125,44.34375,183.96875,245.6875,792.65625,793.0625
293.949829,82.2721329,293.949829,3.34E-05,1.39E-05,20.13,24.3,16.59,14.17,15.59375,35.15625,41.28125,176.09375,237.15625,804.96875,803.5
296.104492,128.724365,296.104492,5.22E-05,2.07E-05,22.47,26.99,17.57,14.75,14,31.96875,37.8125,169.1875,229.15625,810.125,811.03125
295.673462,143.759781,295.673462,5.83E-05,2.91E-05,23.9,29.73,18,13.02,19.90625,49.75,54.3125,178.6875,228.21875,807.5625,809.53125
293.814026,68.2082291,293.814026,2.77E-05,9.67E-06,21.21,25.38,17.45,14.67,20.28125,52.625,63,238.25,241.40625,846.71875,829.96875
295.711426,105.292946,295.711426,4.27E-05,2.03E-05,20.98,25.83,16.46,16.4,18.21875,46.9375,56.84375,276.34375,264.9375,962.46875,924.5
296.086792,57.2245941,296.086792,2.32E-05,9.03E-06,22.26,25.19,19.57,18.32,16.21875,41.625,50.40625,268.0625,301.46875,1064.6875,1036.5938
295.013214,18.5222397,295.013214,7.51E-06,1.63E-06,21.75,23.57,19.61,19.17,15.1875,40.09375,47.90625,247.40625,326,1120.9688,1107.5625
298.343048,137.724228,298.343048,5.58E-05,1.95E-05,25.31,28.77,20.76,16.83,14.375,38.84375,46.875,234.625,327.9375,1144.4688,1142.125
291.517426,74.1196213,291.517426,3.01E-05,6.46E-06,19.46,21.4,17.76,10.96,13.3125,36.46875,44.375,229.34375,315,1142.0312,1147.2188
293.955048,123.152138,293.955048,4.99E-05,2.47E-05,20.78,25.97,16.74,12.89,12.0625,33.40625,40.8125,231.03125,303.03125,1157.1562,1156.5625
294.348846,75.0813293,294.348846,3.04E-05,1.48E-05,20.75,24.74,16.69,15.7,10.875,30.375,37.0625,227.78125,294.28125,1191.8438,1188.125
296.254395,92.1222076,296.254395,3.73E-05,1.98E-05,22.71,27.56,19.14,17.12,9.90625,27.71875,33.8125,213.90625,287.3125,1204.5312,1208.0312
297.741516,128.48671,297.741516,5.21E-05,2.80E-05,23.2,28.52,17.5,17.32,9.125,25.53125,31.1875,196.375,276.5625,1165.6875,1182.5312
297.671875,119.360252,297.671875,4.84E-05,2.60E-05,24.59,29.77,19.73,17.35,8.4375,23.90625,29.15625,180.25,260.59375,1093.1875,1116.3125
298.169617,121.11554,298.169617,4.91E-05,2.68E-05,25.24,30.4,19.68,18.37,7.9375,22.90625,27.8125,166.96875,242.8125,1020.03125,1042.2812
299.838257,125.705902,299.838257,5.10E-05,3.03E-05,27.39,32.86,21.61,19.53,7.6875,22.34375,27.03125,156.46875,226.34375,957.96875,977.84375
300.965149,114.823967,300.965149,4.66E-05,2.60E-05,26.84,32.83,22.99,22.08,7.5625,22,26.53125,148.625,213,905.875,923.71875
298.761871,61.6488876,298.761871,2.50E-05,8.77E-06,25.22,28.32,23.49,21.67,7.78125,22.375,26.75,144.28125,206.9375,875.625,887.28125
296.219238,49.8751793,296.219238,2.02E-05,6.63E-06,24.34,28.01,21.27,20.34,11.625,28.1875,31.1875,145,211.28125,873.3125,875.71875
296.378448,64.6151123,296.378448,2.62E-05,1.05E-05,22.8,24.77,20.71,19.28,12.6875,30.3125,35.34375,152.28125,217.1875,898.65625,891.625
297.313965,116.9869,297.313965,4.74E-05,2.50E-05,24.02,29.29,18.47,18.99,11.6875,28.21875,33.625,158.28125,216.84375,960.0625,945.90625
298.762054,124.086609,298.762054,5.03E-05,2.76E-05,25.32,29.89,21.32,19.73,10.625,26.25,31.46875,157.84375,217,1016.8125,1008.71875
299.645874,116.780807,299.645874,4.73E-05,2.69E-05,25.66,29.88,22.31,20.49,9.75,24.78125,29.75,154.09375,215.90625,1034.6562,1036.5938
296.988678,16.8355675,296.988678,6.83E-06,2.10E-06,22.96,24.36,21.87,20.8,8.9375,23.5625,28.34375,150.21875,213.875,1028.9688,1035.2812
297.153931,60.8201256,297.153931,2.47E-05,9.09E-06,23.61,26.41,21.49,17.55,8.3125,22.65625,27.25,146.84375,209.34375,1024.875,1031
295.767639,53.702095,295.767639,2.18E-05,7.87E-06,22.32,24.83,20.4,17.63,8,22.09375,26.53125,143.59375,203.25,1005.40625,1016.53125
293.756775,27.5643864,293.756775,1.12E-05,2.75E-06,20.43,22.69,18.21,17.86,7.96875,21.96875,26.25,141.53125,198.5,962.3125,979.03125
293.123444,-4.65372324,293.123444,-1.89E-06,2.67E-07,19.62,20.32,18.32,18.15,10.40625,29.28125,32.375,142.90625,202.21875,913.53125,930.53125
