ssm,rzsm,tws,asst,psm,sst,Tran,at,tmax,tmin,dpt,FengRO,CiRO,TanRO,LueRO,runoff
5.71013784,290.435028,2040.06018,294.332184,2040.05969,294.332184,1.34E-05,20.26,24.71,14.91,15.06,11.90625,33.78125,41.84375,249.0625,375.15625
6.4157486,292.969543,2040.72058,290.950256,2040.71521,290.950256,8.10E-06,14.63,23.21,9.92,10.39,11.28125,31.21875,38.6875,230.625,348.28125
5.85854244,296.384918,2042.56323,290.178223,2042.56287,290.178223,9.31E-06,15.26,21.45,10.09,9.15,19.34375,48,54.0625,231.15625,352.53125
5.927742,294.504242,2039.2793,292.022491,2039.25574,292.022491,8.47E-06,16.82,20.91,12.55,12.17,21.125,52.9375,64.5,276.40625,376.28125
6.63984156,299.743073,2043.09265,286.30661,2043.05017,286.30661,1.99E-07,11.61,14.61,7.7,11,22.46875,57.65625,68.5625,309.84375,401.0625
6.72846365,311.000549,2053.7854,281.991699,2053.74756,281.991699,1.55E-07,6.66,7.82,5.44,6.08,30.3125,83.28125,97.8125,377.90625,477.125
6.30998135,311.885101,2055.1416,284.904175,2055.10522,284.904175,2.72E-06,10.21,12.38,6.18,6.98,34.28125,99.25,122.4375,538.65625,599.375
6.21850204,310.454071,2054.03076,285.806854,2054.02148,285.806854,3.72E-06,12.01,17.6,7.48,7.45,33.1875,96.125,120.9375,622.0625,748
6.08495045,307.080048,2050.63403,287.590515,2050.63379,287.590515,1.01E-05,14.42,18.91,9.64,7.02,31.75,90.65625,113.65625,604.375,838.09375
6.0197649,303.781372,2046.79346,288.288025,2046.77161,288.288025,1.14E-05,15.08,20.24,9.18,8.3,29.375,83.78125,104.90625,567.40625,829.28125
5.95703173,300.919617,2042.96277,290.491241,2042.9613,290.491241,1.16E-05,16.14,21.05,10.56,10.68,29.375,79.625,98.4375,523.125,780
5.88022137,297.739532,2038.62012,293.1474,2038.61877,293.1474,1.61E-05,18.82,24.38,13.32,12.9,27.34375,73.34375,91.21875,488.84375,721.53125
6.05352688,297.140259,2036.74487,293.285309,2036.74121,293.285309,8.37E-06,17.1,23.81,11.65,12.86,24.53125,65.90625,82.21875,455.84375,668.40625
6.53300905,297.873718,2036.20728,295.744141,2036.18311,295.744141,1.44E-05,20.32,25.53,14.85,16.14,22.28125,60.46875,75.875,447.03125,642.15625
6.83331013,318.84436,2057.32812,289.961517,2057.32129,289.961517,3.53E-06,14.07,17.65,9.43,10.45,35.3125,103.28125,122.59375,537.25,709.90625
6.19998693,314.111206,2053.88135,293.963318,2053.88135,293.963318,1.71E-05,19.96,25.9,13.36,14.07,54.34375,165.34375,199.59375,763.5,887.1875
6.35271263,310.361572,2050.65747,295.414337,2050.62524,295.414337,1.53E-05,20.05,25.59,14.19,16.46,52.0625,159.8125,201.59375,890.71875,1103.4062
7.01275444,316.75354,2057.55103,291.436981,2057.53589,291.436981,7.23E-06,15.92,23.17,9.39,12.55,49.625,151.34375,188.125,820.625,1211.2812
6.28311491,318.25824,2060.55664,290.559448,2060.55566,290.559448,1.47E-05,17.13,22.55,12.04,10.47,61.625,195.3125,236.875,834.21875,1199.5938
6.49390078,315.163818,2058.56592,290.629303,2058.55713,290.629303,8.70E-06,15.55,20.67,10.32,11.71,57.15625,185.40625,232.96875,927.84375,1213.5625
6.22415161,314.010559,2058.31104,287.062225,2058.30566,287.062225,6.40E-06,13.34,16.28,10.75,5.78,60,193.53125,239.25,927.96875,1285.1562
6.10662556,309.137238,2054.39893,287.608093,2054.39868,287.608093,1.55E-05,15.21,20.11,8.54,5.73,54.34375,177.15625,222.125,952.28125,1293.8125
6.03403234,305.004547,2051.17358,289.284515,2051.17163,289.284515,1.83E-05,17.06,22.29,11.08,7.73,49.125,159.375,199.4375,890.15625,1262.0625
5.9432354,301.404602,2047.93994,291.270813,2047.93945,291.270813,1.84E-05,17.43,22.7,12.75,10.73,44.15625,142.78125,179.28125,790.65625,1171.5
5.86452198,297.818542,2044.47205,292.725464,2044.47205,292.725464,1.93E-05,18.85,23.79,14.39,12.47,39.6875,127.65625,159.96875,705.5625,1042.5938
5.77342224,293.999084,2040.57593,294.838501,2040.57593,294.838501,2.32E-05,21.15,26.29,15.59,14.44,35.5625,114.375,143.6875,639.625,923.09375
5.66208839,289.783478,2036.05139,296.746796,2036.05115,296.746796,2.87E-05,23.24,28.57,16.66,15.96,31.8125,102.75,129.25,586.3125,837.625
5.69387484,286.511444,2032.25732,297.306,2032.2312,297.306,2.30E-05,22.81,27.31,18.67,17.2,28.4375,92,115.90625,533.5,774.71875
6.36603594,288.742462,2033.73022,294.520752,2033.71973,294.520752,1.28E-05,19.48,25.44,13.71,14.66,25.5,82.9375,104.65625,484.34375,721.25
5.90295839,295.229858,2039.8374,293.747467,2039.83228,293.747467,1.62E-05,20.29,25.9,14.56,13.98,34.65625,110.25,129.90625,474.71875,690.09375
5.89533758,293.341064,2037.74988,295.244476,2037.74219,295.244476,1.42E-05,20.57,24.83,16.05,15.83,34.53125,109.0625,134.15625,519.3125,683.21875
5.86530495,292.464294,2036.6189,294.792725,2036.58716,294.792725,1.44E-05,20.25,25.38,16.39,15.54,31.25,99.15625,122.78125,517.09375,691.28125
6.12134886,292.845215,2036.64648,294.174774,2036.63159,294.174774,1.19E-05,19.46,23.55,14.97,15.17,29.28125,91.40625,113.09375,509.09375,687.625
6.85968828,300.704071,2044.14294,289.211426,2044.13123,289.211426,6.75E-06,13.27,16.91,8.32,10.36,28.75,87.5,107.5,525.84375,717.125
6.31846237,312.284912,2056.7041,287.329803,2056.7002,287.329803,5.64E-06,11.98,15.91,8.41,8.23,42.09375,130.34375,153.25,665.1875,836.15625
6.16231775,308.954987,2054.8623,289.278503,2054.84863,289.278503,1.11E-05,15.77,20.47,10.53,9.17,42.84375,132.75,163.84375,847.34375,1004.9375
6.03224659,305.229126,2052.04077,291.65625,2052.03979,291.65625,2.04E-05,17.09,22.29,12.98,10.89,39.375,122.28125,150.65625,813.875,1139.0312
6.0379734,302.283356,2049.49292,291.718597,2049.47705,291.718597,1.31E-05,17.42,21.36,14.68,13.2,35.40625,110.78125,137.28125,737.125,1095.1875
6.22468185,303.523254,2051.06934,289.306122,2050.97729,289.306122,1.02E-06,15.13,17.43,12.32,14.14,31.6875,99.34375,123.25,665.78125,987.40625
6.0111742,301.873322,2049.63232,292.967773,2049.62183,292.967773,1.47E-05,17.91,22.24,14.54,14.16,29.65625,92.53125,114.34375,606.5,894.9375
5.95282745,299.439758,2047.33752,294.630096,2047.33301,294.630096,1.52E-05,18.96,23.09,15.91,15.35,26.90625,83.90625,104.34375,567.28125,821
6.25653839,300.746857,2048.79663,292.621033,2048.68188,292.621033,3.39E-06,18.56,21.07,15.28,17.11,25.09375,76.5,94.6875,520.5625,761.03125
5.99081135,300.134338,2048.18701,294.076416,2048.16724,294.076416,1.55E-05,19.16,23,15.57,15.47,27.59375,82.3125,98.90625,483.40625,706.9375
5.96874142,298.3573,2046.45386,294.159912,2046.44141,294.159912,1.34E-05,19.85,23.37,15.64,16.66,27.125,80.78125,98.65625,463.90625,660.09375
6.03815365,297.800049,2045.89539,294.851898,2045.86011,294.851898,7.13E-06,21.46,24.84,18.46,17.24,24.625,73.3125,90.28125,435.21875,622.625
6.19599819,300.158264,2048.25,294.549805,2048.22021,294.549805,2.98E-06,19.34,20.76,17.25,17.92,22.90625,66.59375,81.8125,399.9375,585.8125
6.07950497,298.26062,2046.39172,296.011322,2046.36218,296.011322,2.31E-05,21.91,26.79,17.09,16.75,25.21875,71.5,85.0625,373.625,548.34375
6.11458731,300.719238,2048.88184,292.433624,2048.86719,292.433624,3.62E-06,16.77,18.47,13.42,14.57,24.4375,69.5625,84.875,370.34375,522.6875
5.89276266,297.76886,2045.99548,295.577728,2045.99182,295.577728,2.70E-05,20.63,25.92,16.41,15.53,22.96875,66.40625,81.625,379.90625,513.65625
5.81296825,294.500763,2042.63879,296.434235,2042.63782,296.434235,2.28E-05,21.87,28.11,15.1,15.58,20.78125,60.5625,75.28125,382.375,512.3125
6.03818893,291.974304,2039.84607,297.56012,2039.78101,297.56012,2.71E-05,22.85,28.9,18.86,18.49,18.65625,54.625,67.8125,359.9375,506.5625
6.17097378,296.944031,2044.57556,294.260162,2044.46118,294.260162,1.13E-06,18.93,22.38,15.3,17.92,18.8125,56.59375,68.15625,337.5625,503.5
5.88211393,295.301575,2043.20081,297.136261,2043.19641,297.136261,2.54E-05,23.07,27.7,17.74,18.05,21.34375,63.75,75.75,340.1875,496.21875
5.97307444,293.775421,2042.49597,298.419495,2042.43274,298.419495,1.93E-05,23.81,27.84,20.37,20.01,20.53125,61.15625,74.71875,345,482.375
6.16225338,296.574402,2045.98767,298.140472,2045.96887,298.140472,1.57E-05,23.31,28.04,19.35,17.85,19.5625,56.84375,69.21875,328.375,475.3125
5.7924161,294.122955,2044.32349,293.993805,2044.32068,293.993805,2.12E-05,18.85,20.35,15.2,12.99,28.375,79.25,91.53125,327.9375,474.1875
5.71021366,289.810059,2040.63708,297.141968,2040.63684,297.141968,3.41E-05,23.52,29.26,18.7,16.87,30.90625,86.875,105.46875,377.9375,480.03125
5.70442533,287.105896,2038.32239,298.250305,2038.3175,298.250305,2.52E-05,23.96,29.24,18.66,19.07,28.4375,79.75,98.21875,398.15625,497.21875
5.63743973,284.432068,2035.87537,298.481415,2035.86609,298.481415,2.97E-05,24.53,29.17,20.22,19.3,25.53125,71.4375,88.15625,377.3125,512.15625
5.67372513,283.564392,2035.09631,296.355865,2035.0896,296.355865,1.24E-05,22.23,27.1,18.1,19.41,22.96875,64.34375,79.40625,344.15625,501.375
5.63437128,282.617096,2034.20789,296.021393,2034.19104,296.021393,1.78E-05,22,26.12,16.43,17.62,21.34375,59.03125,72.625,313.34375,476.15625
5.56056499,280.862946,2032.42468,297.069275,2032.42017,297.069275,2.49E-05,22.37,26.68,17.64,17.4,23.0625,63.65625,75.53125,293.53125,444.53125
5.6528182,279.728577,2031.26257,296.681305,2031.15625,296.681305,1.78E-05,22.32,26.04,18.52,17.91,23.59375,63.65625,76.84375,291.03125,415.65625
5.54497051,279.145203,2030.43652,297.778687,2030.40735,297.778687,2.50E-05,22.5,28.24,18.16,18.66,27.5,68.96875,80.65625,287.28125,400.5
5.49187136,277.08429,2028.12207,298.141968,2028.10657,298.141968,3.00E-05,23.69,29.76,18.76,18.68,26.65625,66.5,79.71875,288.84375,395.84375
5.40546608,275.003174,2025.677,299.272736,2025.67273,299.272736,2.76E-05,23.79,29.61,19.11,18.93,24,59.84375,72.21875,279.03125,386.90625
5.26569462,271.902435,2022.10791,299.87442,2022.10645,299.87442,3.61E-05,25.69,30.97,20.55,17.44,21.5,53.71875,65.125,259.25,373.75
5.2059617,268.755554,2018.31018,298.806702,2018.3075,298.806702,3.11E-05,25.12,30.53,20.05,16.74,19.28125,48.4375,59,237.8125,353.53125
5.14190817,266.084961,2014.81934,299.257477,2014.81873,299.257477,3.08E-05,25.33,29.36,21.69,17.67,17.3125,43.78125,53.65625,218.1875,329
5.36966467,265.394897,2013.26831,299.113251,2013.17126,299.113251,1.91E-05,25.21,28.72,21.22,19.13,15.59375,40,49.1875,201.8125,304.75
5.43293715,266.955109,2013.87988,299.818146,2013.79102,299.818146,1.66E-05,26.69,30.75,22.56,19.53,14.6875,38.28125,47.34375,188.96875,282.90625
5.6747179,268.953552,2015.01733,300.320526,2014.9115,300.320526,1.78E-05,26.11,30.06,23.15,21.49,14.09375,37.34375,46.5625,180.9375,265
6.33686876,276.750702,2022.15405,299.980408,2022.03906,299.980408,1.04E-05,25.42,31.02,22.35,23.01,13.375,36.25,45.28125,176,255.6875
6.56641102,293.23999,2038.5094,298.700989,2038.48242,298.700989,8.86E-06,22.95,26.11,20.54,20.41,12.84375,36,45.21875,174.625,261.8125
5.77517939,292.513184,2038.44873,300.797272,2038.41357,300.797272,4.51E-05,26.62,32.52,21.83,20.73,15.46875,43.8125,52.25,182.625,279.125
5.73181868,288.762817,2035.27869,301.053192,2035.26672,301.053192,3.53E-05,25.37,29.27,22.06,22.24,15.46875,44.34375,55.25,199.8125,289.40625
6.14648676,288.035553,2035.02283,300.307037,2034.92822,300.307037,2.34E-05,24.97,28.2,22.48,22.77,14.375,40.75,51.34375,205.59375,293.90625
6.93037224,306.358063,2054.22998,296.750671,2054.21338,296.750671,7.50E-06,20.02,23.41,16.79,19.14,14.84375,41.6875,51.5,203.28125,306.6875
5.90621805,302.879211,2052.58789,299.982147,2052.58691,299.982147,6.02E-05,26.65,32.71,20.43,19.78,21.25,52.96875,61.46875,209.59375,325.09375
5.8355279,295.878998,2046.67834,299.485718,2046.67175,299.485718,5.32E-05,27.22,33.3,22.15,20.55,21.90625,54.21875,65.6875,219.40625,330.5625
5.71438026,290.179504,2041.66553,300.872986,2041.66394,300.872986,5.26E-05,26.78,32.38,21.78,21.31,19.84375,48.96875,60.21875,216.09375,326.625
5.60813713,285.009796,2036.86182,300.758636,2036.85315,300.758636,4.77E-05,26.83,32.29,22.56,22.22,17.90625,44.46875,54.875,203.59375,319.9375
5.70494986,282.457306,2033.79272,299.667236,2033.72131,299.667236,3.22E-05,24.4,28,21.46,21.89,16.78125,41.875,51.4375,191.4375,307.6875
5.62973595,281.256561,2031.12695,297.989044,2031.1073,297.989044,2.24E-05,23.48,27.46,19.15,19.95,16.90625,41.125,50.125,183,295.8125
5.52836657,278.949646,2027.32251,299.701721,2027.31775,299.701721,3.03E-05,25.55,30.12,21.5,20.42,18.5625,42.4375,51.3125,178.15625,283.53125
5.72618914,277.077026,2023.85071,301.440735,2023.83472,301.440735,3.55E-05,27.41,32.49,22.51,21.59,18,41.625,51,176,269.125
5.3171277,275.111176,2020.24658,301.571564,2020.24597,301.571564,5.26E-05,29.39,34.75,22.79,18.36,18.25,41.65625,50.40625,173.9375,257.03125
5.22288465,270.213959,2013.52795,303.342834,2013.52783,303.342834,4.33E-05,29.93,36.39,24.8,21.5,17.46875,40.4375,49.53125,174.03125,247.90625
5.11525059,266.225464,2007.49377,302.966858,2007.49231,302.966858,3.76E-05,29.35,33.22,25.8,21.21,16,37.90625,46.59375,172.78125,241.0625
5.00824976,262.502106,2001.54749,303.615356,2001.54688,303.615356,3.54E-05,29.67,34.81,25.11,20.64,14.578125,35.796875,44,168.60938,236.29688
4.96049213,259.47644,1996.15271,303.716705,1996.13953,303.716705,3.03E-05,29.57,33.2,25.64,21.27,13.296875,33.9375,41.78125,163.79688,231.54688
5.19458294,258.135345,1992.36243,303.252747,1992.28955,303.252747,2.25E-05,29.42,33.06,25.67,22.26,12.25,32.421875,39.90625,159.46875,225.98438
5.78699827,262.089172,1993.85339,302.841003,1993.75061,302.841003,1.73E-05,28.01,33.01,24.33,23.51,12,32.125,39.421875,156.59375,221.15625
6.0149436,270.777496,2000.42847,301.808197,2000.31677,301.808197,1.75E-05,27.75,33.23,24.45,24.2,17.34375,45.65625,53.09375,230.60938,221.42188
6.57469368,282.882935,2010.98706,300.948029,2010.85291,300.948029,1.06E-05,25.86,29.96,22.86,22.54,27.796875,79.515625,92.125,734.4844,291.32812
5.86126328,290.240601,2017.47949,302.449432,2017.41211,302.449432,3.48E-05,29.86,34.17,24.71,23.53,34.546875,97.4375,115.6875,937.6719,634.1406
5.56608343,284.984833,2011.44336,303.549042,2011.42993,303.549042,5.60E-05,30.2,34.44,25.52,21.62,43.78125,107.65625,125.59375,832.6094,941.25
5.38006544,278.929291,2004.34009,301.745117,2004.33801,301.745117,4.89E-05,28.03,31.93,24.22,17.39,57.9375,144.10938,163.40625,794.0156,944.2969
5.22753525,272.69101,1996.77368,301.318604,1996.76404,301.318604,4.56E-05,27.11,31.47,23.62,15.83,54.96875,140.39062,165.23438,831.8594,916.0781
5.50849962,270.95755,1993.44702,298.35965,1993.43066,298.35965,2.20E-05,25.12,28.73,21.5,18.38,48.609375,125.015625,146.78125,760.4219,919.1406
5.59507704,272.636108,1993.50085,295.472076,1993.48853,295.472076,5.08E-06,21.29,24.82,17.62,18.22,47.046875,120.375,140.375,688.7344,859.65625
5.3156271,270.826477,1990.13379,300.137207,1990.13123,300.137207,3.10E-05,26.06,31.77,21.34,18.81,44.1875,113.109375,132.35938,652.34375,788.9219
5.55439901,269.618652,1987.30298,298.940216,1987.28503,298.940216,2.11E-05,24.94,29.07,17.61,19.22,40.40625,102.890625,121.03125,601.1875,738.75
5.53410292,271.952911,1988.04883,296.390106,1988.03381,296.390106,1.53E-05,22.12,29.65,17.67,16.26,47.328125,115.125,130.8125,561.6406,689.375
5.33464956,270.374481,1984.9425,297.80191,1984.93945,297.80191,2.35E-05,23.46,28,19.82,17.81,45.984375,111.609375,129.60938,561.4531,653.5156
5.2384429,267.705505,1980.68652,300.3591,1980.68042,300.3591,3.01E-05,27.19,31.83,22.44,19.29,41.484375,100.765625,117.625,524.1719,637.1094
5.17290401,265.147247,1976.42725,302.571594,1976.42151,302.571594,2.69E-05,28.66,34.28,24.02,22.25,37.625,91.125,106.734375,476.48438,603.34375
5.3999362,263.41864,1972.91162,302.861816,1972.88733,302.861816,2.75E-05,28.23,33.91,23.56,23.08,34.109375,82.65625,97.140625,434.82812,557.3906
5.3802166,266.053314,1973.76758,299.612518,1973.76074,299.612518,1.52E-05,26.84,31.85,21.35,20.24,34.3125,82.578125,95.28125,403.28125,517
5.10492516,263.482544,1969.47729,301.664246,1969.47607,301.664246,3.29E-05,28.41,34.35,23.96,19.78,38.140625,87.421875,99.234375,392.70312,485.96875
5.06575871,260.812744,1964.99023,301.730072,1964.98535,301.730072,2.60E-05,28.45,33.26,24.49,20.68,36.203125,82.671875,95.890625,380.3125,465.82812
5.03951311,258.661346,1960.95288,302.386108,1960.91235,302.386108,2.29E-05,29.05,33.3,25.64,21.02,33.125,75.84375,88.15625,354.39062,450.76562
5.29614496,258.524475,1958.85059,301.581451,1958.7832,301.581451,1.66E-05,27.94,32.87,23.63,21.77,30.0625,69.25,81.015625,325.6875,430.23438
5.02022076,258.36142,1956.52124,301.76651,1956.51074,301.76651,2.25E-05,28.93,33.97,24.55,20.16,27.828125,64.546875,75.6875,299.89062,404
5.01424742,256.689362,1952.52966,302.019623,1952.50122,302.019623,1.84E-05,27.62,31.96,24.11,21.61,25.859375,60.546875,71.234375,279.64062,379.1875
5.50880003,259.009583,1952.51257,301.349701,1952.47449,301.349701,1.10E-05,28.25,32.15,24.33,22.1,24.359375,58.40625,69.203125,263.64062,356.8125
5.3545785,261.187744,1952.47485,302.169495,1952.45581,302.169495,1.65E-05,28.18,33.96,23.75,23.15,23.6875,57.234375,68.453125,252.375,339.125
5.07089233,259.812775,1948.99902,303.22702,1948.97314,303.22702,2.18E-05,29.28,34.13,24.48,23.2,23.203125,56.59375,68.0625,244.23438,325.98438
5.03282976,258.276886,1945.31299,303.022003,1945.30566,303.022003,1.82E-05,28.39,32.83,24.9,22.96,22.984375,54.984375,66.453125,235.59375,314.17188
4.99718189,256.436127,1941.30127,303.405243,1941.29114,303.405243,2.01E-05,29.44,32.55,25.53,22.56,21.625,51.578125,62.90625,225.14062,302.54688
4.83126831,254.074951,1936.70642,304.514954,1936.703,304.514954,2.20E-05,30.87,34.76,27.14,21.88,19.734375,47.4375,58.171875,212.95312,290.82812
4.78171825,251.51683,1931.84399,304.570038,1931.83484,304.570038,2.06E-05,31.06,35.59,26.38,21.6,18.171875,43.8125,53.828125,200.3125,277.95312
4.63086176,248.843689,1926.77612,304.961243,1926.77332,304.961243,2.07E-05,30.68,35.89,25.42,19.78,17.0625,41.171875,50.4375,188.85938,264.32812
4.55596352,245.981216,1921.44055,305.576385,1921.43823,305.576385,1.85E-05,31.74,36.94,26.21,19.27,16.125,39.015625,47.8125,179.29688,250.9375
4.49719858,243.574356,1916.47607,305.819122,1916.47229,305.819122,1.56E-05,31.7,36.48,26.64,20.03,14.953125,36.859375,45.28125,171.5625,238.92188
4.42727041,241.244095,1911.51782,305.7117,1911.51587,305.7117,1.44E-05,32.04,36.43,27.61,18.96,13.765625,35,43.015625,165.34375,228.73438
4.46973705,239.483032,1907.07556,305.768311,1907.06506,305.768311,1.16E-05,32.68,37.62,27.3,20.12,12.65625,33.53125,41.3125,160.4375,220.4375
4.4459095,238.34108,1903.2085,305.202606,1903.20239,305.202606,1.03E-05,31.5,36.65,27.05,19.54,11.828125,32.390625,39.921875,156.79688,213.71875
4.58598042,237.873474,1900.02698,304.901306,1900.00232,304.901306,7.94E-06,32.7,37.76,28.11,21.39,11,31.203125,38.5,153.65625,208.29688
4.47573042,237.601654,1897.03198,305.767914,1897.02515,305.767914,9.01E-06,32.49,36.55,28.15,20.1,11.171875,30.9375,37.6875,150.92188,203.75
4.39444828,236.358658,1893.10266,304.976013,1893.09448,304.976013,8.82E-06,31.66,36.97,26.51,18.11,12.890625,32.234375,38.484375,149.03125,200.07812
4.38656378,235.400421,1889.44788,305.332764,1889.44531,305.332764,7.67E-06,31.98,37.5,27.35,19.5,19.28125,41.390625,45.796875,149.6875,197.04688
4.27910185,234.29216,1885.66174,307.324097,1885.65674,307.324097,8.08E-06,33.69,37.35,29.27,19.39,21.03125,45.25,52.1875,158.95312,195.03125
4.2180934,232.848267,1881.53345,307.728119,1881.53003,307.728119,7.43E-06,33.96,37.97,28.36,18.26,19.984375,43,50.265625,167.40625,195.95312
4.23509216,231.493515,1877.47217,306.098145,1877.47119,306.098145,5.86E-06,33.36,38.5,27.5,18.58,18.515625,40.203125,47.3125,166.51562,201.34375
4.26856232,230.839081,1874.11401,306.474304,1874.10498,306.474304,5.32E-06,33.4,38.01,28.03,20.24,18.15625,38.734375,45.265625,161.1875,206.75
4.91631889,232.307816,1872.88354,304.084351,1872.86438,304.084351,3.88E-06,30.46,36.51,22.02,21.18,23.46875,43.4375,48.203125,158.34375,208.45312
5.27472782,239.133423,1877.15186,299.206635,1877.12366,299.206635,2.71E-06,21.57,22.85,20.74,20.51,30.921875,61.1875,66.734375,172.89062,215.35938
5.37037992,245.130142,1880.94043,300.186035,1880.81982,300.186035,3.23E-06,25.95,29.5,22.05,22.39,37.015625,76.40625,86.296875,231.28125,240.89062
5.37729931,250.569061,1884.29089,300.174866,1884.2384,300.174866,5.30E-06,26.05,30.67,23.02,22.24,52.09375,96.421875,106.796875,347.65625,292.78125
6.25881481,261.15976,1893.00769,295.701416,1892.98364,295.701416,3.16E-06,20.46,22.73,17.99,18.36,69.78125,143.64062,159.92188,576.7656,433.04688
5.86343241,273.767609,1904.25647,294.038818,1904.2395,294.038818,5.23E-06,19.12,20.75,17.99,15.53,78.625,166.90625,194.51562,734.375,733.0156
5.4201169,272.688568,1902.17859,293.687836,1902.16589,293.687836,8.97E-06,19.43,21.48,18,14.97,87.484375,189.125,221.57812,801.5469,1005.2656
5.46516323,272.156799,1900.63379,293.697083,1900.62463,293.697083,3.62E-06,20.12,24.3,17.79,16.52,81.578125,177.625,211.85938,803.84375,1101.8438
5.37752247,271.029877,1899.21619,295.240814,1899.20776,295.240814,1.32E-05,21.22,25.17,18.47,16.51,73.234375,158.04688,188.01562,722.3125,1064.3906
5.45955038,270.274078,1898.91504,294.798248,1898.89697,294.798248,6.88E-06,19.69,21.07,18.68,17.3,65.796875,142.26562,169.39062,637.2656,958.5156
