rzsm,sd,asst,lhnf,sm,sst,se,sdwe,Evap,Tran,at,tmax,tmin,dpt,FengRO,runoff
188.924942,0,298.173126,86.9356155,0,298.173126,0,0,3.52E-05,2.32E-05,22.1,26.7,18.55,16.41,25.359375,52.46875
189.577271,0,295.742401,38.1543427,0,295.742401,0,0,1.55E-05,3.91E-06,21.05,23.54,18.95,18.42,23.921875,49.171875
193.695541,0,296.599731,70.7944412,0,296.599731,0,0,2.87E-05,6.16E-06,20.78,23.29,19.17,19.14,23.046875,47.390625
204.472931,0,295.885651,45.4807968,0,295.885651,0,0,1.84E-05,2.82E-06,20.71,23.89,18.65,19.96,31.796875,57.828125
216.618179,0,296.398163,87.2500153,0,296.398163,0,0,3.54E-05,9.50E-06,21.73,26.5,18.51,20.14,49.640625,89.140625
221.895767,0,293.899536,127.210083,0,293.899536,0,0,5.16E-05,2.75E-05,20.09,25.38,13.68,15.14,66.03125,123.046875
214.527954,0,295.074036,110.696693,0,295.074036,0,0,4.49E-05,3.16E-05,20.53,24.36,15.13,15.83,61.5,118.015625
208.757309,0,295.764984,117.039574,0,295.764984,0,0,4.75E-05,3.23E-05,20.91,25.98,16.21,16.46,53.171875,103.140625
204.027817,0,296.28476,113.795891,0,296.28476,0,0,4.61E-05,3.06E-05,21.5,26.18,16.5,17.09,47.765625,92.609375
200.815002,0,297.392578,109.49588,0,297.392578,0,0,4.44E-05,2.60E-05,22.09,25.87,19.15,18.6,43.25,84.09375
207.774811,0,295.722107,68.516037,0,295.722107,0,0,2.78E-05,4.96E-06,20.09,22.92,18.62,19.29,45.421875,85.71875
231.4655,0,294.006409,50.2876129,0,294.006409,0,0,2.04E-05,3.19E-06,19.38,20.85,18.32,18.77,60.828125,136.95312
239.083435,0,294.094391,72.0914764,0,294.094391,0,0,2.92E-05,8.34E-06,18.71,21.38,16.68,17.87,70.90625,189.875
238.576111,0,294.937103,75.349762,0,294.937103,0,0,3.05E-05,1.11E-05,20.28,23.62,18.05,18.59,74.984375,204.0625
232.211166,0,295.675995,129.539886,0,295.675995,0,0,5.25E-05,2.97E-05,21.49,25.33,18.45,18.99,74.09375,200.9375
225.278625,0,297.238129,117.987366,0,297.238129,0,0,4.78E-05,2.70E-05,22.64,26.82,19.59,19.48,68.53125,187.35938
220.134552,0,298.249481,118.620865,0,298.249481,0,0,4.81E-05,2.68E-05,23.64,27.54,20.89,20.36,61.328125,169.42188
215.566559,0,299.781616,142.35022,0,299.781616,0,0,5.77E-05,3.56E-05,24.12,28.58,20.78,20.92,55.71875,154.48438
211.645142,0,299.275269,133.549744,0,299.275269,0,0,5.41E-05,3.35E-05,24.07,28.36,19.38,20.88,50.96875,141
210.177704,0,299.424744,114.003021,0,299.424744,0,0,4.62E-05,2.65E-05,23.52,28.47,20.01,20.99,46.703125,128.75
215.080338,0,297.727509,86.9198837,0,297.727509,0,0,3.52E-05,1.24E-05,22.65,25.84,19.38,20.52,44.578125,124.765625
214.513443,0,297.104309,94.0117569,0,297.104309,0,0,3.81E-05,1.65E-05,22.23,25.9,19.52,19.76,43.375,119.90625
212.575012,0,297.180756,98.1082535,0,297.180756,0,0,3.98E-05,1.94E-05,22.21,26.9,18.15,19.31,40.546875,113.125
213.595016,0,296.533295,114.938591,0,296.533295,0,0,4.66E-05,1.64E-05,22.48,27.76,18.05,18.74,39.046875,106.46875
211.90831,0,294.821228,103.246948,0,294.821228,0,0,4.19E-05,2.51E-05,20.92,25.57,16.68,15.6,39.890625,107.484375
209.008224,0,297.355225,102.558311,0,297.355225,0,0,4.16E-05,2.46E-05,22.69,26.76,19.39,18.81,37.328125,99.8125
207.471146,0,296.892914,103.506752,0,296.892914,0,0,4.20E-05,2.04E-05,21.85,25.8,18.32,18.76,34.40625,91.53125
206.144547,0,297.085358,108.711426,0,297.085358,0,0,4.41E-05,2.25E-05,22.21,26.56,17.29,18.7,31.875,84.6875
203.832733,0,298.368683,117.846359,0,298.368683,0,0,4.78E-05,2.93E-05,22.68,27.05,18.21,19.14,29.75,78.578125
201.767624,0,298.750671,106.253319,0,298.750671,0,0,4.31E-05,2.47E-05,23.71,27.83,20.42,19.91,27.65625,72.546875
204.372116,0,298.533295,94.3276825,0,298.533295,0,0,3.82E-05,1.33E-05,23.15,27.06,20.32,21.03,25.890625,67.921875
214.904892,0,298.037018,95.6575623,0,298.037018,0,0,3.88E-05,1.10E-05,22.13,25.17,19.89,21.22,34.171875,84.15625
219.244415,0,297.388367,116.99028,0,297.388367,0,0,4.74E-05,2.28E-05,21.67,25.49,16.5,20.04,62.421875,151.42188
223.5065,0,290.849548,37.6598549,0,290.849548,0,0,1.53E-05,3.18E-06,16.06,20.06,11.67,14.33,80.5625,202.79688
216.982697,0,295.321167,155.662994,0,295.321167,0,0,6.31E-05,4.60E-05,19.88,26.17,13.64,14.57,79.953125,205.10938
212.071503,0,295.73233,122.603027,0,295.73233,0,0,4.97E-05,3.23E-05,21.21,25.64,17.23,15.94,71.375,184.45312
210.963776,0,295.111115,59.5767403,0,295.111115,0,0,2.42E-05,1.04E-05,20.29,23.38,17.94,16.96,63.140625,163.95312
219.401947,0,295.241089,44.9248543,0,295.241089,0,0,1.82E-05,3.28E-06,19.76,22.09,17.97,19,57.875,152.23438
230.970383,0,292.689911,48.6155052,0,292.689911,0,0,1.97E-05,3.28E-06,17.79,19.99,15.64,16.59,65.75,175.0625
233.447708,0,294.412109,60.9866638,0,294.412109,0,0,2.47E-05,5.67E-06,19.84,23.39,16.53,18.44,83.703125,229.07812
243.288147,0,290.520782,49.5755501,0,290.520782,0,0,2.01E-05,4.30E-06,15.17,17.88,11.65,13.72,98.65625,280.60938
238.236313,0,291.951355,112.258537,0,291.951355,0,0,4.55E-05,2.13E-05,16.87,20.33,13.58,13.91,109.296875,310.75
244.24147,0,288.723236,44.2022705,0,288.723236,0,0,1.79E-05,1.92E-06,13.69,15.08,12.83,13.12,115.625,321.21875
238.613785,0,291.631378,63.9287071,0,291.631378,0,0,2.59E-05,1.10E-05,16.75,19.66,13.94,13.69,118.71875,326.70312
233.086319,0,292.055756,83.5787964,0,292.055756,0,0,3.39E-05,1.88E-05,17.94,22.08,14.1,14.07,109.8125,302.46875
226.929596,0,291.789398,132.863998,0,291.789398,0,0,5.39E-05,3.28E-05,17.42,23.39,11.71,11.78,99.59375,274.21875
221.20665,0,293.533569,144.485474,0,293.533569,0,0,5.86E-05,4.01E-05,18.26,23.2,12.78,13.5,89.625,246.73438
218.00325,0,292.753113,82.4656219,0,292.753113,0,0,3.34E-05,1.80E-05,18.16,22.31,13.06,13.95,80.578125,221.89062
216.264297,0,293.587891,83.353714,0,293.587891,0,0,3.38E-05,1.66E-05,19.05,23.11,15.43,14.94,72.96875,200.1875
215.671036,0,293.979126,76.465538,0,293.979126,0,0,3.10E-05,1.56E-05,18.6,22.43,14.1,15.13,67.265625,185.5
213.560654,0,293.929077,99.2409592,0,293.929077,0,0,4.02E-05,2.36E-05,19.32,24.41,14.22,14.6,61.515625,171.25
214.674393,0,292.720947,61.7839851,0,292.720947,0,0,2.50E-05,1.07E-05,17.57,21.7,13.58,15.41,55.359375,154.57812
214.97081,0,292.193207,80.6873474,0,292.193207,0,0,3.27E-05,1.52E-05,17.46,22.91,11.96,13.27,52.109375,145.10938
217.073471,0,292.319092,68.3937378,0,292.319092,0,0,2.77E-05,1.04E-05,16.73,22.41,13.25,14.28,49.546875,134.71875
219.468506,0,292.846313,61.336628,0,292.846313,0,0,2.49E-05,6.84E-06,17.95,22.06,15.36,15.39,57.296875,147.4375
222.78775,0,291.486603,25.5676956,0,291.486603,0,0,1.04E-05,1.22E-06,16.97,18.42,15.48,15.9,56.921875,148.34375
224.977142,0,290.962433,47.3628769,0,290.962433,0,0,1.92E-05,3.62E-06,15.98,19.42,13.09,14.72,61.796875,161.39062
221.26001,0,293.762604,115.948456,0,293.762604,0,0,4.70E-05,2.48E-05,18.31,23.74,14.41,13.25,60.734375,161.79688
225.069717,0,292.310333,70.7039642,0,292.310333,0,0,2.87E-05,7.21E-06,17.64,21.43,14.74,15.44,55.4375,149.34375
234.324402,0,288.349121,68.7521896,0,288.349121,0,0,2.79E-05,1.11E-05,14.94,19.99,9.49,12.35,68.90625,191.3125
228.380356,0,291.485657,104.25164,0,291.485657,0,0,4.23E-05,2.81E-05,17.3,23.78,10.21,12.51,71.359375,199.5
223.547745,0,292.380188,101.131752,0,292.380188,0,0,4.10E-05,2.60E-05,18.15,24.19,11.44,13.47,65.140625,181.82812
220.391541,0,293.380798,82.5039215,0,293.380798,0,0,3.34E-05,1.81E-05,18.89,23.54,14.22,14.82,57.15625,160.95312
219.300766,0,294.077515,79.7904053,0,294.077515,0,0,3.23E-05,1.20E-05,19.41,22.52,16.96,16.04,51.625,145.375
219.83757,0,294.243652,69.9251404,0,294.243652,0,0,2.83E-05,7.19E-06,19.13,21.32,17.76,16.67,47.703125,135.1875
220.139572,0,294.842041,73.7005463,0,294.842041,0,0,2.99E-05,8.95E-06,20.14,22.97,18.05,17.55,43.734375,126.4375
219.54808,0,294.927155,87.3984528,0,294.927155,0,0,3.54E-05,1.36E-05,20.24,24.34,16.98,17.63,40.640625,118.890625
219.036469,0,295.518433,80.8272171,0,295.518433,0,0,3.28E-05,1.21E-05,20.72,24.6,17.5,18.44,37.859375,112.671875
219.530136,0,295.783661,59.3058701,0,295.783661,0,0,2.40E-05,7.72E-06,21.37,25.75,18.16,19.01,36.4375,108.03125
219.632446,0,296.722107,88.3034897,0,296.722107,0,0,3.58E-05,1.23E-05,22.04,25.96,19.39,19.58,33.875,101.734375
221.62587,0,295.616119,98.3090515,0,295.616119,0,0,3.99E-05,1.28E-05,21.15,25.47,15.26,18.41,32.078125,96.609375
225.348434,0,289.513,72.6424484,0,289.513,0,0,2.95E-05,6.47E-06,15.08,17.12,13.2,9.03,35.8125,114.296875
222.105408,0,289.317078,67.6585617,0,289.317078,0,0,2.74E-05,1.03E-05,14.55,18.06,12.61,10.34,34.921875,112.15625
222.67157,0,288.266541,36.9966049,0,288.266541,0,0,1.50E-05,1.51E-06,13.43,14.86,12.05,11.33,35.078125,111
229.115067,0,286.786682,22.1215534,0,286.786682,0,0,8.97E-06,2.92E-07,12.02,13.64,9.76,11.08,38.671875,123.109375
227.546326,0,285.897369,31.7335548,0,285.897369,0,0,1.29E-05,2.71E-06,12.94,16.61,10.03,10.04,45.96875,142.8125
224.436478,0,287.980438,61.8955917,0,287.980438,0,0,2.51E-05,1.23E-05,14.67,20.45,9.03,9.55,44.71875,137.98438
221.892731,0,289.755798,58.9081192,0,289.755798,0,0,2.39E-05,1.14E-05,14.49,17.99,10.84,10.03,40.5,124.5
222.53656,0,285.493774,20.3746223,0,285.493774,0,0,8.26E-06,6.60E-07,10.73,13.99,6.4,8.76,37.304688,113.52344
221.348236,0,288.242889,54.6610832,0,288.242889,0,0,2.22E-05,8.21E-06,13.7,18.46,7.63,9.57,38.289062,113.96875
224.358154,0,286.622253,18.5395603,0,286.622253,0,0,7.52E-06,3.82E-07,12.48,14.35,10.83,11.23,36.242188,108.50781
225.700485,0,284.591034,32.7517204,0,284.591034,0,0,1.33E-05,9.55E-07,10.51,14.28,4.52,9.24,35.492188,109.140625
222.980103,0,285.605072,77.3294525,0,285.605072,0,0,3.14E-05,1.40E-05,12.25,18.11,5.57,5.07,35.859375,111.53906
220.338318,0,285.621674,65.1729507,0,285.621674,0,0,2.64E-05,1.20E-05,12.02,18.65,5.14,4.57,33.117188,102.96875
218.266937,0,286.754395,60.7000389,0,286.754395,0,0,2.46E-05,1.19E-05,13.32,18.92,7.13,7.79,29.8125,92.42969
216.708145,0,289.022644,52.9164276,0,289.022644,0,0,2.15E-05,9.44E-06,14.66,19.37,8.94,9.49,26.804688,83.30469
216.012787,0,286.620728,40.7415924,0,286.620728,0,0,1.65E-05,6.16E-06,12.92,16.67,8.18,9.15,24.1875,75.44531
214.756943,0,288.225403,56.3802834,0,288.225403,0,0,2.29E-05,1.07E-05,13.7,19.59,7.34,9.42,22.390625,69.96875
213.982193,0,287.990295,45.7764816,0,287.990295,0,0,1.86E-05,5.83E-06,13.58,17.28,9.23,10.47,20.351562,63.8125
216.562836,0,289.03125,35.8570442,0,289.03125,0,0,1.45E-05,1.65E-06,14.16,16.63,10.59,12.29,18.453125,58.257812
227.12886,0,282.075562,39.2279663,0,282.075562,0,0,1.59E-05,2.24E-07,7.68,11.48,4.3,4.72,25.054688,78.796875
224.180374,0,286.674866,66.2101898,0,286.674866,0,0,2.68E-05,8.14E-06,11.97,16.71,5.56,6.01,33.742188,101.34375
224.274307,0,284.52594,26.8007755,0,284.52594,0,0,1.09E-05,9.44E-07,9.29,11.79,6.39,7.29,35.539062,103.27344
222.51442,0,285.960205,46.6140633,0,285.960205,0,0,1.89E-05,5.44E-06,11.52,16.64,4.3,7.81,33.914062,97.41406
220.279755,0,286.52179,59.6206741,0,286.52179,0,0,2.42E-05,1.03E-05,12.09,18.29,5.85,5.88,31.789062,90.33594
218.380081,0,286.777557,52.2249832,0,286.777557,0,0,2.12E-05,8.24E-06,12.85,18.41,7.48,7.33,28.882812,81.94531
217.918259,0,285.954987,28.6467705,0,285.954987,0,0,1.16E-05,2.67E-06,11.99,16.01,5.5,9.08,26.296875,74.0625
216.973419,0,288.002472,54.1486816,0,288.002472,0,0,2.20E-05,8.91E-06,12.86,19.56,6.92,9.06,23.8125,67.1875
217.301086,0,286.273163,26.3192444,0,286.273163,0,0,1.07E-05,1.95E-06,12.66,17.39,8.21,10.21,21.421875,60.5
217.150772,0,286.930695,34.0209312,0,286.930695,0,0,1.38E-05,3.69E-06,13.17,17.82,9.28,10.33,19.789062,55.820312
216.696716,0,288.866364,43.2846603,0,288.866364,0,0,1.75E-05,4.68E-06,14.21,18.13,11.07,10.81,19.382812,53.382812
218.012421,0,288.117401,40.1896324,0,288.117401,0,0,1.63E-05,1.58E-06,13.49,16.57,11.25,10.41,18.101562,49.976562
217.714706,0,286.510406,46.974472,0,286.510406,0,0,1.90E-05,5.38E-06,11.93,16.56,8.48,7.88,17.007812,47.5625
217.251511,0,287.593384,40.2661667,0,287.593384,0,0,1.63E-05,3.97E-06,12.12,14.54,9.83,8.14,15.6171875,44.351562
218.94072,0,280.629395,39.5849228,0,280.629395,0,0,1.60E-05,1.26E-07,6.55,11.94,1.87,4.4,14.21875,41
219.343338,0,277.458252,40.6646233,0,277.458252,0,0,1.65E-05,7.16E-14,1.79,3.16,0.34,-2.85,17.195312,49.671875
219.402725,0,278.495636,21.7249565,0,278.495636,0,0,8.81E-06,2.57E-08,2.36,4.16,0.34,-0.3,18.007812,54.359375
218.436203,0,281.09494,28.6408749,0,281.09494,0,0,1.16E-05,1.99E-06,5.22,9.72,0.91,1.33,17.515625,53.328125
218.044006,0,279.224274,18.4904861,0,279.224274,0,0,7.50E-06,2.66E-07,4.76,7.57,1.51,1.57,18.265625,54
217.227722,0,279.633667,27.8463421,0,279.633667,0,0,1.13E-05,2.26E-06,6.22,11.19,1.01,1.46,18.226562,53.359375
216.406738,0,279.853027,24.5845032,0,279.853027,0,0,9.97E-06,2.10E-06,7.27,12.53,1.46,3.98,17.328125,50.054688
216.233963,0,282.408173,23.6578922,0,282.408173,0,0,9.59E-06,1.10E-06,7.95,11.41,3.31,5.27,16.070312,46.171875
217.185715,0,281.920227,30.6944942,0,281.920227,0,0,1.24E-05,6.58E-07,7.57,11.59,3.41,5.53,15,43.085938
216.372314,0,279.605194,36.132122,0,279.605194,0,0,1.46E-05,2.98E-06,6.56,11.75,1.74,-0.33,15.1875,43.648438
215.321136,0,280.170654,32.1426697,0,280.170654,0,0,1.30E-05,3.51E-06,7.74,13.15,2.15,0.5,14.265625,41.335938
214.802612,0,280.434326,30.6923466,0,280.434326,0,0,1.24E-05,2.74E-06,8.68,13.89,2.37,3.02,12.9296875,37.75
214.254425,0,280.974792,26.8674736,0,280.974792,0,0,1.09E-05,2.66E-06,8.48,13.64,2.56,4.54,12.375,35.945312
214.405945,0,279.482819,17.0914631,0,279.482819,0,0,6.93E-06,3.70E-07,5.84,10.58,-0.84,3.23,11.671875,34.570312
213.787155,0,280.078461,29.9079685,0,280.078461,0,0,1.21E-05,2.81E-06,6.96,12.58,-0.59,0.06,10.953125,33.21875
213.034485,0,280.334747,30.4179878,0,280.334747,0,0,1.23E-05,3.14E-06,8.91,14.27,3.35,1.1,10.2890625,32.085938
212.274124,0,281.079437,30.9493542,0,281.079437,0,0,1.25E-05,3.13E-06,8.68,14.56,3.88,3.28,9.859375,31.203125
212.027969,0,281.500122,31.4282093,0,281.500122,0,0,1.27E-05,1.33E-06,6.75,12.96,0.49,2.63,9.6328125,30.632812
211.401352,0,280.668671,29.3911991,0,280.668671,0,0,1.19E-05,2.21E-06,5.77,11.33,0.69,-0.35,9.9453125,31.71875
212.556503,0,280.103119,11.4380798,0,280.103119,0,0,4.64E-06,1.21E-07,6.76,10.71,1.94,4.89,9.6953125,31.132812
212.583389,0,282.92749,33.7559929,0,282.92749,0,0,1.37E-05,1.49E-06,7.67,13.29,2.3,2.39,9.5,30.523438
213.137314,0,278.646881,27.5122433,0,278.646881,0,0,1.12E-05,1.68E-07,4.1,9.2,-0.77,-1.37,9.890625,30.78125
212.394775,0,277.548248,23.4300365,0,277.548248,0,0,9.50E-06,1.35E-06,4.51,9.56,-0.66,-0.55,9.6796875,30.453125
211.897705,0,277.979492,20.4055061,0,277.979492,0,0,8.27E-06,1.39E-06,4.68,10.78,-0.21,0.03,9.40625,29.804688
211.621399,0,278.08197,15.75315,0,278.08197,0,0,6.39E-06,7.17E-07,4.74,9.71,-0.93,1.82,9.2890625,29.421875
211.972305,0,275.284973,17.8025227,0,275.284973,0,0,7.22E-06,1.59E-07,3.35,8.31,-0.98,-2.53,9.1953125,29.101562
211.566513,0,278.47406,20.0619488,0,278.47406,0,0,8.13E-06,9.93E-07,5.65,10.45,-0.93,-0.17,9.125,28.859375
211.234482,0,278.733093,26.3387661,0,278.733093,0,0,1.07E-05,8.20E-07,4.5,10.52,-2.12,-0.2,9.046875,28.617188
210.474518,0,275.716553,26.6452427,0,275.716553,0,0,1.08E-05,8.10E-07,1.71,8.02,-3.44,-6.87,8.96875,28.351562
209.938644,0,279.282257,23.6822052,0,279.282257,0,0,9.60E-06,8.63E-07,4.11,9.17,-3.11,-1.4,8.875,28.078125
210.542236,0,278.671539,16.198473,0,278.671539,0,0,6.57E-06,3.42E-08,3.51,7.66,-2.27,0.95,8.8046875,27.828125
210.089813,0,277.627563,25.2777901,0,277.627563,0,0,1.02E-05,1.09E-06,3.52,9.9,-2.16,-3.54,8.734375,27.617188
209.835678,0,278.303558,13.4855127,0,278.303558,0,0,5.47E-06,3.47E-07,5.57,8.98,0.22,1.35,8.65625,27.375
209.602264,0,278.659149,19.8972874,0,278.659149,0,0,8.07E-06,1.00E-06,5.11,11.11,0.07,1.67,8.578125,27.109375
209.246033,0,278.645599,22.1179523,0,278.645599,0,0,8.97E-06,7.00E-07,3.39,8.13,-0.14,-1.11,8.4921875,26.851562
208.764267,0,277.046326,21.1201725,0,277.046326,0,0,8.56E-06,1.01E-06,3.85,10.49,-2.08,-3.6,8.421875,26.632812
208.389633,0,277.149536,20.5856705,0,277.149536,0,0,8.35E-06,1.01E-06,3.94,9.96,-1.92,-2.53,8.34375,26.390625
207.944336,0,276.631348,21.8107815,0,276.631348,0,0,8.84E-06,1.10E-06,4.93,10.69,-0.82,-3.86,8.265625,26.132812
207.609695,0,277.251068,20.2314148,0,277.251068,0,0,8.20E-06,9.88E-07,4.29,10.68,-2.63,-0.1,8.1796875,25.882812
207.244919,0,276.80191,20.806406,0,276.80191,0,0,8.44E-06,9.85E-07,3.04,9.68,-2.78,-4.22,8.1015625,25.625
207.576431,0,277.64566,9.01344872,0,277.64566,0,0,3.65E-06,-4.16E-09,4.36,7.41,-1.79,2.33,8.0234375,25.375
207.829788,0,278.161102,14.1905212,0,278.161102,0,0,5.75E-06,2.24E-07,4.88,9.27,-0.33,2.99,7.953125,25.15625
207.236267,0,276.032837,43.8395653,0,276.032837,0,0,1.78E-05,1.74E-07,1.72,7.68,-3.27,-9.73,7.875,24.9375
206.402863,0,272.96814,24.409153,0,272.96814,0,0,9.90E-06,3.53E-14,0.07,4.1,-3.64,-10.75,7.796875,24.695312
206.112701,0,273.168182,16.8107662,0,273.168182,0,0,6.82E-06,3.98E-08,1.73,5.82,-2.34,-7.46,7.7265625,24.453125
205.943329,0,274.438599,16.176712,0,274.438599,0,0,6.56E-06,4.59E-07,3.05,9.06,-1.51,-4.01,7.6484375,24.210938
205.85997,0,275.105835,13.6352119,0,275.105835,0,0,5.53E-06,3.78E-07,3.39,8.65,-2.99,-2.31,7.5703125,23.976562
205.494751,0,274.818695,26.4830093,0,274.818695,0,0,1.07E-05,3.05E-07,0.91,7.8,-3.36,-7.98,7.5,23.734375
205.182175,0,277.599548,16.9756107,0,277.599548,0,0,6.88E-06,1.19E-07,2.5,6.36,-2.87,-3.46,7.421875,23.5
205.213562,0,277.511688,20.5684834,0,277.511688,0,0,8.34E-06,9.09E-08,1.82,5.54,-2.19,-2.66,7.3515625,23.273438
205.065048,6.61E-05,277.296448,30.699379,0,277.296448,4.76E-09,0.009915503,1.25E-05,1.56E-07,1.86,7.36,-2.4,-6.63,7.28125,23.054688
205.614166,0.004409513,271.884827,24.9663906,0,271.884827,9.19E-07,0.661429465,1.10E-05,5.77E-14,-3.3,-0.58,-7.21,-10.05,7.21875,22.867188
205.138321,0.009103473,268.120422,26.5030041,0,268.120422,1.98E-06,1.36552978,1.27E-05,5.67E-14,-7.15,-5.2,-9.29,-19.88,7.15625,22.664062
204.727188,0.008118906,269.56076,18.3910275,1.00E-06,269.56076,5.91E-07,1.21784747,8.05E-06,6.29E-14,-4.13,-0.1,-8.25,-14.69,7.0859375,22.4375
204.845245,0.005508934,271.977203,15.5530653,5.17E-06,271.977203,6.05E-08,0.826350033,6.37E-06,1.32E-10,-0.48,5.67,-6.4,-10.42,7.015625,22.21875
204.927734,0.003137071,273.473724,19.9211254,3.79E-06,273.473724,7.08E-08,0.470567316,8.15E-06,1.18E-09,0,6.61,-3.92,-10.81,6.9453125,22.015625
204.705429,0.001775627,272.782867,17.7147293,1.93E-06,272.782867,3.30E-08,0.266348273,7.22E-06,1.37E-09,-0.01,6.41,-4.4,-12.07,6.8984375,21.898438
204.505447,0.000987533,273.051819,18.5642376,1.21E-06,273.051819,1.48E-08,0.148132622,7.54E-06,6.70E-09,1.55,6.39,-3.19,-9.09,6.828125,21.679688
204.303802,0.000540626,272.96637,14.302783,6.66E-07,272.96637,1.93E-09,0.081095599,5.80E-06,4.13E-08,1.17,7.9,-3.44,-7.44,6.7578125,21.484375
204.247742,0.000295155,273.848572,12.5999908,3.68E-07,273.848572,-5.95E-10,0.044274211,5.11E-06,5.13E-08,0.71,7.38,-4.39,-5.94,6.8671875,21.5
204.256805,0.000510407,275.30719,23.2541637,1.49E-07,275.30719,3.72E-08,0.076563366,9.47E-06,6.45E-14,0.27,5.39,-4.15,-6.97,6.75,21.304688
204.884537,0.008342309,271.689728,15.4276447,0,271.689728,5.29E-07,1.25139189,6.78E-06,3.23E-14,-2.85,0.64,-6.04,-8.14,6.6953125,21.132812
204.69751,0.007857426,270.231689,16.839922,2.01E-06,270.231689,6.17E-07,1.17866051,7.44E-06,6.31E-14,-2.32,1.37,-4.93,-12.27,6.59375,20.898438
204.681259,0.005607624,271.31488,13.6029634,4.12E-06,271.31488,1.26E-07,0.841178775,5.64E-06,-6.30E-09,-0.82,3.77,-3.81,-7.37,6.515625,20.671875
204.611633,0.003559251,272.187866,18.3691635,3.61E-06,272.187866,1.10E-07,0.533911228,7.56E-06,4.96E-14,-0.49,5.66,-4.33,-8.48,6.453125,20.46875
204.416,0.002085522,273.01413,17.9547138,2.23E-06,273.01413,3.66E-08,0.312842578,7.32E-06,-5.83E-09,-0.22,5.74,-4.59,-6.69,6.390625,20.265625
203.863464,0.001617389,270.577667,27.5507164,1.65E-07,270.577667,2.84E-07,0.242620006,1.15E-05,6.86E-14,-3.2,0.5,-5.33,-18.47,6.328125,20.078125
203.350662,0.001216561,270.698853,18.5067444,7.21E-07,270.698853,4.82E-08,0.182493255,7.55E-06,1.03E-09,-2.59,2.54,-5.8,-16.62,6.265625,19.882812
203.039246,0.00096115,273.037231,22.0131836,6.68E-07,273.037231,3.57E-08,0.144180059,8.96E-06,4.69E-10,-1.53,3.12,-5.97,-13.46,6.203125,19.679688
202.737686,0.012391374,270.184937,14.4359407,0,270.184937,4.80E-07,1.85882151,6.33E-06,4.69E-14,-4.27,-1.28,-7.77,-10.43,6.140625,19.492188
202.720551,0.021616876,269.183197,10.7479696,1.48E-06,269.183197,1.22E-06,3.24273896,5.57E-06,2.80E-09,-5.48,-1.3,-8.25,-10.86,6.0859375,19.296875
203.018768,0.020526046,269.03302,10.9354057,4.44E-06,269.03302,5.74E-07,3.07911134,5.01E-06,-3.28E-10,-4.2,-1.05,-6.76,-10.18,6.0234375,19.109375
203.311661,0.017483983,270.188049,13.8909254,5.18E-06,270.188049,8.49E-07,2.62277794,6.48E-06,1.82E-09,-4.01,-0.3,-6.98,-9.29,5.96875,18.921875
203.122925,0.016257167,266.997589,17.6218166,6.32E-08,266.997589,1.99E-06,2.43874741,9.13E-06,5.04E-14,-6.95,-3.1,-10.42,-17.48,5.90625,18.734375
202.882431,0.015130394,270.349976,14.210803,9.99E-07,270.349976,1.02E-06,2.26972437,6.78E-06,5.00E-14,-3.99,-0.41,-10.01,-13.87,5.84375,18.546875
202.882111,0.014915271,271.840515,13.1976252,7.30E-07,271.840515,1.14E-06,2.23745942,6.49E-06,6.16E-14,-2.65,-0.32,-5.6,-7.93,5.796875,18.359375
202.577988,0.015874613,269.071716,23.5605354,5.27E-08,269.071716,2.90E-06,2.38137865,1.25E-05,3.92E-14,-5.93,-2.49,-9.58,-15.93,5.734375,18.1875
202.213287,0.016741358,269.824707,17.3788452,2.33E-07,269.824707,1.41E-06,2.5114069,8.45E-06,2.43E-14,-6.62,-3.11,-10.08,-14.3,5.671875,18
202.0327,0.018284505,268.269501,16.9602413,7.06E-08,268.269501,1.76E-06,2.7429049,8.64E-06,5.74E-14,-6.39,-2.57,-9.17,-13.7,5.625,17.828125
202.130432,0.01554348,268.967468,13.8471146,5.19E-06,268.967468,6.69E-07,2.33172083,6.28E-06,-2.50E-11,-4.27,-0.56,-9.01,-14.84,5.5625,17.640625
202.403458,0.012579829,270.860168,14.0319176,4.57E-06,270.860168,5.07E-07,1.88713825,6.20E-06,-3.58E-10,-3.64,-0.16,-6.82,-9.73,5.515625,17.46875
202.652023,0.008701357,272.925079,19.6607723,7.13E-06,272.925079,2.38E-07,1.30531871,8.21E-06,-8.27E-10,-2.33,1.06,-6.98,-10.92,5.453125,17.296875
202.221146,0.007532667,269.413483,25.9057522,4.62E-07,269.413483,1.43E-06,1.1300019,1.19E-05,5.61E-14,-5.55,-1.92,-9.7,-16.59,5.40625,17.15625
201.835785,0.006757744,270.827911,16.6000099,7.62E-07,270.827911,4.93E-07,1.01375461,7.22E-06,4.92E-14,-4.39,-1.22,-9.84,-14.5,5.34375,16.984375
201.890396,0.011342798,271.913696,15.488781,0,271.913696,6.72E-07,1.70158577,6.95E-06,4.14E-14,-4.72,-1.56,-7.41,-8.72,5.296875,16.8125
201.856644,0.017155087,270.140717,11.4542189,2.98E-07,270.140717,9.07E-07,2.57352233,5.55E-06,4.51E-09,-4.89,-2.1,-7.93,-10.49,5.25,16.65625
201.820724,0.018184476,269.902954,14.209096,0,269.902954,1.32E-06,2.72795177,7.08E-06,2.63E-14,-4.67,-1.88,-8.58,-9.5,5.1875,16.484375
