rzsm,sd,asst,lhnf,sst,se,sdwe,Evap,Tran,at,tmax,tmin,dpt,FengRO,CiRO,runoff
214.810318,0,295.576172,76.3641815,295.576172,0,0,3.10E-05,6.25E-06,20.08,22.64,16.26,18.68,29.875,60.859375,71.40625
212.3237,0,297.06369,149.685013,297.06369,0,0,6.07E-05,2.50E-05,21.37,27.28,18.25,17.01,34.890625,67.8125,78.25
208.976288,0,297.280945,100.154068,297.280945,0,0,4.06E-05,1.88E-05,21.65,25.46,17.88,16.57,34.078125,66.171875,78.15625
202.965729,0,299.202087,138.500549,299.202087,0,0,5.62E-05,3.49E-05,24.06,30.57,17.47,16.91,30.90625,60.234375,71.8125
199.448273,0,298.693939,105.599091,298.693939,0,0,4.28E-05,2.10E-05,24.01,28.94,19.67,19.33,27.78125,54.421875,65.1875
200.019226,0,297.203705,78.3615341,297.203705,0,0,3.18E-05,7.46E-06,22.68,25.87,19.05,20.32,24.984375,49.625,59.734375
200.701813,0,298.564758,129.127563,298.564758,0,0,5.24E-05,2.07E-05,23.58,28.76,18.55,18.32,30.484375,60.8125,69.015625
198.906052,0,293.306671,77.3990402,293.306671,0,0,3.14E-05,1.02E-05,18.52,24.63,12.51,16.27,30.25,62.046875,73.65625
196.47757,0,297.260712,96.2698746,297.260712,0,0,3.90E-05,2.40E-05,21.57,28.52,14.79,15.38,30.328125,62.328125,73.453125
194.07634,0,297.120789,81.9655991,297.120789,0,0,3.32E-05,1.94E-05,22.73,28.07,16.4,17.07,28.109375,58.375,70.140625
192.452759,0,297.134247,65.6954956,297.134247,0,0,2.66E-05,1.49E-05,22.55,27.55,19.12,17.17,25.359375,52.46875,63.34375
193.427704,0,295.117615,48.5863152,295.117615,0,0,1.97E-05,3.05E-06,21.87,24.5,19.21,18.68,23.921875,49.171875,59.15625
197.680466,0,295.921967,76.1955185,295.921967,0,0,3.09E-05,4.73E-06,21.46,24,19.81,19.44,23.046875,47.390625,57.21875
213.388565,0,295.790161,66.8659286,295.790161,0,0,2.71E-05,3.45E-06,20.88,22.87,19.15,20.25,31.796875,57.828125,65.109375
233.439209,0,295.362671,86.653717,295.362671,0,0,3.51E-05,4.63E-06,22.69,27.69,19.37,20.48,49.640625,89.140625,98.03125
237.816895,0,295.431915,159.923798,295.431915,0,0,6.48E-05,3.85E-05,21.8,26.55,15.6,16.02,66.03125,123.046875,140.10938
227.768188,0,295.448303,126.076981,295.448303,0,0,5.11E-05,3.29E-05,21.13,24.98,15.71,16.17,61.5,118.015625,140.78125
219.924881,0,296.86731,150.162781,296.86731,0,0,6.09E-05,3.57E-05,21.51,26.37,17.36,17.19,53.171875,103.140625,122.796875
213.399811,0,297.384705,142.540817,297.384705,0,0,5.78E-05,3.15E-05,22.05,26.68,17.31,17.77,47.765625,92.609375,110.078125
209.192413,0,297.409241,130.687698,297.409241,0,0,5.30E-05,2.23E-05,22.74,26.62,19.72,19.3,43.25,84.09375,100.09375
215.512482,0,295.52124,86.6147995,295.52124,0,0,3.51E-05,4.90E-06,20.79,23.44,19.41,19.76,45.421875,85.71875,100.046875
234.963455,0,294.375977,97.857811,294.375977,0,0,3.97E-05,6.96E-06,20.12,21.69,19.08,19.18,60.828125,136.95312,155.89062
241.007462,0,294.017822,84.7176666,294.017822,0,0,3.43E-05,7.37E-06,19.66,21.81,17.66,18.31,70.90625,189.875,227.53125
241.343353,0,294.881836,94.2798843,294.881836,0,0,3.82E-05,9.22E-06,20.64,23.9,18.69,18.96,74.984375,204.0625,249.14062
234.828903,0,296.691742,154.395966,296.691742,0,0,6.26E-05,2.80E-05,22.03,25.75,19.21,19.38,74.09375,200.9375,245.90625
227.739685,0,297.880829,147.378555,297.880829,0,0,5.98E-05,2.53E-05,23.41,27.04,20.78,20.1,68.53125,187.35938,230.95312
222.272095,0,299.084656,147.279694,299.084656,0,0,5.97E-05,2.61E-05,24.3,28.22,21.72,20.93,61.328125,169.42188,209.21875
218.409103,0,299.87381,134.898453,299.87381,0,0,5.47E-05,2.53E-05,24.96,29.05,22.09,21.65,55.71875,154.48438,190.34375
214.903442,0,300.134735,137.585358,300.134735,0,0,5.58E-05,2.69E-05,24.92,28.97,20.37,21.41,50.96875,141,174.1875
213.916046,0,299.398712,115.317863,299.398712,0,0,4.68E-05,1.73E-05,24.23,28.69,20.59,21.4,46.703125,128.75,159.01562
218.340286,0,297.541931,97.2093658,297.541931,0,0,3.94E-05,8.92E-06,23.36,26.36,20.17,20.89,44.578125,124.765625,153.01562
217.953629,0,297.213257,104.931,297.213257,0,0,4.25E-05,1.32E-05,22.81,26.28,20.11,20.14,43.375,119.90625,147
216.564362,0,297.613892,100.580429,297.613892,0,0,4.08E-05,1.52E-05,23.11,27.43,19.3,19.74,40.546875,113.125,139.1875
218.080734,0,296.507507,124.609779,296.507507,0,0,5.05E-05,1.46E-05,23.23,28.28,18.93,19.39,39.046875,106.46875,130.625
215.89299,0,296.000824,112.405586,296.000824,0,0,4.56E-05,2.68E-05,22.06,25.85,17.8,15.93,39.890625,107.484375,131.3125
212.935181,0,297.714844,129.875793,297.714844,0,0,5.27E-05,2.07E-05,23.32,26.97,20.35,19.62,37.328125,99.8125,123.375
211.130051,0,297.647766,116.43026,297.647766,0,0,4.72E-05,1.77E-05,22.57,26.2,19.04,19.44,34.40625,91.53125,113.203125
209.536072,0,298.059326,111.638374,298.059326,0,0,4.53E-05,1.79E-05,23,27.35,18.49,19.33,31.875,84.6875,104.734375
207.568741,0,298.899323,112.333763,298.899323,0,0,4.55E-05,2.09E-05,23.6,27.6,19.3,19.73,29.75,78.578125,97.28125
205.84642,0,299.203125,122.845718,299.203125,0,0,4.98E-05,1.84E-05,24.37,28.41,21,20.55,27.65625,72.546875,89.890625
207.710724,0,298.731201,109.454124,298.731201,0,0,4.44E-05,1.14E-05,23.75,27.51,20.93,21.49,25.890625,67.921875,84.0625
217.527405,0,297.888336,107.707344,297.888336,0,0,4.37E-05,1.01E-05,22.89,25.73,20.61,21.52,34.171875,84.15625,100.0625
221.896301,0,297.445312,132.959808,297.445312,0,0,5.39E-05,2.21E-05,22.39,25.7,17.7,20.56,62.421875,151.42188,170.3125
227.126434,0,292.863953,53.1118469,292.863953,0,0,2.15E-05,7.48E-06,17.39,21.02,13.54,14.8,80.5625,202.79688,235.46875
221.389633,0,295.498108,128.825195,295.498108,0,0,5.22E-05,3.21E-05,20.66,26.51,15.11,15.4,79.953125,205.10938,244.09375
216.8246,0,296.338684,129.774231,296.338684,0,0,5.26E-05,2.59E-05,21.9,25.97,17.98,17.27,71.375,184.45312,220.70312
215.344116,0,295.030914,90.8558807,295.030914,0,0,3.68E-05,1.04E-05,20.87,23.64,18.41,17.28,63.140625,163.95312,195.9375
223.291641,0,294.972412,51.0554123,294.972412,0,0,2.07E-05,1.84E-06,20.45,22.62,18.7,19.36,57.875,152.23438,181.15625
231.808929,0,293.78241,78.7185135,293.78241,0,0,3.19E-05,8.64E-06,18.61,20.58,16.29,16.98,65.75,175.0625,206.125
234.5177,0,294.14502,86.7438583,294.14502,0,0,3.52E-05,5.63E-06,19.91,22.79,16.26,18.18,83.703125,229.07812,269.875
241.75589,0,292.448761,97.9167938,292.448761,0,0,3.97E-05,1.30E-05,15.92,19.17,12.54,13.96,98.65625,280.60938,333.26562
237.893219,0,291.63739,103.070038,291.63739,0,0,4.18E-05,1.39E-05,17.54,20.34,14.47,14.27,109.296875,310.75,370.51562
243.047043,0,289.615967,67.8336258,289.615967,0,0,2.75E-05,7.30E-06,14.6,16.33,13.24,13.37,115.625,321.21875,384.17188
237.089462,0,292.029907,84.2599411,292.029907,0,0,3.42E-05,1.66E-05,17.56,20.53,14.42,14,118.71875,326.70312,389.75
232.001938,0,292.984833,93.6836319,292.984833,0,0,3.80E-05,1.94E-05,18.97,22.64,14.78,14.37,109.8125,302.46875,364.125
226.515244,0,293.961395,141.756729,293.961395,0,0,5.75E-05,3.32E-05,19.01,24.23,13.83,12.46,99.59375,274.21875,330.48438
222.687576,0,293.589355,106.951782,293.589355,0,0,4.34E-05,2.19E-05,19.21,23.46,14.71,14.44,89.625,246.73438,297.6875
220.006546,0,293.602112,101.205597,293.602112,0,0,4.10E-05,1.62E-05,18.85,22.65,14.3,14.64,80.578125,221.89062,267.89062
218.039093,0,293.739288,95.7623978,293.739288,0,0,3.88E-05,1.42E-05,20.01,23.52,16.71,15.76,72.96875,200.1875,241.45312
217.443375,0,293.895905,77.4008179,293.895905,0,0,3.14E-05,1.12E-05,19.7,22.93,15.09,15.37,67.265625,185.5,222.75
215.450867,0,295.108582,99.0137482,295.108582,0,0,4.01E-05,2.02E-05,20.05,24.9,15.37,15.14,61.515625,171.25,206.48438
216.717972,0,293.144501,66.497467,293.144501,0,0,2.70E-05,8.19E-06,18.08,22.35,14.19,15.68,55.359375,154.57812,186.70312
216.734634,0,293.51532,86.5091705,293.51532,0,0,3.51E-05,1.58E-05,18.69,23.58,13.69,13.97,52.109375,145.10938,174.78125
218.744278,0,292.310608,77.538681,292.310608,0,0,3.14E-05,8.23E-06,17.65,23.05,14.15,14.85,49.546875,134.71875,162.03125
221.203491,0,292.695618,65.8347549,292.695618,0,0,2.67E-05,6.47E-06,18.8,22.47,15.93,15.99,57.296875,147.4375,175.375
225.705215,0,291.484955,42.8391533,291.484955,0,0,1.74E-05,1.42E-06,17.78,19.27,16.11,16.4,56.921875,148.34375,178.26562
226.937332,0,292.413757,79.379364,292.413757,0,0,3.22E-05,8.28E-06,16.55,20.55,13.17,14.96,61.796875,161.39062,192.21875
222.774231,0,294.840088,124.639549,294.840088,0,0,5.05E-05,2.47E-05,18.85,24.71,14.48,13.68,60.734375,161.79688,194.23438
226.817535,0,292.482605,90.3439331,292.482605,0,0,3.66E-05,8.09E-06,18.17,21.47,15.42,16.12,55.4375,149.34375,180.76562
237.064621,0,290.568268,88.6286774,290.568268,0,0,3.59E-05,1.51E-05,16.08,20.67,10.79,12.8,68.90625,191.3125,228.59375
230.699097,0,292.958649,116.471367,292.958649,0,0,4.72E-05,2.77E-05,17.65,23.72,10.71,13.09,71.359375,199.5,244.64062
225.708954,0,294.059845,114.581573,294.059845,0,0,4.65E-05,2.35E-05,18.68,24.47,13.09,14.1,65.140625,181.82812,224.17188
222.334534,0,294.031006,106.284637,294.031006,0,0,4.31E-05,1.59E-05,19.3,23.63,15.09,15.3,57.15625,160.95312,197.875
220.998001,0,294.449188,100.851891,294.449188,0,0,4.09E-05,1.20E-05,20.04,23.08,17.68,16.85,51.625,145.375,178.39062
221.973633,0,294.022003,72.0386353,294.022003,0,0,2.92E-05,4.39E-06,19.97,21.7,18.79,17.34,47.703125,135.1875,165.71875
222.641983,0,295.010254,88.5831451,295.010254,0,0,3.59E-05,7.17E-06,20.96,23.39,19.03,18.2,43.734375,126.4375,155.71875
221.548538,0,296.177856,123.676399,296.177856,0,0,5.01E-05,1.38E-05,20.91,24.78,17.7,18.23,40.640625,118.890625,146.73438
219.820496,0,296.513947,106.408081,296.513947,0,0,4.31E-05,1.26E-05,21.4,25.34,18.11,19.15,37.859375,112.671875,139.375
219.606522,0,296.832397,88.3108139,296.832397,0,0,3.58E-05,7.89E-06,22.07,26.26,18.98,19.62,36.4375,108.03125,133.53125
219.411209,0,297.428497,103.963974,297.428497,0,0,4.22E-05,1.02E-05,22.89,26.47,19.86,20.28,33.875,101.734375,126.453125
221.736893,0,295.806396,106.879509,295.806396,0,0,4.33E-05,9.21E-06,21.74,26.2,16.15,19.06,32.078125,96.609375,120.203125
224.871933,0,291.264404,127.07592,291.264404,0,0,5.15E-05,1.43E-05,16.16,18.03,14.3,9.48,35.8125,114.296875,140.01562
221.221771,0,290.377106,75.8425293,290.377106,0,0,3.07E-05,1.10E-05,15.31,18.71,13.79,11.18,34.921875,112.15625,141.09375
221.420776,0,288.031769,54.2615662,288.031769,0,0,2.20E-05,3.31E-06,14.16,15.54,12.83,11.78,35.078125,111,137.32812
227.494324,0,287.231781,30.3899803,287.231781,0,0,1.23E-05,8.16E-07,12.99,14.35,10.73,11.57,38.671875,123.109375,151.14062
226.243042,0,287.361298,39.4164505,287.361298,0,0,1.60E-05,4.71E-06,13.7,16.96,11,10.74,45.96875,142.8125,173.875
223.793488,0,288.705841,61.6146164,288.705841,0,0,2.50E-05,1.03E-05,15.36,20.63,10.72,10.46,44.71875,137.98438,171.01562
221.7164,0,289.709076,63.5802536,289.709076,0,0,2.58E-05,1.00E-05,15.3,18.15,11.79,11.03,40.5,124.5,154.8125
222.153534,0,285.967987,21.2758789,285.967987,0,0,8.63E-06,1.11E-06,11.44,15.09,6.32,9.49,37.304688,113.52344,141
221.202377,0,288.406769,58.8180504,288.406769,0,0,2.38E-05,7.14E-06,14.47,18.59,8.13,10.26,38.289062,113.96875,138.22656
224.110657,0,287.063843,23.9348316,287.063843,0,0,9.70E-06,7.33E-07,13.45,14.93,12.3,11.55,36.242188,108.50781,133.05469
225.99884,0,286.760529,58.2828293,286.760529,0,0,2.36E-05,2.86E-06,11.29,14.58,5.2,9.86,35.492188,109.140625,133.35938
222.824905,0,287.634521,98.206398,287.634521,0,0,3.98E-05,1.51E-05,13.4,18.88,7,5.63,35.859375,111.53906,137.05469
220.010666,0,287.858887,73.8253708,287.858887,0,0,2.99E-05,1.21E-05,13.52,19.32,7.01,5.57,33.117188,102.96875,128.04688
218.131073,0,288.244507,56.585392,288.244507,0,0,2.29E-05,9.45E-06,14.06,19.25,8.3,8.84,29.8125,92.42969,115.17969
216.859161,0,289.137421,51.1635132,289.137421,0,0,2.07E-05,7.45E-06,15.12,19.81,9.98,10.11,26.804688,83.30469,103.9375
215.938126,0,288.213654,49.5216866,288.213654,0,0,2.01E-05,6.55E-06,13.95,17.77,7.93,9.63,24.1875,75.44531,94.203125
214.818726,0,290.279419,62.5921669,290.279419,0,0,2.54E-05,9.02E-06,14.27,20.16,9.12,10.56,22.390625,69.96875,87
214.186737,0,288.765961,53.3827057,288.765961,0,0,2.16E-05,4.71E-06,14.38,17.56,10.32,11.17,20.351562,63.8125,79.71094
217.41571,0,288.958099,47.403347,288.958099,0,0,1.92E-05,1.49E-06,14.99,16.8,11.89,13.04,18.453125,58.257812,72.85156
227.141342,0,284.152924,89.2176743,284.152924,0,0,3.62E-05,4.35E-06,8.24,11.37,5.22,4.09,25.054688,78.796875,93.47656
223.458405,0,287.235718,72.6227112,287.235718,0,0,2.94E-05,9.15E-06,12.78,17.22,6.13,6.57,33.742188,101.34375,120.69531
223.421738,0,285.625153,33.8824615,285.625153,0,0,1.37E-05,1.90E-06,10.53,12.97,8.14,7.76,35.539062,103.27344,125.25781
222.066498,0,287.088898,53.9876862,287.088898,0,0,2.19E-05,5.72E-06,12.42,17.04,5.58,8.01,33.914062,97.41406,118.84375
219.770157,0,287.823914,69.1842728,287.823914,0,0,2.80E-05,9.96E-06,13.41,18.88,6.68,6.38,31.789062,90.33594,110.078125
217.632706,0,288.621918,71.4441376,288.621918,0,0,2.90E-05,8.59E-06,13.65,19.03,9.56,8.31,28.882812,81.94531,100.171875
217.24353,0,287.083557,33.0663681,287.083557,0,0,1.34E-05,2.38E-06,12.72,16.52,6.74,9.72,26.296875,74.0625,90.546875
216.50563,0,288.929962,51.5816193,288.929962,0,0,2.09E-05,7.22E-06,13.58,19.95,7.65,10.31,23.8125,67.1875,82.3125
216.901337,0,287.640381,25.3394985,287.640381,0,0,1.03E-05,1.55E-06,13.6,17.61,9.34,11.1,21.421875,60.5,74.328125
217.023804,0,287.970184,33.1665955,287.970184,0,0,1.34E-05,2.60E-06,14.18,18.21,10.78,11.21,19.789062,55.820312,68.203125
216.852783,0,289.253723,56.4383049,289.253723,0,0,2.29E-05,3.57E-06,15.16,18.68,12.47,11.77,19.382812,53.382812,64.703125
218.582779,0,287.468903,43.4146309,287.468903,0,0,1.76E-05,1.26E-06,14.33,17.11,12.11,10.91,18.101562,49.976562,61.101562
218.384949,0,286.799164,56.9478035,286.799164,0,0,2.31E-05,5.52E-06,12.76,17.29,9.57,8.63,17.007812,47.5625,58.164062
217.406342,0,287.170319,46.7064171,287.170319,0,0,1.89E-05,4.23E-06,12.97,15.07,10.45,8.46,15.6171875,44.351562,54.828125
218.296707,0,281.496979,67.5304794,281.496979,0,0,2.74E-05,1.46E-06,7.26,12.49,2.88,4.76,14.21875,41,50.84375
218.439957,0,277.94989,48.4415359,277.94989,0,0,1.96E-05,8.90E-07,2.58,4.02,1.17,-2.02,17.195312,49.671875,58.476562
218.915054,0,278.464691,24.1541519,278.464691,0,0,9.79E-06,8.15E-07,3.23,4.99,1.07,0.19,18.007812,54.359375,66.265625
218.280334,0,280.036987,24.8411922,280.036987,0,0,1.01E-05,1.90E-06,6.2,10.31,1.25,1.84,17.515625,53.328125,65.640625
218.084549,0,279.542328,23.1102009,279.542328,0,0,9.37E-06,9.52E-07,5.58,8.21,2.72,2.05,18.265625,54,65.25781
217.300644,0,280.649475,30.8370667,280.649475,0,0,1.25E-05,2.95E-06,7.15,11.78,2.69,2.18,18.226562,53.359375,64.765625
216.673492,0,280.571167,21.6734524,280.571167,0,0,8.79E-06,1.83E-06,7.56,12.37,3.11,4.48,17.328125,50.054688,61.007812
216.649887,0,282.157806,36.1745491,282.157806,0,0,1.47E-05,1.17E-06,8.35,11.2,4.31,5.67,16.070312,46.171875,56.484375
217.181671,0,283.157684,43.994957,283.157684,0,0,1.78E-05,1.74E-06,7.77,11.55,3.56,5.99,15,43.085938,52.773438
215.856018,0,281.631866,51.7717781,281.631866,0,0,2.10E-05,4.62E-06,7.76,12.52,2.3,0.25,15.1875,43.648438,52.820312
214.739548,0,282.052429,37.2823868,282.052429,0,0,1.51E-05,3.93E-06,8.35,13.76,2.57,1.16,14.265625,41.335938,51.0625
214.346893,0,282.470886,37.1606712,282.470886,0,0,1.51E-05,3.15E-06,9.51,14.27,3.13,4.15,12.9296875,37.75,46.757812
213.900803,0,282.858246,24.3999577,282.858246,0,0,9.89E-06,2.59E-06,9.11,14.35,4.19,5.51,12.375,35.945312,44.09375
214.089645,0,281.839142,38.3265533,281.839142,0,0,1.55E-05,1.20E-06,6.73,11.63,0.16,3.73,11.671875,34.570312,42.507812
213.055695,0,281.775482,40.5937691,281.775482,0,0,1.65E-05,3.49E-06,7.76,12.97,0.2,0.82,10.953125,33.21875,40.882812
212.19278,0,282.554474,41.7778625,282.554474,0,0,1.69E-05,3.53E-06,8.92,14.6,2.99,1.7,10.2890625,32.085938,39.5625
211.376297,0,283.440063,31.3947086,283.440063,0,0,1.27E-05,3.45E-06,8.88,14.94,3.43,4.2,9.859375,31.203125,38.40625
211.394211,0,283.025482,45.4457092,283.025482,0,0,1.84E-05,1.50E-06,6.89,12.89,0.12,3.65,9.6328125,30.632812,37.601562
210.31131,0,282.870331,47.1992111,282.870331,0,0,1.91E-05,3.29E-06,6.29,11.68,0.65,0.14,9.9453125,31.71875,38.539062
211.191269,0,281.8685,21.9309769,281.8685,0,0,8.89E-06,6.23E-07,7.57,11.2,2.4,5.42,9.6953125,31.132812,38.4375
211.235611,0,283.430786,39.6459084,283.430786,0,0,1.61E-05,2.13E-06,8.75,13.84,2.72,3.82,9.5,30.523438,37.539062
211.697174,0,280.967407,46.818718,280.967407,0,0,1.90E-05,1.65E-06,5.37,10.17,0.66,-0.79,9.890625,30.78125,37.609375
210.944305,0,278.76532,24.2236805,278.76532,0,0,9.82E-06,1.74E-06,5.12,10.17,0.73,0.07,9.6796875,30.453125,37.40625
210.659317,0,279.65799,20.5824604,279.65799,0,0,8.34E-06,1.75E-06,5.36,11.03,0.89,0.85,9.40625,29.804688,36.570312
210.688461,0,279.493591,15.6298885,279.493591,0,0,6.34E-06,7.90E-07,5.11,9.78,-0.3,2.34,9.2890625,29.421875,36.023438
210.917282,0,278.256409,36.2476082,278.256409,0,0,1.47E-05,1.51E-06,3.87,9.17,-0.51,-1.67,9.1953125,29.101562,35.601562
210.359818,0,280.580231,28.7622471,280.580231,0,0,1.17E-05,1.78E-06,6.03,10.54,-0.12,0.74,9.125,28.859375,35.296875
210.064148,0,280.490784,43.8241501,280.490784,0,0,1.78E-05,1.42E-06,5.32,10.52,0.16,0.46,9.046875,28.617188,35.015625
208.683319,0,277.738495,41.0358772,277.738495,0,0,1.66E-05,2.42E-06,2.74,8.71,-2.53,-5.9,8.96875,28.351562,34.695312
208.008194,0,280.923553,40.4675407,280.923553,0,0,1.64E-05,2.26E-06,4.86,9.86,-2.36,-0.64,8.875,28.078125,34.359375
208.817703,0,279.864288,19.8964882,279.864288,0,0,8.07E-06,2.88E-07,4.05,8.03,-1.87,1.68,8.8046875,27.828125,34.054688
208.393082,0,279.392944,32.8866463,279.392944,0,0,1.33E-05,1.98E-06,4.54,10.3,-1.82,-2.64,8.734375,27.617188,33.789062
208.165558,0,279.59024,21.9956703,279.59024,0,0,8.92E-06,8.26E-07,6.1,9.51,1.05,1.92,8.65625,27.375,33.5
208.062897,0,280.758575,20.5717812,280.758575,0,0,8.34E-06,1.39E-06,5.76,11.72,0.53,2.31,8.578125,27.109375,33.179688
207.874283,0,280.220581,24.2604561,280.220581,0,0,9.84E-06,1.10E-06,4.16,8.33,-0.29,0.27,8.4921875,26.851562,32.867188
207.426147,0,278.581268,24.2440128,278.581268,0,0,9.83E-06,1.57E-06,4.43,10.94,-1.39,-2.53,8.421875,26.632812,32.601562
207.107727,0,279.646027,33.9303284,279.646027,0,0,1.38E-05,1.50E-06,4.42,10.31,-1.28,-1.81,8.34375,26.390625,32.304688
206.362442,0,278.607361,31.5266285,278.607361,0,0,1.28E-05,1.87E-06,5.03,10.94,-0.92,-3.31,8.265625,26.132812,31.992188
206.068802,0,279.380707,26.7987347,279.380707,0,0,1.09E-05,1.46E-06,4.87,11.07,-2.39,0.84,8.1796875,25.882812,31.6875
205.611115,0,278.294434,26.8080654,278.294434,0,0,1.09E-05,1.64E-06,3.53,9.86,-2.6,-3.43,8.1015625,25.625,31.375
206.26651,0,278.568054,9.1874218,278.568054,0,0,3.72E-06,1.87E-07,4.91,7.55,-1.01,2.98,8.0234375,25.375,31.070312
206.787521,0,279.724396,20.4969902,279.724396,0,0,8.31E-06,4.95E-07,5.27,9.15,1.02,3.46,7.953125,25.15625,30.820312
205.452164,0,277.779755,84.5547562,277.779755,0,0,3.43E-05,2.66E-06,2.73,8.38,-2.36,-9.34,7.875,24.9375,30.570312
203.774033,0,275.827423,51.2915077,275.827423,0,0,2.08E-05,1.19E-06,0.79,5.23,-2.92,-10.17,7.796875,24.695312,30.28125
203.282532,0,275.409729,24.7608986,275.409729,0,0,1.00E-05,7.70E-07,1.9,6.52,-2.29,-7.05,7.7265625,24.453125,29.984375
203.29483,0,276.155823,17.5781651,276.155823,0,0,7.13E-06,1.06E-06,3.49,9.12,-1.51,-3.36,7.6484375,24.210938,29.6875
203.432907,0,277.434967,24.7553577,277.434967,0,0,1.00E-05,8.24E-07,3.43,9.02,-2.77,-1.86,7.5703125,23.976562,29.398438
202.834381,0,277.217041,43.1384926,277.217041,0,0,1.75E-05,1.35E-06,1.61,8.65,-3.25,-6.97,7.5,23.734375,29.109375
202.44577,0,278.195557,26.7454147,278.195557,0,0,1.08E-05,8.23E-07,2.94,6.82,-2.34,-2.54,7.421875,23.5,28.820312
202.619308,0,278.378387,25.4417114,278.378387,0,0,1.03E-05,4.70E-07,2.6,6.14,-1.46,-1.32,7.3515625,23.273438,28.539062
202.794327,0,277.597748,32.4633636,277.597748,0,0,1.32E-05,6.16E-07,2.62,7.92,-1.26,-5.5,7.28125,23.054688,28.265625
204.07608,0.002643477,272.93512,33.6404762,272.93512,3.60E-06,0.396522105,1.72E-05,7.70E-08,-2.62,0.03,-6.06,-9.33,7.21875,22.867188,28.046875
203.414368,0.00382715,268.72583,44.7004509,268.72583,7.52E-06,0.574074268,2.56E-05,1.39E-13,-5.86,-3.52,-7.88,-19.87,7.15625,22.664062,27.8125
202.919571,0.002370498,269.936462,21.1997337,269.936462,4.68E-07,0.355576932,9.06E-06,1.34E-07,-2.94,1.31,-7.48,-13.91,7.0859375,22.4375,27.539062
202.788055,0.0019111,272.0849,20.5801411,272.0849,3.90E-07,0.286667585,8.73E-06,2.59E-07,0.07,5.56,-4.96,-9.22,7.015625,22.21875,27.265625
202.435837,0.000994733,276.053986,45.2854729,276.053986,5.90E-07,0.149211526,1.90E-05,6.00E-07,0.24,6.79,-3.84,-9.86,6.9453125,22.015625,27.164062
201.576447,0.000378657,274.401001,30.3906517,274.401001,1.35E-07,0.056799233,1.25E-05,7.96E-07,1.2,6.97,-3.86,-10.99,6.8984375,21.898438,26.992188
201.143555,0.000173746,275.949585,40.1438789,275.949585,5.36E-08,0.026062196,1.63E-05,7.84E-07,2.3,6.9,-2.63,-8.84,6.828125,21.679688,26.703125
200.744232,2.63E-05,274.678497,19.2402344,274.678497,3.02E-09,0.003942436,7.80E-06,6.85E-07,2.25,8.17,-3.12,-6.57,6.7578125,21.484375,26.4375
200.888962,0,276.148621,20.3411465,276.148621,0,0,8.25E-06,4.79E-07,1.58,7.26,-3.6,-4.74,6.8671875,21.5,26.335938
200.980957,0,276.402405,29.8164024,276.402405,0,0,1.21E-05,4.95E-07,0.68,5.36,-3.22,-5.98,6.75,21.304688,26.203125
202.667526,3.27E-06,273.029419,29.1551743,273.029419,0,0.000491158,1.18E-05,9.01E-08,-1.47,1.57,-4.26,-7.26,6.6953125,21.132812,26.023438
202.201126,0,271.441101,27.06073,271.441101,0,0,1.10E-05,2.36E-07,-1.61,1.8,-4.25,-11.66,6.59375,20.898438,25.757812
202.051727,4.24E-06,271.748169,11.5236549,271.748169,0,0.000635681,4.67E-06,1.72E-07,-0.24,3.93,-3.02,-6.57,6.515625,20.671875,25.460938
201.760208,2.00E-07,273.934875,32.2264786,273.934875,0,3.00E-05,1.31E-05,5.28E-07,0.24,5.96,-3.65,-7.47,6.453125,20.46875,25.210938
201.294083,2.21E-07,274.515503,27.3731251,274.515503,0,3.32E-05,1.11E-05,4.25E-07,0.35,5.99,-4.34,-5.88,6.390625,20.265625,24.96875
200.37944,0,272.026398,48.4392776,272.026398,0,0,1.96E-05,3.05E-07,-2.91,1.4,-6,-17.05,6.328125,20.078125,24.726562
199.700806,0,271.867798,26.9543991,271.867798,0,0,1.09E-05,2.22E-07,-1.5,2.9,-5.94,-15.58,6.265625,19.882812,24.484375
199.531891,1.41E-05,273.575012,19.2253399,273.575012,0,0.002115722,7.79E-06,2.49E-07,-0.66,3.49,-3.94,-10.98,6.203125,19.679688,24.242188
199.769974,0.010090424,270.640167,14.3847542,270.640167,7.01E-07,1.513569,6.53E-06,2.01E-14,-2.98,-0.38,-4.81,-9.18,6.140625,19.492188,24.015625
199.85054,0.018150482,269.764618,15.015172,269.764618,4.35E-06,2.72258949,1.04E-05,4.21E-14,-3.29,-0.28,-5.13,-9.87,6.0859375,19.296875,23.78125
199.931824,0.018480044,269.813873,12.6530132,269.813873,2.00E-06,2.77203298,7.13E-06,3.48E-08,-3.06,-0.19,-5.79,-9.65,6.0234375,19.109375,23.546875
200.066467,0.01702399,269.660309,11.5293713,269.660309,4.52E-06,2.55362964,9.19E-06,1.57E-08,-2.35,0.52,-5.04,-8.63,5.96875,18.921875,23.3125
199.831848,0.012408098,268.314972,26.4931889,268.314972,9.88E-06,1.86124003,2.06E-05,5.94E-14,-4.72,-0.94,-7.67,-17.22,5.90625,18.734375,23.09375
199.511963,0.009615286,270.976379,21.6538296,270.976379,2.98E-06,1.44231427,1.18E-05,2.34E-08,-2.86,0.48,-7.67,-13.21,5.84375,18.546875,22.859375
199.435791,0.009605882,272.05954,14.5120306,272.05954,3.39E-06,1.44090807,9.28E-06,2.00E-08,-1.47,0.64,-3.07,-6.85,5.796875,18.359375,22.640625
