asst,sst,Evap,Tran,at,tmax,tmin,dpt,FengRO,CiRO,TanRO,LueRO,GuangRO,TingRO,LangRO,runoff
288.001129,288.001129,2.58E-05,6.87E-06,13.73,19.06,7.35,6.36,13.78125,37.15625,44.5625,214.625,302.9375,796.03125,800.1875,963.65625
288.124634,288.124634,1.51E-05,2.55E-06,15.69,19.69,11.36,9.41,13.59375,36.03125,43.125,199.96875,292.1875,769.5625,781.6875,956.34375
283.938965,283.938965,3.80E-06,1.17E-07,12.14,13.77,9.86,10.22,15.03125,40.59375,47.375,192.6875,283.71875,733.125,748.8125,933.46875
287.227814,287.227814,1.76E-05,3.90E-06,13.87,18.29,9.78,9.34,14.875,41.5625,50.4375,197.375,280.5625,704.15625,716.9375,903.78125
285.388641,285.388641,1.06E-05,4.94E-07,11.95,13.73,9.6,8.77,13.46875,38.3125,47.53125,201.78125,275.9375,679.875,691.375,874.3125
286.670258,286.670258,2.20E-05,4.69E-06,12.45,16.64,9.59,6.04,17.9375,49.59375,57.6875,206.90625,281.40625,662,670.09375,846.03125
284.394073,284.394073,7.12E-06,4.97E-07,11.1,13.35,8.52,8.73,17.8125,50.25,62.125,230.1875,293.5625,664.875,664.59375,824.5625
285.180939,285.180939,1.42E-05,2.70E-06,12.27,15.94,7.97,8.55,17.03125,46.46875,57.3125,234.71875,301.6875,677.65625,674.8125,819.0625
287.771637,287.771637,2.24E-05,6.97E-06,14.3,19.13,8.29,9.05,15.9375,43.09375,53.15625,220.75,308.28125,681.21875,682.03125,821.90625
291.479065,291.479065,3.04E-05,9.42E-06,17.51,22.09,11.07,10.11,14.25,38.75,48.0625,203.15625,302.65625,671.1875,677.34375,820.25
286.49057,286.49057,1.08E-05,8.19E-07,13.3,16.06,12.14,9.99,13.78125,37.6875,46,188.90625,289.46875,649.40625,660.53125,811.9375
284.968658,284.968658,7.41E-06,4.06E-07,11.59,13.29,8.59,10.35,12.78125,35.8125,44.28125,185.71875,285.375,636.53125,644.09375,805.5
286.02359,286.02359,1.52E-05,3.02E-06,13,17.07,9.51,9.56,14.6875,42.15625,50.5,194.59375,292.71875,657.1875,651.3125,813.0625
291.01059,291.01059,2.58E-05,8.05E-06,16.26,21.11,11.06,11.47,14.21875,41.78125,52.59375,219.40625,301,705.625,689.875,835.34375
292.121735,292.121735,2.22E-05,6.95E-06,17.98,22.61,14.26,13.99,12.6875,37.40625,47.53125,229.40625,306.53125,743.75,733.6875,869.96875
290.697571,290.697571,1.07E-05,2.09E-06,16.96,19.76,15.11,14.88,12.125,35.46875,44.375,221.4375,315.125,756.4375,755.3125,901.46875
286.863953,286.863953,2.31E-05,3.05E-06,13.04,16.99,7.31,7.92,13.5625,40.3125,49.21875,214.4375,318.34375,757.59375,760.09375,915.1875
282.089722,282.089722,6.49E-06,1.01E-08,8.54,10.68,6.29,6.4,13.15625,39.6875,50.1875,217.125,315.78125,756.71875,760.4375,919.3125
283.825317,283.825317,2.03E-05,3.48E-06,9.7,13.35,5.91,5.11,12.75,40.46875,51.5625,218.5,320.3125,764.96875,765.53125,928.84375
286.844604,286.844604,2.64E-05,8.49E-06,11.91,16.03,6.34,6.95,13.03125,40.90625,51.875,219.9375,326.1875,789.53125,784.9375,950.21875
288.91095,288.91095,2.71E-05,8.22E-06,15.09,18.8,9.69,9.64,15.46875,44.90625,54.625,216.71875,323.71875,802.03125,802.78125,971.25
289.320038,289.320038,1.66E-05,3.53E-06,15.57,17.92,13.71,11.6,15.46875,44.53125,55.28125,218.6875,317.1875,793.1875,800.96875,979.84375
288.272095,288.272095,1.20E-05,2.34E-06,16.02,21.12,11.1,12.57,14.09375,40.625,50.8125,215.625,308.125,773.21875,784.28125,973.0625
292.440369,292.440369,2.22E-05,6.92E-06,19.18,22.4,13.99,14.53,12.625,36.78125,46.03125,204.96875,300.375,752.6875,763.25,953.6875
290.471863,290.471863,8.29E-06,6.68E-07,17.44,18.7,15.45,14.87,16.34375,46.34375,54.625,202.40625,301.78125,745.71875,750.8125,932.6875
291.653046,291.653046,4.92E-05,1.37E-05,18.69,23.4,14.44,8.98,27.8125,74.40625,86.59375,246.65625,320.0625,771.46875,763.28125,926.875
285.71521,285.71521,1.30E-05,1.72E-06,13.06,15.97,8.21,7.51,29.78125,78.90625,97.3125,336,351.21875,838.96875,815.96875,954.59375
290.83847,290.83847,3.56E-05,1.30E-05,16.38,20.95,11.57,9.91,27.15625,71.375,88.8125,370.21875,403.78125,932.25,901.8125,1018.15625
289.147736,289.147736,1.69E-05,3.52E-06,15.95,18.7,13.01,10.84,24.28125,63.5625,79.25,353.96875,452.84375,1021.03125,995.34375,1097.7812
288.748962,288.748962,2.22E-05,5.31E-06,15.9,20.26,12.63,11.66,24.53125,64.125,78.25,332.4375,464.46875,1061.9062,1054.0625,1174.5625
290.202484,290.202484,3.65E-05,1.52E-05,17.22,22.48,10.36,10.5,22.71875,59.78125,74.34375,325.625,450.8125,1057.7188,1062.5312,1220.75
291.494904,291.494904,3.75E-05,1.64E-05,18.64,24.11,12.64,11.88,20.34375,53.25,66.40625,308,429.3125,1038.0312,1046.9375,1228.0938
294.638153,294.638153,4.18E-05,1.97E-05,20.82,26.57,15.36,13.89,18.21875,47.6875,59.4375,281.28125,406.25,1012.96875,1023.875,1208.375
295.248199,295.248199,3.92E-05,1.65E-05,22,27.16,16.63,15.05,16.25,42.78125,53.40625,254.90625,377.875,974.09375,990.28125,1175.375
295.259399,295.259399,3.80E-05,1.47E-05,22.22,28.23,16.67,16.95,15.65625,39.90625,49.03125,231.71875,349.28125,922.5,942.6875,1132.8438
296.286621,296.286621,3.93E-05,1.65E-05,23.13,28.21,17.43,17.59,14.46875,36.9375,45.5,213.3125,323.09375,874.90625,893.3125,1082.5312
298.151031,298.151031,4.64E-05,1.87E-05,25.47,29.9,21.24,17.62,13.03125,33.625,41.4375,197.46875,298.8125,836.40625,851.78125,1031.5
294.35614,294.35614,1.31E-05,2.02E-06,22.25,25.01,20,20.03,11.78125,31.28125,38.5625,185.125,283.90625,809.9375,821.65625,988.9375
296.450104,296.450104,3.55E-05,1.64E-05,23.53,28.52,19.06,19.02,17.3125,53.875,59.9375,185.25,282.71875,804.375,809.0625,965.25
297.057465,297.057465,6.52E-05,2.23E-05,23.36,29.26,15.58,15.92,17.71875,58.6875,71.9375,211.65625,280.75,824.78125,820.34375,970.6875
288.757782,288.757782,1.33E-05,1.17E-06,16.46,17.7,15.33,12.77,19.71875,62.875,76,234.71875,282.03125,872.125,859.03125,1007.40625
289.884827,289.884827,1.18E-05,2.17E-06,16.65,18.45,15.32,14.2,18.90625,59.6875,74.15625,254.5625,297.09375,955.90625,935.34375,1067.75
292.760559,292.760559,2.48E-05,9.12E-06,19.05,22.7,16.19,14.99,17,53.34375,66.59375,256.1875,317.625,1029.0938,1016.46875,1150.9688
291.809784,291.809784,3.67E-05,1.21E-05,18.76,23.91,14.4,12.42,15.15625,47.5,59.40625,245.8125,333.9375,1061.8125,1057.2188,1218.7188
290.777039,290.777039,1.54E-05,4.85E-06,16.79,20.33,13.36,13.96,13.5,42.34375,53.03125,230.84375,335.625,1102.5,1092.9375,1254
293.928131,293.928131,3.13E-05,1.28E-05,20.1,23.24,17.23,15.76,12.03125,37.84375,47.4375,214.625,323.53125,1144.5625,1138.4375,1287.0312
290.728424,290.728424,1.12E-05,1.50E-06,18.26,19.98,16.5,15.57,11.0625,34.625,43.15625,200.03125,305.0625,1135.875,1144.3438,1313.6875
289.462067,289.462067,1.12E-05,1.23E-06,17.42,18.91,15.35,14.51,11.25,35.4375,43.125,189.09375,287.5625,1090.125,1105.3438,1300.6875
290.287445,290.287445,1.33E-05,2.61E-06,16.9,18.38,15.48,13.8,11.65625,36.375,44.6875,184.6875,272.3125,1044.75,1059.0312,1254.625
291.745422,291.745422,1.35E-05,2.99E-06,18.08,19.71,16.56,15.87,11.28125,35.03125,43.4375,189.09375,264.03125,1024.3125,1030.6562,1206.9375
291.43576,291.43576,1.27E-05,2.90E-06,18.57,20.48,16.56,16.28,11.4375,35.875,43.8125,195.09375,268.65625,1050.125,1045.5312,1187
293.322449,293.322449,3.13E-05,9.98E-06,20.39,24.24,17.16,14.24,11.46875,36.1875,44.5,199.90625,277.90625,1085.75,1079.1875,1205.4375
293.789581,293.789581,4.81E-05,2.22E-05,19.73,23.93,15.51,13.15,12.78125,40.125,48.09375,203.25,280.6875,1119.8125,1113.4375,1237.7188
290.893616,290.893616,9.81E-06,1.60E-06,16.67,17.65,15.56,14.81,12.53125,39.25,48.375,208.5,284.5625,1155.25,1148.9062,1275.25
290.991669,290.991669,7.67E-06,1.12E-06,17.2,18.07,16.39,16.06,11.4375,35.875,44.4375,208.15625,285.84375,1190.1562,1184.8125,1317
291.505707,291.505707,1.53E-05,4.11E-06,18.15,20.25,15.78,16.01,13.1875,40.09375,47.40625,203.625,288.71875,1202.5938,1203.0625,1349.2188
294.573395,294.573395,4.65E-05,2.45E-05,21.55,26.91,16.12,15.35,13.03125,40.1875,49.0625,213.09375,288.75,1196.3438,1200.25,1356.625
296.702881,296.702881,5.29E-05,2.99E-05,23.12,28.5,18.01,17.36,11.75,36.28125,44.75,221.375,283.90625,1186.4062,1191.875,1347.7188
298.788635,298.788635,6.53E-05,3.53E-05,26.52,31.62,21.98,18.78,10.625,32.8125,40.4375,215.5625,282.53125,1172.625,1179.5625,1332.0625
297.327789,297.327789,5.40E-05,2.56E-05,24.01,30.76,18.71,18.64,9.75,30.09375,37.0625,204.1875,281.9375,1155.3125,1163.5,1311.9688
292.176514,292.176514,8.12E-06,5.93E-07,20.52,22.73,18.32,17.6,12.71875,45.84375,53.59375,203.59375,289.15625,1151.625,1156.2812,1304.8125
293.595276,293.595276,2.83E-05,1.11E-05,21,25.2,16.72,17.31,15.09375,55.15625,68.5625,240.96875,305.03125,1188.4062,1180.4062,1332.7188
295.767334,295.767334,3.56E-05,1.80E-05,22.47,26.5,18.56,17.97,14.5,52.0625,66.40625,272.84375,319.1875,1242.75,1232.5,1395.25
297.525604,297.525604,4.60E-05,2.60E-05,24.63,28.27,21.5,19.54,13.03125,46.40625,59.5,268.375,338.90625,1278.2188,1274.3438,1464.125
297.174652,297.174652,2.96E-05,1.21E-05,23.71,26.28,21.6,21.05,11.65625,41.34375,53,249.65625,348.46875,1291.7812,1294.5938,1501.6875
293.530212,293.530212,2.43E-05,6.56E-06,21.07,23.7,18.56,17,15.6875,57.375,70.28125,275.5625,358.0625,1287.1875,1292.7812,1510.5625
290.501404,290.501404,5.41E-06,2.74E-07,18.38,19.38,17.62,16.62,23.1875,82.625,102.5,476.46875,432.625,1363.875,1336.0625,1519.6875
291.801483,291.801483,2.57E-05,1.06E-05,19.68,22.92,16.36,15.8,24.46875,85.75,110.375,688.375,618.75,1683.4062,1587.25,1630.7812
294.611115,294.611115,4.86E-05,2.70E-05,21.33,26.09,15.74,16.44,22.625,78.25,101.625,693.15625,818.53125,2109.1875,2018.5938,1970.125
296.230103,296.230103,4.21E-05,2.32E-05,22.79,26.35,18.94,17.98,20.375,70.09375,91.15625,624.8125,860.78125,2274.7812,2261.5312,2367.6562
295.065033,295.065033,2.94E-05,1.33E-05,22.14,25.34,19.29,18.28,18.40625,63.28125,82.375,552.84375,799.84375,2179.8438,2218.0938,2515.25
292.280975,292.280975,1.21E-05,2.54E-06,20.16,21.72,18.73,17.73,17.15625,61,80.21875,502.5,727.96875,2014.6562,2058.1562,2424.2812
291.932465,291.932465,1.23E-05,2.49E-06,19.97,21.54,18.64,17.68,17.875,65.46875,86.15625,497.125,699.15625,1924.0312,1941.9375,2276.5
295.048553,295.048553,5.00E-05,2.61E-05,22.43,26.85,17.73,16.9,19.96875,69.40625,90.71875,505.09375,705.875,1926.9688,1923.4375,2201.875
295.538055,295.538055,4.73E-05,2.43E-05,21.64,25,17.79,17.56,19.875,66.09375,87.09375,494.78125,706.3125,1947.375,1944.3438,2206.5312
296.828186,296.828186,4.98E-05,3.00E-05,23.17,27.43,20.11,17.95,18.34375,59.875,79.0625,461.46875,686.09375,1952.7812,1958.3125,2229.375
294.02536,294.02536,1.15E-05,4.26E-06,20.26,22.5,18.55,18.63,16.46875,53.625,70.90625,420.15625,647.59375,1916.4688,1933.5625,2225.75
292.901978,292.901978,1.18E-05,4.63E-06,20.35,23.2,17.61,18.72,14.96875,48.65625,64.1875,381.9375,603.46875,1845.625,1870.9062,2183.625
295.547516,295.547516,4.10E-05,2.32E-05,21.7,25.93,18.27,17.94,13.875,45,58.90625,348.8125,560.21875,1759.6562,1787.9062,2109.5
296.77179,296.77179,4.90E-05,3.01E-05,23.47,27.92,18.53,18.26,12.625,41.03125,53.78125,317.90625,512.71875,1657.2188,1690.6562,2012.8438
298.493103,298.493103,5.38E-05,3.43E-05,24.97,29.13,18.87,19.86,11.34375,37.3125,48.8125,288.65625,467.4375,1539.0938,1575.875,1895.5625
298.196228,298.196228,4.43E-05,2.60E-05,24.94,30.67,19.56,19.34,10.59375,35.78125,46.4375,261.875,425.71875,1418.875,1456,1762.875
299.779816,299.779816,5.73E-05,3.56E-05,26.2,31.02,20.79,20.79,10,34.78125,44.9375,239.59375,388.15625,1305.4062,1340.6875,1628.9062
301.194153,301.194153,6.22E-05,3.56E-05,28.26,32.4,23.93,22.54,9.34375,32.625,42.28125,220.9375,356.21875,1205.5625,1237.9688,1505.7812
299.541138,299.541138,4.13E-05,2.18E-05,25.96,29.86,22.73,21.74,9.09375,30.9375,39.71875,204.28125,329.9375,1119.125,1148.6875,1401.4062
299.415375,299.415375,4.48E-05,2.55E-05,26.4,31.33,21.68,22.04,8.84375,29.46875,37.75,191.5625,306.84375,1055.375,1077.6875,1312.1875
298.513184,298.513184,4.24E-05,2.39E-05,25.71,29.58,21.67,22.11,8.5625,28.5,36.40625,182.59375,285.8125,1028.5938,1040.9375,1241.5625
299.545013,299.545013,4.62E-05,2.61E-05,26.92,31.08,22.24,21.49,8.40625,28.0625,35.8125,176.375,271.5625,1007.84375,1019.40625,1198.2812
297.947906,297.947906,2.43E-05,1.04E-05,24.98,28.43,21.19,21.47,8.28125,27.6875,35.28125,172.21875,262.96875,978.03125,990.0625,1169.4375
298.210571,298.210571,3.24E-05,1.51E-05,25.9,29.95,21.77,20.84,8.21875,27.34375,34.75,168.625,253.375,947,959.15625,1143.5
297.74765,297.74765,2.72E-05,1.16E-05,24.82,26.73,23.16,22.31,8.15625,27.125,34.4375,165.65625,244.9375,910.375,925.09375,1113.7188
296.083679,296.083679,1.18E-05,2.28E-06,24.36,27.8,23,20.95,8.1875,27.28125,34.6875,164.25,241.1875,873.6875,888.34375,1079.5
296.610352,296.610352,1.50E-05,4.59E-06,24.07,25.64,22.32,21.04,8.21875,27.78125,35.5,165.90625,244.5,850.875,860.5,1049.4375
297.493835,297.493835,2.13E-05,9.79E-06,24.3,26.74,22.54,22.08,8.28125,28,35.75,173.28125,250.84375,846.71875,849.75,1031.25
299.361206,299.361206,3.10E-05,1.54E-05,25.55,28.35,23.48,23.03,10.453125,30.5,38.0625,180.625,255.51562,845.0469,847.625,1026.5781
300.321014,300.321014,3.98E-05,1.92E-05,26.98,30.94,24.5,24.33,14.171875,37.984375,45.9375,190.92188,266.79688,844.5781,845.3281,1026.1406
302.336914,302.336914,6.18E-05,3.59E-05,28.54,32.09,25.45,24.6,24.203125,52.15625,59.625,220.67188,296.53125,896.7031,874.09375,1038.2656
302.0755,302.0755,5.55E-05,3.01E-05,28.95,33.21,26.1,24.86,29.875,60.859375,71.40625,261.40625,353.57812,1051.0938,996.90625,1112.4844
301.938507,301.938507,5.86E-05,2.93E-05,27.7,31.98,24.79,25.37,34.890625,67.8125,78.25,291.375,418.09375,1220.1719,1171.3125,1296.375
299.585663,299.585663,3.89E-05,1.67E-05,26.65,29.47,23.75,24.3,34.078125,66.171875,78.15625,297.04688,449.96875,1309.8594,1289.1406,1510.1406
299.123047,299.123047,3.37E-05,1.60E-05,24.59,28.14,22.34,22.42,30.90625,60.234375,71.8125,283.90625,454.15625,1340.5156,1339.2812,1659.2656
300.052673,300.052673,4.93E-05,2.96E-05,27.36,30.72,23.37,23.67,27.78125,54.421875,65.1875,262.42188,437.67188,1327.5,1339.5,1710.5
300.845245,300.845245,4.78E-05,2.72E-05,28.33,31.29,25.56,24.73,24.984375,49.625,59.734375,241.26562,410.04688,1278.2188,1299.875,1683.0938
302.288666,302.288666,5.85E-05,3.48E-05,28.47,32.54,24.65,25.16,30.484375,60.8125,69.015625,230.70312,386.21875,1207.7344,1233.5156,1612.6719
298.566284,298.566284,5.67E-05,1.88E-05,25.4,29.93,21.57,22.32,30.25,62.046875,73.65625,243.0625,369.04688,1138.7656,1163.5312,1539.3438
298.719116,298.719116,5.56E-05,3.45E-05,24.53,29.32,21.86,21.4,30.328125,62.328125,73.453125,247.84375,359.6875,1083.9219,1104.2656,1478.375
298.252289,298.252289,3.65E-05,1.99E-05,24.87,27.04,22.72,22.22,28.109375,58.375,70.140625,246.89062,358.0625,1071.1406,1078.2344,1429.1094
299.189941,299.189941,3.71E-05,2.09E-05,26.34,29.01,23.76,22.59,25.359375,52.46875,63.34375,238,354.65625,1090.3281,1090.3906,1398.0312
299.162445,299.162445,2.87E-05,1.46E-05,25.78,28.65,24.06,23.93,23.921875,49.171875,59.15625,225.71875,347.65625,1100.7188,1103.8281,1387.2031
299.727783,299.727783,3.62E-05,1.79E-05,26.81,29.73,24.49,24.47,23.046875,47.390625,57.21875,217.79688,338.0625,1101.3281,1105.7969,1384.1406
300.32196,300.32196,4.80E-05,2.37E-05,27.59,32.21,24.87,25.13,31.796875,57.828125,65.109375,218.98438,357.10938,1123.9531,1121.1719,1422.9844
301.107056,301.107056,5.19E-05,2.54E-05,27.16,30.84,24.81,24.99,49.640625,89.140625,98.03125,269.32812,519.71875,1280.25,1240.1719,1631.2188
296.591736,296.591736,1.02E-05,2.19E-06,24.68,26.95,23.28,23.81,66.03125,123.046875,140.10938,371.76562,743.03125,1645.75,1565.7812,2224.2344
295.40979,295.40979,2.19E-05,6.37E-06,23.11,25.28,19.88,21.95,61.5,118.015625,140.78125,451.28125,825.2969,2007.2812,1958.4688,2879.1094
298.808258,298.808258,5.87E-05,3.68E-05,25.95,30.19,21.18,22.13,53.171875,103.140625,122.796875,444.4375,825.71875,2124.5938,2132.5156,3250.1562
300.285767,300.285767,6.19E-05,4.05E-05,27.83,31.8,24.24,22.51,47.765625,92.609375,110.078125,407.15625,785.4531,2072.5,2106.6094,3218.4688
301.497864,301.497864,6.29E-05,3.80E-05,28.26,32.22,24.67,24.13,43.25,84.09375,100.09375,369.48438,726.25,1944.9844,1989.7031,3001.3906
300.118561,300.118561,4.83E-05,2.41E-05,28.27,31.65,25.41,23.82,45.421875,85.71875,100.046875,385.90625,967.7031,2096.5469,2029.3438,2848.4531
299.606628,299.606628,4.15E-05,1.98E-05,27.82,32.03,24.5,23.81,60.828125,136.95312,155.89062,542.4531,1414.0938,2911.0938,2738.2344,3263.875
300.104523,300.104523,6.41E-05,3.10E-05,27.02,30.54,24.5,23.69,70.90625,189.875,227.53125,776.96875,1702.8906,3615.2344,3517.625,4248.0312
299.021759,299.021759,3.83E-05,1.74E-05,26.49,29.79,24.21,23.83,74.984375,204.0625,249.14062,968.9844,1857.1719,4030.75,3985.1406,5074.4062
299.825562,299.825562,3.40E-05,1.71E-05,27.23,29.8,24.43,24.18,74.09375,200.9375,245.90625,1066.2969,1956.4375,4422.9688,4389.0938,5582.1562
302.123291,302.123291,6.32E-05,3.75E-05,28.78,32.61,25.49,25.08,68.53125,187.35938,230.95312,1031.4531,1957.8438,4596.3438,4625.0938,5912.078
302.566742,302.566742,6.28E-05,3.90E-05,29.62,32.92,26.45,25.48,61.328125,169.42188,209.21875,936.4375,1836.7812,4414.0625,4503.8438,5915.5312
303.899109,303.899109,7.69E-05,4.12E-05,30.97,34.74,25.9,25.69,55.71875,154.48438,190.34375,837.9375,1661.0156,4045.4844,4158.3125,5588.9062
303.210236,303.210236,8.47E-05,5.82E-05,31.22,35.35,26.77,25.25,50.96875,141,174.1875,760.0781,1485.9375,3645.2188,3755.0781,5108.75
303.71817,303.71817,8.01E-05,4.72E-05,30.51,35.24,26.57,25.49,46.703125,128.75,159.01562,693.9531,1341.8125,3288,3382.4219,4609.2344
301.849945,301.849945,6.65E-05,4.10E-05,28.97,33.58,25.02,25.56,44.578125,124.765625,153.01562,650.0625,1234.2969,3018.0469,3089.5,4174.828
300.73587,300.73587,4.15E-05,2.13E-05,28.47,33.03,25.26,24.84,43.375,119.90625,147,626.375,1170.7969,2852.875,2901.875,3897.4375
302.676178,302.676178,7.46E-05,4.59E-05,29.33,33.13,26.19,25.05,40.546875,113.125,139.1875,595.34375,1120.0938,2736.3125,2782.6406,3732.6562
303.257507,303.257507,8.44E-05,5.56E-05,30.42,34.62,26.48,25.05,39.046875,106.46875,130.625,556.5156,1054.1562,2596.7812,2648.4375,3570.625
301.958801,301.958801,6.65E-05,4.30E-05,29.32,34.51,25.41,25.13,39.890625,107.484375,131.3125,538.4844,983.3281,2434.1719,2488,3363.1094
300.586273,300.586273,4.93E-05,2.86E-05,28.37,31.99,25.53,25.44,37.328125,99.8125,123.375,563.7344,931.5156,2284.1719,2332.4531,3138.0312
301.096802,301.096802,5.38E-05,3.47E-05,29.04,32.54,25.99,24.93,34.40625,91.53125,113.203125,554.9375,909.4844,2179.7344,2215.9688,2947.0625
302.132202,302.132202,6.21E-05,4.01E-05,29.55,33.49,25.8,23.79,31.875,84.6875,104.734375,524.9531,880.71875,2102.125,2132.6094,2793.1875
303.135284,303.135284,7.21E-05,4.47E-05,30.87,34.98,27.24,24.2,29.75,78.578125,97.28125,489.46875,834.8594,2014.0469,2045.9844,2657.3281
303.321136,303.321136,7.90E-05,5.10E-05,31.58,35.73,27.47,24.49,27.65625,72.546875,89.890625,456.4375,780.2969,1908.3438,1943.2344,2521.1406
303.608887,303.608887,8.99E-05,5.37E-05,32.52,36.63,28.46,23.71,25.890625,67.921875,84.0625,428.34375,731.4219,1814.7812,1844.1719,2375.2812
303.617432,303.617432,8.03E-05,4.87E-05,32.17,36.6,28.15,24.08,34.171875,84.15625,100.0625,445.9375,691.6406,1743.6875,1769.9219,2249.5625
304.331268,304.331268,7.35E-05,4.20E-05,31.93,36.13,27.87,24.3,62.421875,151.42188,170.3125,610.34375,713.71875,1722.3438,1729.4688,2147.5
298.980316,298.980316,4.83E-05,1.65E-05,26.92,32.07,22.09,21.96,80.5625,202.79688,235.46875,851.6719,897.53125,1934.6719,1877.1562,2131.9062
297.348755,297.348755,2.16E-05,8.03E-06,25.96,28.75,22.53,22.22,79.953125,205.10938,244.09375,986.71875,1182.0156,2402.2969,2299.7344,2379.6875
299.482178,299.482178,3.50E-05,1.98E-05,27.6,30.53,24.9,23.32,71.375,184.45312,220.70312,944.5,1319.2812,2808.9219,2754.125,2875.0938
300.515656,300.515656,4.81E-05,2.51E-05,28,31.5,25.5,24.44,63.140625,163.95312,195.9375,853.5156,1264.4688,2841.9844,2865.5,3235.9375
301.345978,301.345978,6.82E-05,3.90E-05,29.64,33.37,26.74,22.57,57.875,152.23438,181.15625,854.875,1195.8125,2741.4375,2762.7031,3236.2188
301.221771,301.221771,5.66E-05,3.41E-05,29.08,32.95,26.12,23.01,65.75,175.0625,206.125,1110.1406,1249.9062,2851.3594,2822.1875,3186.6875
300.581238,300.581238,5.28E-05,2.56E-05,28.32,32.8,24.95,24.16,83.703125,229.07812,269.875,1461.3125,1543.0781,3363.9531,3248.0781,3431.2969
296.042053,296.042053,1.48E-05,3.46E-06,22.56,25.24,21.1,20.48,98.65625,280.60938,333.26562,1705.4688,1978.1562,4192.297,4058.0625,4362.6406
296.188995,296.188995,1.79E-05,5.00E-06,22.31,23.38,21.42,20.69,109.296875,310.75,370.51562,1804.0625,2277.6406,4817.1875,4751.375,5628.2344
293.799683,293.799683,1.48E-05,2.19E-06,21.13,24.1,19.78,19.54,115.625,321.21875,384.17188,1775.4844,2382.9531,5020.2344,5023.203,6320.8906
293.040283,293.040283,7.98E-06,1.15E-06,20.23,21.03,19.54,19.03,118.71875,326.70312,389.75,1703.2656,2358.9062,4955.9062,4999.2344,6442.8438
293.270416,293.270416,9.78E-06,1.13E-06,20.84,22.41,19.89,19.03,109.8125,302.46875,364.125,1591.4688,2251.9688,4740.2812,4811.172,6292.3906
295.017303,295.017303,3.55E-05,1.66E-05,21.47,25.09,18.32,19.24,99.59375,274.21875,330.48438,1443.7031,2087,4403.6406,4495.9844,5953.9062
295.632385,295.632385,3.64E-05,2.00E-05,23.07,27.28,19.2,19.82,89.625,246.73438,297.6875,1300.5469,1899.5469,4010.0625,4108.9688,5491.7344
297.150665,297.150665,4.91E-05,2.85E-05,24.57,28.68,20.5,19.43,80.578125,221.89062,267.89062,1171.0625,1718.2656,3615.5938,3709.8594,4979.5
297.954346,297.954346,5.96E-05,3.41E-05,25.97,30.34,22.29,19.24,72.96875,200.1875,241.45312,1053.2969,1549.8906,3254.0469,3335,4475.0938
298.28421,298.28421,4.89E-05,2.32E-05,24.36,26.39,22.65,20.31,67.265625,185.5,222.75,970.625,1405.1562,2958.3125,3015.8438,4010.0938
294.72757,294.72757,2.36E-05,1.09E-05,21.74,25.44,17.96,18.82,61.515625,171.25,206.48438,934.0156,1296.0469,2816.8125,2842.5625,3649.3281
296.59436,296.59436,3.51E-05,2.00E-05,22.93,26.1,20.33,20.25,55.359375,154.57812,186.70312,874.7031,1216.6094,2767.75,2787.0469,3459.2188
296.067688,296.067688,2.73E-05,1.33E-05,23.38,27.69,19.97,20.9,52.109375,145.10938,174.78125,806.34375,1128.1719,2668.3125,2704.0312,3355.4219
297.427856,297.427856,4.16E-05,2.35E-05,24.23,28.01,21.01,21.1,49.546875,134.71875,162.03125,768.1094,1043.125,2495.4062,2539.625,3204.4219
297.682892,297.682892,3.40E-05,1.68E-05,25.57,28.61,22.22,21.4,57.296875,147.4375,175.375,763.6406,988.90625,2347.3594,2379,3005.9688
295.044922,295.044922,8.26E-06,1.37E-06,22.09,23.1,21.56,20.5,56.921875,148.34375,178.26562,812.53125,1007.5469,2298.0781,2304.3281,2866.7969
294.662811,294.662811,1.22E-05,3.05E-06,22.46,25.64,20.41,20.77,61.796875,161.39062,192.21875,828.2969,1074.7969,2403.2188,2384.4688,2889.8125
