time,ssm,ghf,gws,nswrf,rzsm,cwe,sd,tws,debs,asst,psm,lhnf,sm,shnf,sst,se,sdwe,nlwrf,Evap,Tran,pcsw,gp,at,tmax,tmin,Pre,dpt,aws,mws,lws,nsri,tsri,FengRO,CiRO,TanRO,runoff
20200511,5.29047537,-16.9675941,632.149475,179.961441,258.362061,1.87E-08,0,890.511719,2.08E-05,285.562347,890.511536,73.240303,0,42.7077255,285.562347,0,0,-80.9775085,2.97E-05,8.90E-06,0.000189641,893.6,12.87,18.49,6.51,0,2.18,1.99,-1.76,0.79,21183948,24982044,33.71875,86.5625,104.5625,539.65625
20200512,5.33075333,13.0563421,631.930237,202.008453,256.15152,6.81E-07,0,888.09613,2.28E-05,289.986664,888.081848,82.7883148,0,52.2880554,289.986664,0,0,-53.8798485,3.36E-05,1.01E-05,0.01433809,887.97,16,20.94,11.14,1.26,7.24,1.71,1.46,-0.7,22240122,26247408,30.3125,77.40625,93.625,492.90625
20200513,5.32258749,1.61374295,631.660034,164.636337,257.16745,1.99E-06,0,888.830994,1.18E-05,289.056824,888.827454,48.6991768,0,62.9889565,289.056824,0,0,-51.3313026,1.97E-05,5.90E-06,0.003514122,884.9,14.73,19.72,11.37,0.48,10.67,1.18,0.57,-0.85,15989390,18885072,27.84375,71.03125,85.71875,447.46875
20200514,5.30228424,14.6221094,631.373657,186.663239,256.056641,1.50E-06,0,887.451904,1.40E-05,292.03775,887.43042,55.8406906,0,57.0843315,292.03775,0,0,-59.1103935,2.26E-05,7.14E-06,0.02158881,882.76,18.2,23.03,13.37,0.74,12.99,1.16,0.89,-0.25,19551512,23109408,25.875,65.1875,78.625,409.46875
20200515,5.31525326,11.6904459,630.969971,168.059067,255.770416,2.94E-06,0,886.748169,1.71E-05,292.585785,886.740356,67.6213608,0,35.8773384,292.585785,0,0,-52.866497,2.74E-05,7.42E-06,0.007787307,883.4,17.69,23.13,10.7,3.25,13.32,1.83,0.42,0.61,17772084,21021808,23.5,58.78125,71.09375,376.65625
20200516,5.16880608,8.64292717,630.52002,229.86937,253.652786,8.63E-08,0,884.173828,2.54E-05,293.436066,884.172791,97.5525284,0,37.7759972,293.436066,0,0,-85.8965378,3.96E-05,1.41E-05,0.001007626,884.78,21.62,27.62,14.58,0,9.1,0.98,-0.59,0.49,24164424,28574332,22.9375,55.65625,66.25,358.78125
20200517,5.08899689,17.6517811,629.930908,232.097488,250.846832,1.68E-07,0,880.779358,3.06E-05,295.493225,880.77771,109.590294,0,18.2552681,295.493225,0,0,-86.6029892,4.44E-05,1.37E-05,0.00161325,882.92,20.87,28.02,11.32,0.01,10.19,1.62,0.11,0.4,23864048,28210020,21.15625,51.125,61.375,351.5
20200518,5.08753347,3.48161721,629.101562,227.717606,248.065704,1.15E-06,0,877.1745,2.84E-05,293.242523,877.167358,101.665482,0,52.3791122,293.242523,0,0,-70.1921463,4.12E-05,1.17E-05,0.007200789,883.21,19.8,24.6,15.41,1.28,6.57,1.15,0.22,-0.53,23023740,27207888,18.9375,45.875,55.1875,332.15625
20200519,5.25502825,4.97426987,628.144714,153.529877,249.532913,5.90E-06,0,877.715759,1.51E-05,292.473724,877.677673,65.5103836,0,46.7268753,292.473724,0,0,-36.3156967,2.66E-05,5.59E-06,0.03815626,881.34,18.32,22.5,15.21,17.14,13.44,1.23,0.55,-0.56,15643280,18480148,17.1875,41.5625,49.84375,304
20200520,5.17323732,4.82791376,627.347351,113.605202,250.335846,3.48E-06,0,877.696411,9.21E-06,292.426666,877.683228,40.7278366,0,35.1223869,292.426666,0,0,-32.9254532,1.65E-05,3.82E-06,0.013263851,883.59,18.65,22.12,15.36,3.56,15.4,0.55,-0.31,0.11,12020876,14196136,17.8125,40.34375,47.21875,285.3125
20200521,5.14046383,7.94396734,626.643311,140.739166,249.864105,1.65E-06,0,876.517944,1.17E-05,293.473511,876.507385,47.0698318,0,43.5862389,293.473511,0,0,-42.1390648,1.91E-05,5.71E-06,0.010523355,885.18,21.13,26.16,16.92,0.1,15.35,0.74,-0.23,0.06,16619346,19620804,17.4375,38.90625,45.75,287.625
20200522,5.13042355,9.85420036,625.91156,142.979935,249.250977,2.40E-06,0,875.174988,1.26E-05,293.970703,875.162598,51.3973503,0,32.2529755,293.970703,0,0,-49.4718208,2.08E-05,5.86E-06,0.012423033,885.66,21.6,26.68,13.92,0.13,14.28,1.35,0.84,-0.04,18985738,22407380,15.875,35.84375,42.59375,289.75
20200523,5.28540421,6.26919937,625.141785,207.455475,248.51535,5.25E-06,0,873.6651,3.21E-05,294.804352,873.657043,124.159004,0,29.3942738,294.804352,0,0,-47.6438293,5.03E-05,1.30E-05,0.008008468,888.21,20.5,26.81,12.97,6.73,12.32,2.18,-1.9,0.86,21179652,24988704,14.25,32.90625,39.28125,278.53125
20200524,5.56858492,-17.079958,624.708862,53.6280251,256.605469,5.54E-06,0,881.362061,6.30E-06,287.966095,881.314331,33.2533989,0,6.25802994,287.966095,0,0,-31.1973076,1.35E-05,1.65E-06,0.047706693,891.09,13.02,15.27,9.24,10.83,11.81,1.29,-1.12,0.61,4014840,4735240,14.75,34.375,39.6875,265.0625
20200525,5.27391148,10.3807402,624.788147,193.150848,256.516846,7.76E-07,0,881.309875,1.43E-05,292.203094,881.305054,64.6805191,0,51.5540085,292.203094,0,0,-66.5311432,2.62E-05,1.12E-05,0.004910691,888.86,17.79,22.8,11.4,0.11,11.95,0.91,-0.2,0.18,18550938,21873108,16.96875,40.15625,45.625,279.21875
20200526,5.3669939,-0.503908396,624.64032,151.97757,254.977829,6.00E-06,0,879.63324,2.12E-05,291.126434,879.618347,93.3095779,0,23.2146397,291.126434,0,0,-35.9634094,3.78E-05,1.07E-05,0.015100124,891.64,17.25,22.39,12.21,0.66,8.92,1.99,-1.49,1.25,15235098,17957772,16.34375,39.25,46.46875,307.65625
20200527,5.25840187,-0.411119491,624.503235,160.263275,255.465378,6.88E-07,0,879.971008,1.47E-05,290.611084,879.968567,63.1505775,0,34.9335251,290.611084,0,0,-62.5864983,2.56E-05,1.02E-05,0.002406885,889.81,16.72,21.43,13.17,0.03,10.16,0.56,0.3,-0.15,13041800,15367456,14.71875,35.59375,42.53125,307.75
20200528,5.1833725,7.73578167,624.274597,197.502655,253.278442,3.44E-07,0,877.554321,1.88E-05,292.124359,877.55304,73.7935028,0,45.8732643,292.124359,0,0,-70.0994034,2.99E-05,1.08E-05,0.001282569,886.18,16.9,21.53,12.87,0,10.93,1.62,1.48,-0.28,17393000,20488052,13.21875,32.375,38.84375,292.21875
20200529,5.14947605,5.95182657,623.880493,155.829803,251.372513,7.92E-07,0,875.25531,1.61E-05,292.177856,875.253174,62.1291695,0,30.3845844,292.177856,0,0,-57.3606339,2.52E-05,8.32E-06,0.002313235,884.14,18.56,23,14.56,0.01,11.79,1.64,1.42,-0.04,21169484,24928640,11.9375,29.875,35.9375,271.90625
20200530,5.11538124,14.3058796,623.354736,184.108795,249.72197,2.15E-06,0,873.084534,1.63E-05,294.325531,873.07666,70.1466446,0,50.3868103,294.325531,0,0,-49.2642174,2.84E-05,9.98E-06,0.007826754,885.9,21.13,25.05,16.56,0.04,13.45,0.88,0.31,0.18,20091000,23650984,10.875,27.96875,33.71875,249.875
20200531,5.080832,10.9144077,622.707458,209.295074,248.124908,3.17E-06,0,870.836243,2.29E-05,295.367188,870.832458,93.2824936,0,34.5465431,295.367188,0,0,-70.5527496,3.78E-05,1.18E-05,0.003833667,886.02,20.27,24.9,15.92,0.65,14.53,1.63,1.26,-0.93,20603556,24246720,10.09375,26.625,32.1875,230.8125
20200601,5.12015581,1.97440469,622.017944,154.974487,247.261292,9.15E-06,0,869.293579,2.02E-05,293.227905,869.279358,91.1089401,0,27.8816109,293.227905,0,0,-34.016819,3.69E-05,7.63E-06,0.014335973,886.9,18.63,24.1,13.41,5.1,13.67,1.63,-0.73,0.73,15066166,17724344,9.625,26.03125,31.375,216.90625
20200602,5.09259033,-7.23222542,621.383911,96.1591644,247.371918,2.44E-06,0,868.761169,1.43E-05,290.735687,868.75592,56.021862,0,-18.1018715,290.735687,0,0,-65.4690475,2.27E-05,5.99E-06,0.005346302,886.3,16.87,21.35,13.24,0.02,10.99,1,0.29,0.04,14125198,16612088,9.3125,25.625,31.125,207.59375
20200603,4.98990774,16.3664169,620.713684,236.737976,245.525314,7.19E-09,0,866.239258,2.20E-05,295.177002,866.238953,85.3607025,0,50.0342102,295.177002,0,0,-84.9723969,3.46E-05,1.26E-05,0.000272012,882.63,21.12,26.75,16.2,0,11.43,1.13,0.99,0.16,24702668,29042776,8.90625,25.0625,30.5625,202.21875
20200604,4.97704172,11.779417,619.898926,194.131195,243.977844,5.54E-10,0,863.876892,1.60E-05,295.519653,863.87677,62.7157173,0,50.5061188,295.519653,0,0,-69.1273193,2.54E-05,9.46E-06,0.000124405,882.4,22.25,27.38,15.78,0,13.77,1.03,0.5,0.34,21616116,25405816,8.4375,24.3125,29.65625,195.125
