time,ssm,ghf,gws,nswrf,rzsm,cwe,sd,tws,debs,asst,psm,lhnf,sm,shnf,sst,se,sdwe,nlwrf,Evap,Tran,pcsw,gp,at,tmax,tmin,Pre,dpt,aws,mws,lws,nsri,tsri,FengRO,CiRO,TanRO,LueRO,GuangRO,TingRO,LangRO,runoff
20210622,5.72187996,12.2039251,1232.229,209.637741,287.424591,2.60E-07,0,1519.65735,1.95E-05,299.471802,1519.65356,137.21286,0,14.1877651,299.471802,0,0,-46.0321808,5.56E-05,3.59E-05,0.003806131,962.78,26.98,30.97,22.95,0.13,20.84,1.19,0.3,-0.76,22768488,26803728,55.09375,125.53125,148.03125,456.46875,811.21875,1905.8438,1948.25,2541.2812
20210623,5.60715771,10.7823877,1231.16724,169.722931,283.427063,3.08E-07,0,1514.59729,2.34E-05,299.86322,1514.59412,141.24353,0,-7.56042004,299.86322,0,0,-25.2555466,5.73E-05,3.36E-05,0.002954796,962.02,27.11,31.45,24.44,0.19,21.54,1.88,-0.53,-1.42,11283122,13286356,50,115.21875,135.625,413.625,730.25,1758.9688,1800.8438,2356.625
20210624,6.35062265,-3.67090559,1229.92896,68.7845078,285.163361,5.35E-06,0,1515.13953,1.13E-05,297.02002,1515.09204,60.5270615,0,-2.0008471,297.02002,0,0,-13.9369507,2.45E-05,7.90E-06,0.047244363,961.78,24.2,26.38,21.58,21.24,20.95,2.04,-1.28,-0.44,6220268,7323096,45.34375,104.6875,123.8125,378.03125,663.59375,1626.0625,1666.3438,2181.6875
20210625,6.70551729,0.475664735,1229.32214,48.3259354,297.878448,3.90E-06,0,1527.31665,5.29E-06,296.242676,1527.20068,30.3513165,0,6.79591179,296.242676,0,0,-10.7004156,1.23E-05,3.12E-06,0.116073109,960.47,23,24.61,21.9,21.12,21.43,1.24,-0.92,0.05,4533738,5341720,45.6875,106.8125,124.15625,357.03125,621.125,1520.125,1555.6875,2047.5938
20210626,6.57568979,7.99528217,1230.22791,94.0042267,306.516968,5.22E-06,0,1536.8385,9.32E-06,298.053864,1536.74475,59.7977943,0,9.18598938,298.053864,0,0,-17.0204735,2.42E-05,9.70E-06,0.093629815,959.43,24.72,27.55,22.47,1.79,22.02,0.98,-0.61,-0.34,10844090,12783688,45.59375,107.03125,124.84375,358.84375,592.625,1449.75,1477.25,1982.625
20210627,6.25066853,12.1029987,1231.83264,173.0728,305.624481,6.17E-06,0,1537.51917,1.50E-05,300.044403,1537.45764,111.683662,0,21.101038,300.044403,0,0,-28.1833515,4.53E-05,2.41E-05,0.061976805,958.83,26.98,29.63,24.23,1.49,23.62,1,-0.17,-0.51,16517080,19474540,43.3125,101.125,118.59375,356.71875,568.40625,1403.5938,1425.1875,1949.375
20210628,6.73389626,5.7315774,1233.25854,126.381416,307.48407,7.31E-06,0,1540.82385,1.53E-05,299.230713,1540.74255,94.8905487,0,5.49476242,299.230713,0,0,-20.2689915,3.85E-05,1.58E-05,0.081306815,959.36,26.46,29.11,23.26,18.92,23.23,2.08,-1.49,-1.33,11776904,13889432,39.34375,91.65625,108,342.0625,546.15625,1364.5312,1384.8438,1897.0625
20210629,6.32236958,-4.06491899,1235.21301,115.947716,308.924469,4.35E-06,0,1544.15234,1.67E-05,296.915436,1544.13733,87.6877136,0,4.16740227,296.915436,0,0,-28.1554661,3.56E-05,1.45E-05,0.014926059,959.75,24.29,27.79,22.21,1.01,19.69,2.73,-1.17,-2.2,12907468,15229424,35.375,82.28125,96.96875,317.40625,520,1321.9688,1344.4688,1838.0625
20210630,6.12775803,11.7832184,1236.68335,174.220306,303.565704,1.11E-06,0,1540.26733,2.01E-05,299.876984,1540.2489,129.36972,0,2.51042843,299.876984,0,0,-30.5574684,5.25E-05,3.12E-05,0.018314894,958.18,27.79,31.64,24.5,4.96,22.66,0.82,-0.47,-0.44,18735478,22103704,32.15625,74.53125,87.75,292.75,486.78125,1262.8438,1290.4688,1783.6562
20210701,6.31407118,3.45446062,1237.90967,106.714157,301.508759,3.89E-06,0,1539.4696,1.38E-05,298.749939,1539.4187,96.9221191,0,-14.718317,298.749939,0,0,-21.057766,3.93E-05,2.16E-05,0.051158849,957.81,25.65,29.52,22.93,17.65,21.8,1.12,-0.59,-0.18,10668192,12588948,36.0625,82.09375,93.78125,279.25,454.21875,1193.5,1222.7812,1708.25
20210702,6.85036993,-6.16291428,1240.63916,53.5285912,313.356842,4.59E-06,0,1554.04248,6.82E-06,296.109924,1553.99573,36.5762482,0,-5.46529675,296.109924,0,0,-28.5817528,1.48E-05,3.42E-06,0.046519592,959.33,23.39,25.76,19.81,12.79,21.72,1.9,-1.78,0.04,3501844,4134196,36.875,86.0625,100.78125,289.125,434.25,1146.9375,1168.4688,1632.4062
20210703,6.16451311,12.6731873,1244.28369,213.777084,308.615509,7.32E-07,0,1552.91443,1.94E-05,299.534485,1552.89893,136.210403,0,22.4173279,299.534485,0,0,-42.4722061,5.52E-05,3.51E-05,0.015240228,959.82,26.77,30.74,22.78,0.04,21.95,1.12,-0.2,-0.99,21247482,25093100,39.28125,94.375,109.8125,309.34375,431.65625,1143,1152.0938,1589.375
20210704,6.17868567,3.6942625,1246.84668,87.5561676,305.382935,2.57E-06,0,1552.25085,9.05E-06,298.355621,1552.22937,55.7355499,0,1.4735961,298.355621,0,0,-26.6506214,2.26E-05,1.10E-05,0.021245999,960.89,26.93,29.75,23.55,1.16,23.95,1.06,0.01,-0.65,15490854,18300464,36.71875,88.6875,105.625,325.125,443.09375,1173.3125,1171.9375,1581.4062
20210705,6.03165913,9.53168964,1248.67004,196.097717,301.096008,2.09E-06,0,1549.79443,1.77E-05,300.117981,1549.76575,134.396545,0,17.6798439,300.117981,0,0,-34.4904404,5.45E-05,3.47E-05,0.028447295,961.14,26.92,29.84,24.58,5.48,23.56,0.93,-0.21,0.03,14826816,17518180,33.0625,79.625,95.0625,313.3125,449.15625,1210.6875,1210.375,1590.7188
20210706,6.7451086,5.61591387,1250.02515,127.800911,304.558624,4.43E-06,0,1554.70593,1.12E-05,299.371582,1554.58362,75.8646164,0,24.0098286,299.371582,0,0,-22.3111725,3.08E-05,1.52E-05,0.122192025,962,25.58,28.77,23.49,10.92,23.86,0.87,0.45,0.11,8751222,10339468,29.84375,71.9375,86.15625,289.6875,440.125,1215.4062,1231.3438,1628.375
20210707,6.38483906,7.12425995,1252.32788,126.543236,306.980133,7.17E-06,0,1559.37671,1.20E-05,299.935364,1559.30798,94.341507,0,-0.132048979,299.935364,0,0,-25.2098904,3.82E-05,1.90E-05,0.068763793,962.83,27.11,30.21,24.3,9.65,23.55,1.34,0.34,-0.88,14784910,17481392,27.96875,66.4375,79.4375,267.28125,417.03125,1170.8438,1203.6875,1681.4688
20210708,6.50213814,1.9143157,1254.74414,103.775169,308.389587,5.34E-06,0,1563.20825,9.89E-06,298.793427,1563.13367,72.8496857,0,4.98814821,298.793427,0,0,-24.0226936,2.95E-05,1.43E-05,0.074459203,963.27,25.33,27.53,23.28,4.86,23.78,1.67,0.74,-0.82,9487168,11224228,25.9375,61.6875,73.84375,248.8125,389.03125,1100.25,1138.625,1675.7812
20210709,7.35588026,2.56440544,1257.69482,72.981926,316.519775,6.37E-06,0,1574.33716,6.65E-06,298.461945,1574.21497,49.3178635,0,6.00672483,298.461945,0,0,-15.0952997,2.00E-05,6.97E-06,0.122513644,960.98,25.85,28.47,24.02,10.05,23.91,2.06,-0.03,-1.57,9038514,10692756,24.03125,57.125,68.625,235.1875,366.5625,1060.8438,1104.5312,1658.2188
20210710,7.46573591,2.7050643,1263.89917,56.4343071,337.420074,4.93E-06,0,1601.48035,5.82E-06,298.349304,1601.31921,41.2120132,0,-4.76099825,298.349304,0,0,-17.2766438,1.67E-05,5.96E-06,0.161130503,958.44,25.2,27.19,23.78,18.74,23.91,1.29,-0.14,0.11,5475206,6477536,23.25,55.34375,66.40625,228.21875,368.46875,1047.875,1091.9688,1843.4062
20210711,6.97911978,2.56487441,1272.42932,101.765892,339.351654,7.27E-06,0,1611.8894,9.24E-06,298.450623,1611.78088,68.5604858,0,5.94678068,298.450623,0,0,-24.6929722,2.78E-05,1.13E-05,0.108394071,959.91,25.72,28.77,22.47,1.58,23.69,1.64,0.85,-0.4,11258156,13325228,28.21875,62.71875,72.5,229.125,388.03125,1079.4062,1105.5312,2051.5938
20210712,6.60182571,8.29091644,1280.01477,168.225906,331.049866,3.11E-06,0,1611.08142,1.68E-05,299.906586,1611.0647,116.692024,0,9.17988968,299.906586,0,0,-34.0600128,4.73E-05,2.75E-05,0.016706405,958.7,27.15,30.82,22.9,0.34,23.47,1.28,0.29,-0.75,15859572,18775636,28.1875,62.65625,74.78125,236.6875,392.15625,1117.0312,1138.7812,2125.3438
20210713,6.40688038,15.7101498,1285.45947,212.890533,321.80481,1.84E-07,0,1607.26819,2.28E-05,301.98645,1607.26453,160.248825,0,0.066381484,301.98645,0,0,-36.8607712,6.50E-05,4.20E-05,0.003897801,957.41,29.39,32.98,26.15,0.23,24.39,1.45,-0.38,-1.12,19330870,22894050,26.359375,58.25,69.78125,233.82812,382.71875,1109.5312,1141.5781,2065.7188
20210714,6.41628313,11.2011452,1288.88037,188.589508,314.829163,4.33E-06,0,1603.73706,2.62E-05,302.568848,1603.70947,190.54393,0,-38.7307816,302.568848,0,0,-25.5801277,7.73E-05,4.67E-05,0.027606865,957.39,29.36,33.63,26.77,5.36,25.39,2.56,-0.35,-1.75,15663440,18552038,24.25,53.703125,64.65625,237.53125,378.875,1146.9844,1149.5625,1970.625
20210715,6.79789257,-1.69973671,1291.29504,70.0519333,315.090088,7.24E-06,0,1606.46484,1.05E-05,299.569092,1606.38513,70.7151108,0,-15.0067625,299.569092,0,0,-16.047533,2.87E-05,1.09E-05,0.079722524,960.11,27.34,30.85,24.38,20.66,24.78,3.42,-1.25,-2.81,8088226,9580200,25.65625,62.90625,76.046875,504.21875,480.8125,1823.625,1604.5938,2110.0625
20210716,7.18224096,-2.51740813,1295.24011,36.4860077,328.605255,4.90E-06,0,1624.02258,2.96E-06,297.844788,1623.84521,24.6349735,0,-2.77979302,297.844788,0,0,-17.1451855,9.99E-06,2.13E-06,0.177206978,963.3,24.59,26.46,23.29,23.39,23.4,1.85,-1.09,-1.05,3490508,4133674,35.8125,97.40625,117.984375,989.125,850.375,3785.4375,3370.4531,3226.3438
20210717,6.58234739,9.76144028,1300.4845,177.735703,325.080078,5.92E-06,0,1625.61292,1.84E-05,300.975616,1625.56458,139.119797,0,-4.53620052,300.975616,0,0,-33.3909492,5.64E-05,3.20E-05,0.04839889,961.33,27.21,30.79,24.01,2.88,24.16,1.2,0.23,-0.81,15447562,18304142,38.328125,104,131.90625,1062.3594,1307.0781,4757.1875,4682.1875,5094.875
20210718,6.79691505,4.53211784,1304.4469,143.925201,322.371826,3.04E-06,0,1626.896,1.36E-05,300.377045,1626.81885,98.5771332,0,8.65187168,300.377045,0,0,-32.1672058,4.00E-05,2.33E-05,0.077286087,960.54,27.56,31.45,23.66,15.23,24.35,1.14,0.22,-0.19,19142258,22679442,36.5,99.875,126.71875,964.34375,1428.6406,4602.8125,4704.2188,5890.1406
20210719,6.63736439,2.99075365,1308.35095,145.444366,323.423126,4.84E-06,0,1631.83276,1.38E-05,299.698883,1631.77405,101.681908,0,8.22886086,299.698883,0,0,-32.5394592,4.12E-05,2.26E-05,0.058765739,960.74,27,30.57,24.12,1.28,23.9,1.04,-0.08,-0.37,15150650,17948242,33.34375,91.390625,116.40625,859.5469,1336.9375,4192.5156,4319.3906,5728.1875
20210720,6.69656467,8.90861511,1311.82837,182.754013,321.196716,5.13E-06,0,1633.08154,1.84E-05,301.17807,1633.02527,132.836349,0,0.671449959,301.17807,0,0,-40.3353271,5.39E-05,3.03E-05,0.056437235,960.67,27.13,30.46,23.86,13.91,24.31,1.51,0.22,-0.82,16655662,19730850,31.765625,86.359375,109,764.6094,1205.0781,3784.9844,3906.2969,5312.422
20210721,6.67231035,6.20709276,1314.96204,170.794098,321.574707,5.72E-06,0,1636.57654,1.91E-05,300.953217,1636.53662,128.932419,0,-2.27154016,300.953217,0,0,-37.9259224,5.23E-05,2.75E-05,0.039821509,960.09,27.36,31.01,24.62,6.58,24.66,1.75,-0.93,-0.77,16857782,19969416,30.25,81.859375,103.265625,690.78125,1085.0156,3412.4062,3521.0312,4859.9062
20210722,6.60724306,9.78074074,1317.6156,202.551239,318.342651,4.05E-06,0,1636.01648,2.09E-05,302.046936,1635.95825,156.836456,0,-3.41409278,302.046936,0,0,-39.3470802,6.36E-05,3.87E-05,0.05823781,959.6,27.95,31.8,24.55,14.19,24.76,1.53,-0.22,-0.71,18601036,22032224,28.484375,76.75,96.875,628.9219,989.1719,3086.625,3183.4844,4458.828
20210723,6.55801249,6.00745153,1319.67908,182.083954,317.679688,6.41E-06,0,1637.38867,2.29E-05,301.71933,1637.3584,157.131241,0,-15.2947416,301.71933,0,0,-34.242363,6.37E-05,3.44E-05,0.029944517,959.26,28.29,31.73,25.56,9.6,24.97,1.81,-0.79,-1.29,16239740,19235346,27.109375,73.4375,92.046875,571.21875,912.65625,2807.6094,2889.125,4090.3281
20210724,6.50702953,0.486460686,1321.51965,158.414932,317.546997,4.61E-06,0,1639.08472,2.05E-05,300.158478,1639.06653,134.150513,0,-9.81703472,300.158478,0,0,-33.5942688,5.44E-05,2.93E-05,0.018035477,960.2,28.11,31.35,24.9,0.99,23.53,1.74,-0.43,-1.48,16850866,19957446,27.875,75.53125,92.71875,534.96875,849.59375,2592.7031,2659.5625,3780.0156
20210725,6.30657482,6.61510658,1322.80725,192.292709,313.48822,2.23E-06,0,1636.3208,1.99E-05,301.198334,1636.29541,145.683929,0,0.116089731,301.198334,0,0,-39.8768425,5.91E-05,3.70E-05,0.025289429,959.4,27.8,31.35,24.38,1.53,24.22,1.44,0.27,0.11,18410002,21803820,27.1875,75.109375,92.453125,513.2656,801.2344,2420.3438,2477.5156,3546.4688
20210726,6.27329969,3.50989532,1323.48157,192.775604,310.252228,2.70E-06,0,1633.74658,2.95E-05,301.207794,1633.73364,174.029282,0,-25.5054913,301.207794,0,0,-40.7455368,7.06E-05,3.83E-05,0.012761399,957.7,27.84,32.85,23.91,2.66,23.07,1.83,-1.62,0.44,19111866,22634434,27.796875,79.875,98.484375,498.85938,760.7344,2275.0156,2326.6094,3327.7812
20210727,6.24006844,6.8249588,1323.81824,201.276886,306.672485,2.04E-06,0,1630.52661,2.08E-05,301.10907,1630.4906,159.349838,0,-2.82172155,301.10907,0,0,-37.9226913,6.46E-05,4.18E-05,0.035903774,957.49,28.16,32.27,24.48,0.69,23.52,1.23,-0.65,-0.24,20676922,24488146,26.671875,77.875,97.96875,512.09375,732.0469,2160.9062,2204.7031,3134.9219
20210728,6.16052914,4.06206417,1323.91309,200.097046,304.884186,2.77E-06,0,1628.80981,2.05E-05,301.156403,1628.79749,157.080154,0,-6.14679813,301.156403,0,0,-45.0988922,6.37E-05,4.04E-05,0.012512862,956.99,28.33,32.38,23.93,0.3,23.45,1.15,-0.57,0.3,20916350,24770792,24.265625,70.9375,89.734375,508.5,720.2031,2113.2812,2141.9062,2993.0312
20210729,6.03070068,8.46658611,1323.73474,217.310104,301.550262,2.58E-07,0,1625.29272,1.75E-05,301.969025,1625.2843,147.698486,0,12.7329988,301.969025,0,0,-48.4101868,5.99E-05,4.21E-05,0.007702542,957.11,29.27,33.37,24.58,0,23.75,1.27,0.54,0.31,22308534,26416708,21.859375,64.015625,80.96875,472.90625,701.8281,2090.9688,2119.125,2892.5156
20210730,5.92685986,7.4931097,1323.11377,214.860153,297.619293,1.13E-08,0,1620.73682,2.08E-05,302.216614,1620.73315,177.691223,0,-18.0508442,302.216614,0,0,-47.7256088,7.20E-05,5.12E-05,0.003741563,956.5,29.89,33.97,25.69,0,25.01,1.57,1.06,0.24,21381558,25317502,19.78125,58.28125,73.375,434.60938,658.90625,2012.6719,2054.3594,2797.6562
20210731,5.83507919,4.53629923,1322.0564,218.69072,293.921295,1.58E-07,0,1615.97961,2.30E-05,302.272278,1615.97742,177.132614,0,-15.5419645,302.272278,0,0,-52.5685272,7.18E-05,4.86E-05,0.001935632,956.98,29.6,34.7,23.75,0,23.9,1.7,1.34,0.6,21862594,25886364,17.8125,52.921875,66.53125,396.70312,607.59375,1887.8906,1937.6094,2660.2188
20210801,5.77412367,2.70469499,1319.95374,225.800095,290.024078,-2.08E-09,0,1609.97839,1.95E-05,301.246521,1609.97766,181.031219,0,-18.6512299,301.246521,0,0,-60.7132034,7.34E-05,5.38E-05,0.000635484,957.04,29.34,34.14,23.78,0,23.2,1.12,0.15,0.44,22558796,26709258,16.015625,47.828125,60.09375,358.5625,557.65625,1753.0781,1803.6406,2492.0625
20210802,5.72030735,11.473196,1316.86072,224.07225,287.043304,7.08E-09,0,1603.90479,1.84E-05,302.764679,1603.90417,164.941132,0,-2.72049451,302.764679,0,0,-50.3750076,6.69E-05,4.85E-05,0.000722991,957.55,30.62,35.39,26.14,0,24.48,1.15,-0.54,-0.41,22312750,26416616,14.4375,43.46875,54.53125,323.79688,508.25,1616.6406,1668.8906,2316.875
20210803,5.48882151,10.0499392,1313.37793,216.650467,282.687744,7.70E-09,0,1596.06616,3.65E-05,303.727112,1596.0658,236.574692,0,-75.6882706,303.727112,0,0,-45.7145348,9.59E-05,5.94E-05,0.000452369,959.01,31.36,36.38,26.58,0.01,24.36,1.96,-0.22,-0.97,21188154,25083264,13.046875,39.640625,49.734375,294.20312,460.9375,1480.7656,1533.0938,2139.1562
20210804,5.47855663,8.21901131,1309.57947,208.066116,279.323608,9.41E-07,0,1588.91052,3.20E-05,303.649384,1588.90308,187.13269,0,-28.8383427,303.649384,0,0,-41.5544624,7.59E-05,4.30E-05,0.007427952,958.95,30.49,34.79,26.14,0.58,24.8,2.08,-1.63,-0.9,19939766,23605106,13,38.3125,47.671875,273.42188,421.57812,1350.7031,1400.7812,1962.3281
20210805,5.43378305,-0.76750356,1305.80005,190.688171,276.937103,5.86E-07,0,1582.74219,2.73E-05,301.600677,1582.73718,173.48999,0,-15.9307537,301.600677,0,0,-33.8986435,7.03E-05,4.25E-05,0.00496995,958.42,29.18,34.28,24.43,0.34,22.43,2.61,-2.53,0.05,18826500,22285010,23.4375,60.6875,66.1875,273.15625,393.98438,1242.0312,1285.0156,1795.6094
20210806,5.52081299,7.3332839,1301.90271,203.352875,275.249756,2.21E-06,0,1577.17212,2.14E-05,302.610443,1577.15271,156.054581,0,5.36009979,302.610443,0,0,-34.6070251,6.33E-05,3.97E-05,0.019602029,957.89,29.58,33.15,25.83,0.73,23.34,1.41,-0.88,-0.38,19636454,23243382,27.65625,70.8125,81.734375,295.71875,377.79688,1163.9219,1197.3281,1655.0312
20210807,7.75763321,-8.94952297,1298.77368,30.1853981,301.586853,5.05E-06,0,1600.5,4.80E-06,298.238739,1600.36047,29.0787678,0,-2.84422255,298.238739,0,0,-12.9013834,1.18E-05,1.94E-06,0.139463052,959.29,25.85,27.4,24.67,76.33,24.53,1.94,0.45,-0.75,3678140,4350748,31.09375,79.59375,91.9375,325.84375,419.03125,1189.0469,1249.5,1837.875
20210808,6.89238834,-6.01308107,1299.61401,67.9184113,321.723969,6.87E-06,0,1621.42505,5.48E-06,297.968445,1621.33728,45.7835121,0,3.77925754,297.968445,0,0,-24.3692818,1.86E-05,6.21E-06,0.087019637,960.77,25.38,28.18,22.97,2.44,23.46,1.61,-0.8,-0.34,7782332,9213550,35.734375,95.1875,111.953125,372.67188,523.7031,1270.7188,1307.3125,2258.4531
20210809,6.31081343,5.91499567,1301.63452,198.008408,316.674255,1.46E-06,0,1618.31799,2.20E-05,300.16864,1618.30859,148.61882,0,5.24881172,300.16864,0,0,-38.2222443,6.03E-05,3.68E-05,0.00922131,960.35,28.03,31.85,24.75,0.15,23.89,1.69,-0.49,-0.42,19243696,22777028,42.53125,113.75,132.59375,421.3125,599.4219,1385.0781,1396.25,2290.0469
20210810,6.17165232,2.61367679,1302.18494,192.038483,310.53006,9.53E-07,0,1612.72058,2.64E-05,300.313751,1612.71497,169.93985,0,-17.3303452,300.313751,0,0,-36.8179359,6.89E-05,4.16E-05,0.005558277,960.93,27.97,31.59,24.84,1,23.1,1.97,-0.54,-1.78,16495094,19523298,40.53125,108.71875,130.53125,431.625,629.1719,1441.4844,1461.0156,2227.1875
20210811,6.20053673,-1.29806447,1301.76453,152.285034,306.304047,2.68E-06,0,1608.09436,2.07E-05,299.131104,1608.06873,126.866318,0,1.47300172,299.131104,0,0,-25.2478848,5.14E-05,2.81E-05,0.025757499,962.96,26.56,29.2,23.94,2.71,22.55,2.44,-1.65,-1.54,12613700,14930818,36.59375,97.625,117.171875,402.65625,624.4375,1439.8281,1469.5938,2161.6406
20210812,7.06480408,-5.23935366,1301.20605,91.7331085,311.603973,9.47E-06,0,1612.87207,1.39E-05,297.822968,1612.80994,89.7332001,0,-9.23906136,297.822968,0,0,-16.4820747,3.64E-05,1.30E-05,0.062062498,962.27,24.89,27.58,22.23,10.55,22.36,2.83,-2.7,-0.4,7053068,8344580,36.578125,95.21875,112.265625,374.8125,602.03125,1402.8281,1436.9531,2079.6094
20210813,6.40004349,-8.14175224,1302.52551,128.751343,319.563171,1.81E-06,0,1622.0957,2.47E-05,296.336182,1622.08887,118.139877,0,-12.18221,296.336182,0,0,-30.9349613,4.79E-05,2.13E-05,0.00698466,961.77,24.85,28.26,22.43,0.07,19.38,3.03,-2.04,-2.11,11847180,14023688,43.890625,116.375,134.53125,384.84375,599.65625,1381.5312,1405.3125,2005.7969
20210814,6.25830746,1.39496469,1303.64856,171.260483,313.706573,7.64E-07,0,1617.38159,2.03E-05,297.38385,1617.35498,122.576042,0,12.9060545,297.38385,0,0,-34.3800812,4.97E-05,2.86E-05,0.026451528,963.89,24.62,27.86,22.1,0.27,20.29,1.81,-0.1,-1.35,12075544,14292884,42.203125,112.265625,134.46875,417.875,609.4531,1408.625,1416.9688,1962.25
20210815,6.21693039,2.37487221,1303.65479,121.845741,310.330414,2.27E-06,0,1613.99646,1.64E-05,297.686188,1613.98486,93.921402,0,2.26241183,297.686188,0,0,-23.2839622,3.81E-05,1.94E-05,0.011237378,965.31,25.05,27.34,23.38,0.1,21.18,1.59,0.28,-1.46,7894456,9340170,38.15625,101.21875,121.515625,410.10938,610.5469,1435.1719,1446.1875,1951.0469
20210816,6.20187902,6.2331233,1303.22156,116.113441,307.576691,3.97E-06,0,1610.82593,1.79E-05,299.06076,1610.79846,103.28215,0,-16.4190903,299.06076,0,0,-23.0163345,4.19E-05,2.00E-05,0.027689386,964.35,26.9,29.32,24.88,1.13,22.38,2.63,-0.65,-2.33,13757686,16267500,35.046875,93.390625,111.6875,382.03125,601.9375,1423.9531,1443,1929.7188
20210817,6.511096,8.60741615,1302.47778,161.587189,307.523132,5.76E-06,0,1610.06995,1.92E-05,300.454132,1610.00098,128.609192,0,-1.87321627,300.454132,0,0,-26.2416763,5.21E-05,2.71E-05,0.069112957,963.25,27.59,31.36,24.96,17.16,24.12,2.27,-0.26,-1.64,15332250,18119696,32.796875,88.53125,106,359.54688,583.125,1397.25,1418.1562,1889.6875
20210818,6.3790164,7.86526537,1301.80225,172.348526,308.690826,4.44E-06,0,1610.56152,1.90E-05,300.998901,1610.49316,130.989639,0,4.27096415,300.998901,0,0,-29.2205353,5.31E-05,2.96E-05,0.068487294,962.27,28.35,31.82,25.34,5.44,24.73,1.85,-0.5,-1.23,16489482,19476794,31.53125,86.5,104.359375,355.89062,566.3594,1388.4688,1404.5781,1875.4219
20210819,6.32346106,7.54418278,1301.25867,146.3918,307.900421,7.13E-06,0,1609.21277,1.75E-05,301.538727,1609.15894,132.058624,0,-23.5889854,301.538727,0,0,-30.3801327,5.35E-05,2.89E-05,0.05371771,962.24,27.76,31.99,25.03,4.31,24.51,1.93,-1.48,-0.34,13172368,15550412,33.28125,91.015625,108.328125,358.14062,567.8906,1406.7656,1415.6875,1902.7656
20210820,6.47403097,6.99896574,1300.64966,158.539413,307.464874,4.27E-06,0,1608.19873,1.53E-05,301.556305,1608.11462,115.899391,0,5.80681229,301.556305,0,0,-29.8325386,4.70E-05,2.75E-05,0.0841792,961.69,28.6,32.17,25.04,3.82,24.88,1.21,-0.14,-0.41,15592258,18398070,37.25,98.84375,116.515625,365.375,586.8281,1451.8906,1453.8438,1948
20210821,6.5997901,5.00137091,1300.33472,137.843491,311.578796,7.99E-06,0,1611.96045,1.88E-05,301.440826,1611.91333,120.034836,0,-10.5854177,301.440826,0,0,-23.3971405,4.87E-05,2.19E-05,0.046888553,958.61,28.35,31.78,25.48,2.6,25.19,2.26,-0.86,-1.25,14926958,17606932,61.953125,150.76562,175.98438,481.23438,642.875,1548.9375,1533.0625,2027.4062
20210822,7.86724567,-14.7015409,1301.19592,64.1124115,325.577301,7.94E-06,0,1626.84985,1.27E-05,296.795471,1626.77332,64.7130051,0,2.89539719,296.795471,0,0,-11.2125406,2.62E-05,5.58E-06,0.076693341,958.68,23.76,27.61,21.41,44.7,22.06,2.87,-2.65,0.06,4235588,4991312,83.390625,211.6875,249.71875,696.1875,856.2656,1820.5156,1756.1406,2278.7031
20210823,6.82897377,-6.21066713,1307.10168,83.832695,341.458435,3.69E-06,0,1648.57983,1.31E-05,296.566498,1648.56042,74.7344513,0,-14.6828318,296.566498,0,0,-29.9875107,3.03E-05,1.35E-05,0.019630512,961.22,24.27,28.82,21.18,0.07,20.88,1.68,-0.54,-0.58,14103778,16623636,87.359375,224.53125,270.42188,805.7344,1132.5781,2341.625,2241.6875,2864.1562
20210824,6.59569025,4.58174372,1312.76831,177.823074,331.83197,3.80E-07,0,1644.61279,2.09E-05,298.679932,1644.60022,121.26693,0,5.09157753,298.679932,0,0,-46.883194,4.92E-05,2.78E-05,0.012411022,962.72,26.82,30.94,23.35,2.56,22.3,1.16,0.01,-1.04,19185662,22594434,78.21875,201.625,244.29688,784.9219,1233.4688,2708.1406,2686.1562,3536.5469
