time,ssm,ghf,gws,nswrf,rzsm,cwe,sd,tws,debs,asst,psm,lhnf,sm,shnf,sst,se,sdwe,nlwrf,Evap,Tran,pcsw,gp,at,tmax,tmin,Pre,dpt,aws,mws,lws,nsri,tsri,FengRO,CiRO,TanRO,LueRO,runoff
20171109,6.00824976,-7.49643278,1739.84351,42.8796463,302.156281,4.15E-06,0,2042.00916,2.44E-05,288.338837,2041.99963,79.9801178,0,-55.1619377,288.338837,0,0,-25.5644321,3.24E-05,3.89E-06,0.00945244,940.64,14.49,17.15,12.75,0.12,6.54,2.76,-2.75,-0.15,2432128,2710848,13.0078125,36.304688,45.875,233.64062,394.23438
20171110,5.94834185,-17.7282028,1739.75757,17.3183403,299.578369,3.42E-06,0,2039.34424,1.92E-05,284.739441,2039.33594,64.0418167,0,-43.0642052,284.739441,0,0,-14.0745144,2.60E-05,3.35E-06,0.008253388,943.09,11.31,12.93,10.26,0.14,2.29,2.17,-2.16,-0.05,2007072,2236588,13.2890625,36.421875,45.421875,222.75,369.79688
20171111,6.0555315,-8.7047224,1739.56445,34.9955025,299.264221,1.45E-06,0,2038.86646,4.10E-06,285.078552,2038.82812,16.4224377,0,13.3348656,285.078552,0,0,-13.9429169,6.66E-06,1.11E-06,0.037876535,940.09,11.67,13.05,10.17,0.8,8.53,0.79,-0.65,-0.2,3302308,3681088,12.828125,35.335938,44.375,218.74219,349.29688
20171112,6.02370548,-8.6177578,1739.37561,48.9693375,299.396454,1.92E-06,0,2038.79016,5.84E-06,285.158325,2038.77209,23.2162018,0,-8.60425472,285.158325,0,0,-42.9780922,9.41E-06,1.65E-06,0.018066997,939.09,11.09,15.4,5.92,0.2,7.83,1.34,-1.3,-0.13,5396946,6012604,12.3984375,34.195312,42.578125,211.9375,333.78125
20171113,6.01668644,1.49339676,1739.17859,93.8908539,298.883606,5.57E-07,0,2038.08301,6.37E-06,286.898438,2038.06201,24.411108,0,29.0393143,286.898438,0,0,-38.9406204,9.90E-06,2.97E-06,0.020896852,939.45,13.62,17.54,6.12,0.55,9.87,0.62,-0.58,-0.13,10119334,11270624,11.5,32.4375,40.53125,201.67969,320.14062
20171114,6.01763391,-0.704896748,1738.96521,72.3548737,298.72113,4.09E-07,0,2037.75452,4.62E-06,287.342529,2037.68616,18.7155991,0,20.5343132,287.342529,0,0,-33.8082657,7.59E-06,2.56E-06,0.068244197,940.89,12.8,15.01,10.24,0.06,10.04,0.48,-0.06,-0.37,4699792,5233096,10.59375,30.59375,38.023438,190.79688,304.40625
20171115,6.11842012,-2.71469474,1738.75891,27.6503391,299.40332,1.13E-06,0,2038.25647,1.94E-06,286.871399,2038.16187,8.79998589,0,7.67145777,286.871399,0,0,-13.8934441,3.57E-06,4.97E-07,0.094236061,937.62,13.05,15.07,10.25,0.32,10.92,0.89,0.16,-0.32,3097738,3447176,9.9453125,29.148438,35.914062,180.53125,287.09375
20171116,6.07598829,-5.96824789,1738.61182,26.0500736,300.432892,4.15E-06,0,2039.11169,1.85E-06,286.399323,2039.04443,15.713644,0,-2.41524267,286.399323,0,0,-18.7227974,6.37E-06,3.78E-07,0.066974767,935.53,13.2,15.25,11.21,0.47,11,0.84,-0.83,-0.09,2914164,3243600,9.703125,28.515625,34.820312,173.64062,272.90625
20171117,5.94884157,-3.50744653,1738.4812,57.2340584,299.589081,7.50E-07,0,2038.07239,1.97E-05,286.933594,2038.07056,59.9729919,0,-34.7897644,286.933594,0,0,-35.5608978,2.43E-05,3.83E-06,0.002044319,940.95,13.24,16.93,9.37,0.46,6.39,2.51,-2.49,-0.28,6651178,7403696,9.953125,29.726562,36.03125,174.17188,264.0078
20171118,6.31088734,-22.4530125,1738.29419,20.9805431,299.950623,2.25E-06,0,2038.28918,5.41E-06,282.427582,2038.24487,21.4947033,0,7.81409502,282.427582,0,0,-14.1347885,8.71E-06,1.05E-06,0.044424787,944.33,8.5,9.95,6.16,9.16,5.34,1.64,-1.63,0.03,2126152,2367072,10.328125,29.695312,36.140625,178.72656,257.01562
20171119,6.13097858,-15.5685768,1738.33508,38.65242,303.416016,2.21E-06,0,2041.76501,1.06E-05,281.321503,2041.75146,34.6572762,0,-24.7853966,281.321503,0,0,-44.347744,1.41E-05,1.21E-06,0.013971144,946.52,7.47,11.47,5.62,1.07,2.95,1.97,-1.92,-0.29,3995192,4447672,11.546875,34.023438,40.507812,188.55469,265.9297
20171120,6.04683685,-10.292038,1738.43738,82.0130844,302.146332,4.31E-07,0,2040.59851,1.09E-05,282.032166,2040.58374,35.8430176,0,12.5521078,282.032166,0,0,-43.9095078,1.45E-05,3.18E-06,0.014730704,946.09,8.71,12.72,5.38,0,2.22,0.99,-0.05,-0.17,8962416,9975496,11.21875,33.65625,41.625,206.92188,284.5078
20171121,5.98909092,-10.1923199,1738.42749,47.9768295,301.187531,1.49E-06,0,2039.62061,1.80E-05,281.603363,2039.61475,53.7286377,0,-43.1803818,281.603363,0,0,-47.6213875,2.18E-05,2.26E-06,0.005626096,946.27,7.07,11.75,3.1,0.05,0.16,1.78,-1.76,-0.02,7017888,7811292,10.609375,31.46875,38.882812,211.21875,293.8125
20171122,5.94191837,-16.9114933,1738.30554,70.8265533,299.193756,3.19E-07,0,2037.50342,1.66E-05,280.284363,2037.49902,50.0493736,0,-16.0521889,280.284363,0,0,-53.746212,2.03E-05,3.37E-06,0.00418673,949.2,7.4,10.69,4.15,0.01,-1.62,1.33,-1.29,0.05,7841176,8726772,10.078125,29.648438,36.414062,201.28906,296.89844
20171123,5.96640205,-14.7287359,1738.09314,92.7848816,298.086639,6.55E-08,0,2036.18091,8.72E-06,279.883636,2036.17957,29.4574375,0,8.03889179,279.883636,0,0,-70.0193405,1.19E-05,3.16E-06,0.001047323,949.27,7.35,10.94,3.17,0,0.94,0.59,0.12,-0.21,8522120,9484832,9.6484375,28.320312,34.570312,188.01562,290.0625
20171124,5.97416782,-9.04463482,1737.84863,86.9858856,297.584534,2.35E-07,0,2035.43774,5.92E-06,280.266937,2035.43286,19.0158863,0,24.2932396,280.266937,0,0,-52.7217178,7.71E-06,1.56E-06,0.004677142,947.55,7.13,10.9,2.85,0.06,3.45,1.14,0.61,-0.34,7518318,8367064,9.328125,27.398438,33.398438,176.14844,274.875
20171125,5.97343826,-11.7342501,1737.58826,106.68029,297.236969,1.93E-07,0,2034.82788,5.48E-06,279.95224,2034.82495,19.6173763,0,18.9846764,279.95224,0,0,-79.8143997,7.95E-06,2.28E-06,0.002705743,947.68,7.29,12.6,2.05,0,3.42,0.55,0.05,-0.17,11110242,12363736,9.125,26.914062,32.734375,166.6875,257.32812
20171126,6.00297213,3.87975907,1737.3158,80.530838,297.060486,1.05E-06,0,2034.40674,5.17E-06,282.09317,2034.37646,18.7836189,0,25.4031906,282.09317,0,0,-32.4512291,7.62E-06,1.40E-06,0.030337596,943.6,7.56,11.71,1.22,0.32,4.62,1.14,0.58,-0.35,7681864,8547844,9.03125,26.796875,32.460938,159.65625,241.38281
20171127,6.02041006,-2.64337778,1737.05762,23.5165825,297.78418,1.23E-06,0,2034.86194,2.39E-06,282.422974,2034.84192,9.79106236,0,-15.5950613,282.422974,0,0,-31.9653301,3.97E-06,3.52E-07,0.020153549,940.18,7.5,10.4,3.68,0.14,5.32,0.87,-0.68,-0.04,3591222,3997100,9.4765625,27.023438,32.546875,155.34375,228.53906
20171128,5.96530056,-2.9786973,1736.80737,77.2149048,297.167999,1.01E-06,0,2033.99365,1.09E-05,283.026062,2033.97546,37.162056,0,5.05104446,283.026062,0,0,-37.9813538,1.51E-05,3.16E-06,0.018251484,943.61,10.27,13.94,3.45,0.15,3.39,1.06,-0.92,-0.23,7013742,7804860,9.4453125,26.960938,32.59375,152.9375,218.90625
20171129,5.95889711,-12.894496,1736.53906,51.9399948,296.959869,5.49E-07,0,2033.50317,6.54E-06,281.0177,2033.49878,20.4486618,0,-8.12104034,281.0177,0,0,-52.5128555,8.29E-06,1.20E-06,0.004252921,946.21,6.7,12.02,1.3,0.12,3.55,1.38,-1.33,-0.24,6195800,6895228,9.1015625,26.507812,32.140625,151.42969,211.90625
20171130,5.93853378,-1.19410777,1736.25427,106.231644,296.363159,1.61E-07,0,2032.6228,7.86E-06,282.204712,2032.61755,26.3965549,0,27.9475708,282.204712,0,0,-53.0748444,1.07E-05,2.68E-06,0.00533112,946.95,8.06,12.99,1.03,0,2.86,0.86,-0.59,-0.3,10467162,11645928,8.9140625,26.15625,31.703125,149.91406,207.25
20171201,6.00505924,-6.66979122,1735.95996,28.1447506,296.626434,1.21E-06,0,2032.6178,1.93E-06,281.491852,2032.58655,8.61428833,0,8.79678345,281.491852,0,0,-17.4034233,3.49E-06,3.55E-07,0.031405661,945.87,8.07,11.05,4.26,0.33,4.75,0.45,0.01,-0.04,5257282,5849392,8.8046875,25.882812,31.359375,148.38281,203.98438
20171202,5.98303032,-3.08077621,1735.68164,39.3199081,296.791138,1.90E-06,0,2032.50012,2.49E-06,282.272797,2032.47241,12.0828714,0,4.6520257,282.272797,0,0,-25.6654663,4.90E-06,5.06E-07,0.027338205,943.65,7.71,9.44,4.19,0.22,5.75,0.8,-0.15,0.16,2320204,2580336,8.71875,25.632812,31.054688,146.96875,201.66406
20171203,5.92784214,-8.40667343,1735.39856,108.118134,296.205841,1.42E-07,0,2031.60522,9.12E-06,282.061829,2031.60425,31.1836987,0,7.19577456,282.061829,0,0,-78.1511002,1.26E-05,3.38E-06,0.000836494,946.2,8.75,14.54,3.62,0,3.95,1.08,-0.97,-0.16,9548364,10622624,8.640625,25.390625,30.773438,145.57031,199.74219
20171204,5.95604992,-6.34007549,1735.09021,69.1919937,296.020142,1.42E-06,0,2031.11731,7.00E-06,281.89679,2031.11011,24.3996544,0,-9.31210423,281.89679,0,0,-60.4485207,9.89E-06,1.47E-06,0.006985282,947.46,6.8,12.4,1.2,1.19,4.37,1.15,-0.71,-0.09,8184024,9103936,8.5546875,25.15625,30.492188,144.28906,197.90625
20171205,5.93350315,-0.854867399,1734.77002,86.2191925,295.55423,1.14E-06,0,2030.33728,7.18E-06,282.162445,2030.32422,25.4509411,0,23.2710819,282.162445,0,0,-38.342804,1.03E-05,2.00E-06,0.013022005,941.62,7.88,11.63,1.19,0.06,3.27,0.98,0.02,-0.36,8485954,9439788,8.46875,24.90625,30.203125,142.96094,196.22656
20171206,5.96085405,-3.92398,1734.43372,30.218668,295.5354,2.00E-06,0,2029.9856,5.09E-06,282.081451,2029.96899,19.3747997,0,-4.96547031,282.081451,0,0,-19.731884,7.86E-06,7.71E-07,0.016448783,941.55,8.5,12.12,4.46,0.05,4.48,0.75,-0.63,-0.12,6208422,6907568,8.390625,24.664062,29.90625,141.59375,194.57031
20171207,5.89577961,-19.2182617,1734.1062,31.4727116,295.413818,1.39E-06,0,2029.52283,2.05E-05,279.554413,2029.52002,58.625679,0,-60.7443008,279.554413,0,0,-52.8223686,2.38E-05,1.82E-06,0.002746867,949.65,6.76,11.31,2.92,0.01,-5.05,2.16,-2.14,-0.26,6555080,7292156,8.3046875,24.421875,29.609375,140.15625,192.64844
20171208,5.87502432,-12.1296787,1733.73462,90.0479126,294.11087,3.03E-08,0,2027.84998,1.04E-05,279.010132,2027.84534,32.0824432,0,11.0283651,279.010132,0,0,-59.0630684,1.30E-05,2.56E-06,0.004497828,946.8,5.9,10.67,0.72,0,-1.64,0.97,0.59,-0.38,7700808,8565544,8.21875,24.179688,29.3125,138.8125,190.71875
20171209,5.87090969,-8.15374851,1733.31921,71.3691711,293.740265,1.13E-07,0,2027.06079,1.15E-05,279.373199,2027.05933,31.898838,0,-24.7951374,279.373199,0,0,-72.4237289,1.29E-05,1.28E-06,0.001392687,941.36,3.27,7.71,-1.07,0.15,-0.99,1.5,-0.71,-0.02,4371688,4861696,8.1484375,23.953125,29.039062,137.53906,188.99219
20171210,5.83336449,-8.60766411,1732.8689,115.089737,292.641937,1.44E-09,0,2025.51099,1.22E-05,279.131622,2025.51099,37.5980453,0,4.70996714,279.131622,0,0,-81.3839111,1.52E-05,3.08E-06,0.000149801,944.44,5.67,11.66,-1.66,0,-2.86,0.96,-0.77,-0.33,11202666,12459588,8.0703125,23.734375,28.773438,136.22656,187.23438
20171211,5.91946459,0.371029854,1732.38318,49.3683434,292.67511,2.08E-06,0,2025.09436,3.78E-06,280.910278,2025.05811,16.5027122,0,2.94539738,280.910278,0,0,-29.5455627,6.69E-06,8.25E-07,0.036069419,942.56,5.42,8.76,1.89,0.08,2.99,0.79,-0.77,-0.08,3124946,3474956,7.9921875,23.5,28.492188,134.96875,185.50781
20171212,5.94535398,-3.9544816,1731.92578,31.3787174,293.299255,1.84E-06,0,2025.26917,2.38E-06,280.763733,2025.22498,11.3880358,0,5.40243864,280.763733,0,0,-18.5433254,4.62E-06,4.00E-07,0.044175878,940.6,7.02,9.45,3.51,2.19,4.83,0.62,-0.33,-0.32,3290584,3659836,7.921875,23.289062,28.234375,133.75,184.08594
20171213,5.94860744,-13.3995657,1731.51184,27.9626064,294.041443,2.93E-06,0,2025.58521,3.28E-06,278.953186,2025.55298,16.1003342,0,8.88672638,278.953186,0,0,-16.380106,6.53E-06,3.20E-07,0.031861506,942.53,5.89,7.65,3.94,0.92,3.99,0.99,0.09,-0.44,2295394,2552524,7.875,23.171875,28.078125,133.07031,185.02344
20171214,5.90669203,-11.7091179,1731.13013,35.4261894,294.140015,1.17E-06,0,2025.27759,6.00E-06,278.1922,2025.27026,18.8341389,0,-7.40315056,278.1922,0,0,-35.7052345,7.64E-06,4.64E-07,0.007387568,945.2,4.62,7.47,1.02,0.15,2.17,1.09,-0.98,-0.16,3678948,4090732,7.8984375,23.515625,28.703125,133.89062,188.57812
20171215,5.81381655,-7.86990881,1730.73584,107.593384,293.232758,1.74E-08,0,2023.96887,1.93E-05,279.012451,2023.96851,53.7275162,0,-24.7364769,279.012451,0,0,-86.4767227,2.18E-05,2.51E-06,0.000291272,951.6,5.62,10.24,0.46,0.03,-5.16,2.56,-2.54,-0.11,10525260,11704264,7.78125,23.164062,28.507812,135.05469,189.63281
20171216,5.81300974,-18.710928,1730.27539,110.189369,291.960815,4.10E-10,0,2022.23633,1.34E-05,276.467285,2022.23621,37.9436188,0,1.39266431,276.467285,0,0,-89.5686569,1.54E-05,1.97E-06,7.83E-05,955,3.17,8.57,-1.03,0,-5.44,1.64,-1.59,-0.23,10894026,12115904,7.6953125,22.742188,27.78125,134.24219,187.66406
20171217,5.84867287,-11.258338,1729.76831,108.305779,291.519257,1.65E-07,0,2021.29224,8.86E-06,276.809906,2021.28748,26.6224308,0,8.89282417,276.809906,0,0,-84.0488586,1.08E-05,1.77E-06,0.004625115,952.99,3.3,8.9,-1.18,0.33,-3.05,1.03,-1,0.13,8700654,9677252,7.6171875,22.492188,27.382812,131.75781,185.22656
20171218,5.83356237,-9.12550831,1729.24719,109.895462,291.19165,1.38E-07,0,2020.44287,1.02E-05,277.127045,2020.43884,30.6698551,0,0.458997428,277.127045,0,0,-87.8921127,1.24E-05,2.07E-06,0.004061177,954.47,4.23,10.86,-1.47,0,-4.18,1.18,-1.16,-0.06,11067796,12313028,7.5390625,22.273438,27.101562,129.29688,182.42969
20171219,5.82378769,-8.19207001,1728.71204,110.087585,290.826782,1.23E-07,0,2019.54309,1.07E-05,277.19928,2019.5387,31.7077637,0,-4.1551733,277.19928,0,0,-90.7268066,1.29E-05,2.06E-06,0.004279255,956.34,4.75,10.92,-1.46,0,-4.22,0.79,-0.77,-0.07,11066902,12313960,7.46875,22.046875,26.835938,127.453125,179.28125
20171220,5.80059195,-1.39517617,1728.15979,112.928276,290.30484,4.12E-08,0,2018.46533,1.02E-05,279.010864,2018.46448,31.2477207,0,-12.160038,279.010864,0,0,-95.234436,1.27E-05,2.46E-06,0.0007464,953.33,4.54,11.54,-0.51,0,-1.34,1.02,0.59,-0.44,11024606,12268768,7.390625,21.828125,26.578125,126.015625,176.1875
20171221,5.81411028,-5.43302631,1727.58569,109.847557,290.014648,1.16E-09,0,2017.60059,7.34E-06,278.352417,2017.60046,22.5695515,0,8.3821888,278.352417,0,0,-84.3264542,9.15E-06,1.81E-06,0.00020756,945.83,4.72,10.22,-0.49,0,0.05,0.73,-0.05,-0.22,10636018,11838152,7.3125,21.609375,26.3125,124.75,173.59375
20171222,5.79149961,4.6341753,1727.00464,79.9004517,289.760162,1.61E-09,0,2016.76501,1.11E-05,280.132446,2016.76489,31.530611,0,-21.4446011,280.132446,0,0,-65.1693954,1.28E-05,1.68E-06,0.000186014,942.91,4.71,10.86,-0.56,0,0.4,1.19,-1.18,-0.01,7984594,8887636,7.25,21.40625,26.0625,123.5625,171.48438
20171223,5.72282505,-6.61537886,1726.39929,77.6499023,288.788208,1.46E-09,0,2015.18762,1.79E-05,279.850159,2015.18738,50.8372383,0,-49.9878616,279.850159,0,0,-83.4273987,2.06E-05,2.70E-06,0.000118437,946.38,5.18,12.15,-0.06,0,-3.81,1.86,-1.84,-0.15,9035960,10060464,7.1875,21.21875,25.8125,122.359375,169.64062
20171224,5.73639965,-4.1314106,1725.74243,111.880608,287.841797,2.45E-10,0,2013.58435,1.21E-05,279.704254,2013.58423,36.4801407,0,-11.3214188,279.704254,0,0,-90.8489609,1.48E-05,2.69E-06,7.14E-05,945.97,5.34,11.93,-0.22,0.01,-0.99,1.15,0.25,-0.47,10899068,12136560,7.125,21.015625,25.578125,121.1875,167.89062
20171225,5.74382401,4.94330645,1725.05847,55.7705116,287.557098,1.31E-10,0,2012.6156,1.10E-05,281.080688,2012.6156,30.3929176,0,-11.3743563,281.080688,0,0,-31.8017216,1.23E-05,1.29E-06,5.95E-05,943.92,5.74,11.62,0.64,0,1.38,1.14,-1.11,-0.04,8210470,9144940,7.046875,20.8125,25.328125,120.078125,166.20312
20171226,5.741467,2.47975135,1724.36072,92.9391403,287.055786,6.78E-11,0,2011.4165,8.93E-06,282.306946,2011.4165,28.121397,0,5.92752838,282.306946,0,0,-56.4103622,1.14E-05,2.48E-06,5.00E-05,945.27,7.7,13.89,0.37,0,2.73,0.85,0.22,-0.27,10342416,11520580,6.984375,20.609375,25.078125,118.9375,164.60938
20171227,5.74231815,-3.33892798,1723.64978,93.0944977,286.796204,-7.36E-08,0,2010.44739,7.88E-06,281.664856,2010.44604,25.2121506,0,6.71745443,281.664856,0,0,-64.5059967,1.02E-05,2.42E-06,0.001373379,941.08,7.69,11.96,3.6,0.01,4.29,0.97,0.47,-0.26,8568862,9546320,6.921875,20.46875,24.890625,117.796875,163.0625
20171228,5.72366142,3.74022675,1722.94189,57.5755119,286.82666,2.09E-07,0,2009.77087,1.33E-05,282.491882,2009.76855,36.4981842,0,-35.0102425,282.491882,0,0,-52.3418579,1.48E-05,1.31E-06,0.002301014,944.04,6.83,12.1,2.65,0.01,0.56,1.69,-1.65,-0.06,8458790,9424984,6.859375,20.296875,24.71875,116.734375,161.54688
20171229,5.63963032,-12.2755947,1722.21924,16.2345695,285.777863,1.10E-06,0,2007.99902,2.30E-05,279.705902,2007.99707,62.9451218,0,-76.0499878,279.705902,0,0,-41.6241608,2.55E-05,1.39E-06,0.001975248,951.35,5.65,7.29,1.11,0.1,-7.75,3.31,-3.28,-0.39,1686248,1881536,6.796875,20.09375,24.453125,115.71875,159.98438
20171230,5.67897177,-13.9996157,1721.44373,84.5922394,284.891388,3.10E-09,0,2006.33533,1.14E-05,278.495331,2006.33508,32.5878983,0,-9.84580517,278.495331,0,0,-75.8545532,1.32E-05,1.79E-06,0.00024476,950.6,5.55,10.42,0.54,0,-3.25,0.94,-0.09,-0.25,8814102,9832300,6.734375,19.890625,24.21875,114.796875,158.54688
20171231,5.70032263,-6.91765499,1720.64795,96.0890045,284.737549,1.08E-08,0,2005.38586,7.97E-06,278.643951,2005.38562,22.9619141,0,12.2505398,278.643951,0,0,-67.7918549,9.31E-06,1.33E-06,0.000422446,943.24,5.66,10.3,0.84,0.15,-0.19,1.22,0.62,-0.38,9772076,10901000,6.671875,19.703125,23.984375,113.890625,157.25
20180101,5.71626568,6.16047478,1719.86597,91.7823715,284.755951,3.67E-07,0,2004.62891,7.70E-06,281.291382,2004.62195,23.7489891,0,21.9393253,281.291382,0,0,-39.9239235,9.63E-06,1.56E-06,0.006921705,940.34,6.81,11.57,1.35,0.04,1.33,0.88,0.07,-0.33,9546316,10648376,6.609375,19.515625,23.75,112.84375,155.89062
20180102,5.95576143,-13.2944431,1719.11414,18.0288086,286.500702,2.16E-06,0,2005.63843,1.83E-06,278.473022,2005.61487,10.0396023,0,9.5602169,278.473022,0,0,-11.7311001,4.07E-06,8.54E-08,0.023577226,942.82,5.06,7.4,2.33,2.58,2.5,1.77,-1.77,0,2232126,2489968,6.546875,19.34375,23.53125,111.90625,154.75
20180103,6.18250418,-20.9845219,1718.52502,17.2587185,290.833466,2.49E-06,2.00E-06,2009.37341,4.06E-06,275.448608,2009.35864,16.3982735,1.89E-14,10.3530855,275.448608,0,0.000300693,-11.4966745,6.65E-06,9.30E-08,0.014590643,943.67,1.63,2.77,0.58,6.03,0.32,1.67,-1.67,-0.06,1730588,1973772,6.515625,19.375,23.75,112.390625,156.03125
20180104,5.90649271,-13.1161566,1718.15454,48.7889328,292.922272,1.54E-06,1.83E-07,2011.09009,5.12E-06,275.330841,2011.07666,17.0275745,3.63E-08,29.9123497,275.330841,0,2.75E-05,-14.9627533,6.90E-06,2.41E-07,0.013304895,941.52,2.85,5.78,0.45,0.59,-0.7,0.95,0.13,-0.36,4497898,5796056,6.53125,19.609375,24.703125,114.78125,160.39062
20180105,6.04287052,-13.0803022,1717.8418,23.5736122,293.900726,2.19E-06,4.42E-05,2011.76636,3.76E-06,274.907654,2011.74243,14.8727179,0,14.7238226,274.907654,1.12E-08,0.006636995,-7.02681446,6.04E-06,7.98E-08,0.017217374,937.32,2.77,4.83,0.99,3.31,1.01,0.98,-0.28,-0.24,2707224,3391592,6.40625,19.171875,24.25,116.171875,163.14062
20180106,5.93751383,-15.8562889,1717.59497,36.2129936,294.922791,9.65E-07,0.000859091,2012.65027,7.47E-06,273.915558,2012.51746,21.2189255,3.29E-07,-13.7855835,273.915558,2.95E-07,0.12886399,-43.5792122,8.90E-06,1.65E-07,0.003699087,938.63,1.26,5.84,-2.51,0.19,-3.54,2.3,-2.24,-0.45,4603444,5902776,6.328125,18.78125,23.546875,114.75,164.79688
20180107,5.84437323,-11.0951223,1717.3562,88.0983429,294.121857,1.45E-07,0.000532985,2011.55896,1.72E-05,274.431488,2011.47778,44.2038002,8.05E-08,-11.4968777,274.431488,6.58E-07,0.079948194,-64.6124039,1.86E-05,5.61E-07,0.000945693,944.02,1.62,5.53,-1.47,0.02,-10.89,3.52,-3.5,-0.31,9650286,11964564,6.265625,18.578125,23.03125,112.171875,164.71875
20180108,5.85050821,-23.9089165,1717.06787,112.002678,292.950928,5.24E-08,0.000269142,2010.06067,1.02E-05,272.474091,2010.0188,27.2175846,6.97E-08,21.4787159,272.474091,8.20E-08,0.040371593,-86.9679031,1.11E-05,7.85E-07,0.001485315,949.6,1.45,5.38,-1.76,0,-10.34,1.09,-1.01,-0.22,10869978,13128260,6.203125,18.390625,22.625,109.625,161.375
20180109,5.85526371,-3.7226131,1716.73901,116.191879,292.444611,2.00E-07,0.000156025,2009.20947,8.83E-06,274.462921,2009.18384,25.3419228,2.05E-07,5.49233437,274.462921,5.93E-09,0.023403982,-88.9906921,1.03E-05,1.24E-06,0.002461053,950.57,3.17,7.76,-0.96,0,-5.86,0.57,-0.52,-0.02,11106620,13156928,6.140625,18.21875,22.34375,107.515625,156.8125
20180110,5.83690834,-2.87575006,1716.38379,115.658607,291.816956,1.12E-07,2.84E-05,2008.20618,9.51E-06,275.620331,2008.20068,27.863493,7.79E-08,1.64074945,275.620331,2.07E-09,0.00426546,-88.9942551,1.13E-05,1.68E-06,0.001140505,950.63,4.01,9.34,-0.25,0,-5.32,0.73,0.13,-0.17,11052648,12821612,6.09375,18.03125,22.125,105.9375,152.59375
20180111,5.82624054,-1.8322804,1715.99988,117.957596,291.239441,5.07E-09,0,2007.23962,9.21E-06,276.745422,2007.23938,27.1833382,0,1.84133756,276.745422,0,0,-90.7679901,1.10E-05,1.81E-06,0.000341876,950.23,4.44,10.12,-0.21,0,-4.1,0.71,0.35,-0.2,11777550,13462444,6.03125,17.96875,22,104.78125,149.57812
20180112,5.82564211,8.74500847,1715.59021,100.871391,290.770233,9.75E-08,0,2006.36426,9.42E-06,278.607391,2006.36047,26.7249069,0,25.4810867,278.607391,0,0,-39.9060745,1.08E-05,1.32E-06,0.00374933,945.76,5.28,9.1,-0.24,0.31,-1.45,1.05,0.69,-0.27,9898160,11209728,5.984375,17.75,21.84375,103.8125,147.98438
20180113,5.89643526,-0.748353064,1715.17859,35.0371628,291.196716,1.05E-06,0,2006.38684,3.62E-06,278.502014,2006.37488,12.3037357,0,-0.916308761,278.502014,0,0,-24.3989067,4.99E-06,3.18E-07,0.01161885,944.05,5.59,8.06,3.05,0.4,1.5,0.88,0.6,-0.43,4356906,4904192,5.921875,17.5625,21.75,103.03125,147.01562
20180114,5.85174179,0.186924919,1714.78882,58.8843384,291.196503,5.35E-07,0,2005.99658,5.04E-06,279.090271,2005.98547,15.338624,0,7.11205578,279.090271,0,0,-36.2464752,6.22E-06,6.46E-07,0.011237067,940.42,5.2,8.72,1.71,0.01,1.64,1.21,0.93,-0.39,5869420,6584592,5.859375,17.46875,21.875,102.640625,145.78125
20180115,5.81291342,0.715180755,1714.39905,34.9433479,291.005188,1.80E-06,0,2005.4115,1.28E-05,279.708832,2005.4043,37.6372375,0,-39.7470169,279.708832,0,0,-36.3443489,1.53E-05,6.64E-07,0.007161674,939.99,6.74,10.6,1.72,0.01,-2.86,2.09,-2.07,-0.15,6916164,7744632,5.8125,17.78125,22.078125,103.6875,144.45312
20180116,5.78046513,-2.69221807,1713.97876,121.600639,289.950897,1.05E-08,0,2003.93005,1.18E-05,279.506042,2003.92944,34.1146126,0,3.39543653,279.506042,0,0,-86.778389,1.38E-05,2.03E-06,0.000397792,937.39,5.69,11.9,1.11,0,-1.81,1.45,1.12,-0.24,12360838,13828204,5.765625,17.59375,21.953125,106.109375,143.65625
20180117,5.75213909,3.04724789,1713.51648,100.624542,289.241058,7.31E-08,0,2002.75818,1.57E-05,280.349548,2002.75757,43.1624603,0,-7.60156679,280.349548,0,0,-62.0120697,1.75E-05,1.76E-06,0.000649533,938.73,5.69,12.05,1,0,-1.3,2.08,-2.06,-0.08,11189702,12513120,5.78125,17.625,21.8125,107.375,143.82812
