time,ssm,ghf,gws,nswrf,rzsm,cwe,sd,tws,debs,asst,psm,lhnf,sm,shnf,sst,se,sdwe,nlwrf,Evap,Tran,pcsw,gp,at,tmax,tmin,Pre,dpt,aws,mws,lws,nsri,tsri,FengRO,CiRO,TanRO,LueRO,GuangRO,runoff
20161101,6.51301432,-7.39087725,1888.32092,50.0815506,323.181366,1.63E-06,0,2211.54419,4.45E-06,286.668671,2211.5022,17.8793411,0,7.69747257,286.668671,0,0,-31.8995838,7.25E-06,1.17E-06,0.04191184,960.23,12.67,16.39,8.52,0.27,9.7,1.33,-0.11,-0.14,4736076,5320252,18.898438,39,45.476562,230.95312,338.9922,951.1797
20161102,6.48666191,-8.59404564,1890.06323,66.3210449,322.808075,8.96E-07,0,2212.89111,6.08E-06,286.031525,2212.87109,22.1169796,0,8.71684456,286.031525,0,0,-44.0836411,8.97E-06,1.99E-06,0.019750917,959.72,13.02,17.29,8.75,0.37,9.61,1.09,0.13,0.12,7179222,8061836,17.203125,35.96875,42.164062,214.30469,319.35156,896.53906
20161103,6.47693062,-6.08432341,1891.42627,90.8820953,322.366241,5.84E-07,0,2213.80396,1.01E-05,286.387573,2213.79248,34.6315536,0,17.7003593,286.387573,0,0,-44.6369438,1.40E-05,3.35E-06,0.0114935,954.57,14.18,17.29,9.91,0.41,9.83,0.96,0.46,0.2,7728666,8675800,15.546875,33.0625,38.960938,199.21875,298.5703,842.0078
20161104,6.44895601,6.8265872,1892.63477,86.6657562,321.782654,2.19E-07,0,2214.42676,9.45E-06,288.246826,2214.41797,31.6782074,0,15.7657957,288.246826,0,0,-32.3858452,1.28E-05,3.17E-06,0.00931885,947.39,14.52,17.9,11.07,0,10.34,1,0.21,-0.33,8203424,9205496,14.03125,30.65625,36.203125,184.84375,277.53906,786.10156
20161105,6.44304276,9.69415951,1893.81921,76.4557037,321.196136,2.51E-07,0,2215.03784,9.10E-06,290.213287,2215.01562,31.7585583,0,10.7528934,290.213287,0,0,-24.2446404,1.29E-05,3.52E-06,0.022434628,946.01,16.31,19.07,11.75,0.05,11.63,1.09,-0.55,0.34,7942230,8909152,12.6875,28.742188,34.015625,171.99219,258.16406,730.1172
20161106,6.99896479,-12.9654617,1895.23401,14.9134979,325.116821,3.99E-06,0,2220.40381,7.64E-06,287.014587,2220.35083,29.1286564,0,-8.54758263,287.014587,0,0,-7.31012821,1.18E-05,1.74E-07,0.053038258,950.04,14.35,17.99,10.19,8.35,10.01,4.72,-4.71,-0.21,2135504,2394620,11.5859375,27.296875,32.320312,162.32812,241.73438,678.0625
20161107,6.67736816,-19.0898094,1897.72461,20.3732185,329.989594,2.06E-06,0,2227.75171,1.57E-05,283.21814,2227.71436,45.0666428,0,-23.7963352,283.21814,0,0,-18.1947727,1.83E-05,4.62E-07,0.037470978,960.24,10.94,13.17,8.66,1.65,2.94,3.19,-2.9,-0.62,1749044,1960560,16.648438,36.203125,39.34375,158.54688,232.75781,635.75
20161108,6.79300833,-11.7638321,1901.06628,28.8311768,329.61261,2.10E-06,0,2230.73779,5.80E-06,283.167114,2230.67896,19.8889694,0,5.20621347,283.167114,0,0,-15.5000801,8.06E-06,1.69E-07,0.059017055,961.94,9.69,11.28,8.72,4.39,5.88,1.55,-0.52,-1.25,3077484,3448432,17.75,39.015625,45.132812,165.85156,229.60156,610.0547
20161109,6.62739086,-11.7809706,1904.78564,45.8178787,330.292236,1.65E-06,0,2235.10547,6.19E-06,283.162048,2235.07764,20.7301483,0,9.31453133,283.162048,0,0,-27.5545673,8.40E-06,5.59E-07,0.027558131,959.33,10.3,12.23,8.31,0.58,6.26,1.11,0.78,-0.29,4821794,5401168,16.640625,36.320312,42.578125,171.15625,227.52344,601.5703
20161110,6.57458687,-4.26055002,1908.0321,49.3692856,328.13797,1.06E-06,0,2236.19873,8.06E-06,284.185028,2236.17041,24.2096405,0,10.7387247,284.185028,0,0,-18.6809902,9.82E-06,6.92E-07,0.028682906,955.66,10.28,12.42,8.31,0.1,5.46,1.23,0.85,-0.33,4611676,5164052,15.4453125,33.460938,39.320312,167.21094,227.92188,603.1328
20161111,6.55108213,-17.3951492,1910.55872,42.870182,326.651184,9.04E-07,0,2237.22363,5.73E-06,282.149078,2237.20923,17.8020458,0,3.78830099,282.149078,0,0,-38.6814461,7.22E-06,5.82E-07,0.013760084,950.36,8.76,12.6,5.15,0.01,5.27,1.45,-0.9,0.39,5706402,6387628,14.078125,30.914062,36.523438,159.63281,226.24219,602.5156
20161112,6.52263641,11.8343935,1912.422,94.2431793,325.488739,1.28E-07,0,2237.92334,1.01E-05,286.704895,2237.91089,31.1083012,0,21.9956913,286.704895,0,0,-29.2915173,1.26E-05,2.39E-06,0.012550878,951.08,11.99,16.28,5.82,0,7.89,1.23,0.17,-0.16,9651816,10800020,12.7578125,28.914062,34.21875,152.50781,220.52344,592.1094
20161113,6.51264143,5.248137,1913.94214,67.3976669,324.689606,5.34E-07,0,2238.6394,8.34E-06,287.723816,2238.63306,26.8033409,0,10.8089314,287.723816,0,0,-24.5347214,1.09E-05,2.00E-06,0.007664423,950.91,14.03,17.28,10.56,0.02,9.63,1.18,0.28,0.24,6968344,7794636,11.671875,27.445312,32.539062,147.10938,212.15625,572.14844
20161114,6.50702906,0.554623902,1915.31348,60.0580406,324.152466,8.77E-08,0,2239.47461,7.22E-06,287.860809,2239.46631,23.0522346,0,3.8367784,287.860809,0,0,-32.6152077,9.35E-06,2.04E-06,0.008719004,953.08,15.24,20.06,11.54,0.01,10.93,1.39,-0.07,-0.43,7761420,8678340,10.6953125,26.203125,31.132812,143.3125,203.89844,547.5547
20161115,6.58159018,-0.420221478,1916.86377,13.2936287,324.719666,-7.58E-07,0,2241.67871,8.06E-07,287.066376,2241.58398,0.286679089,0,-1.2401551,287.066376,0,0,-14.6667137,1.16E-07,6.83E-08,0.095184594,950.27,14.21,15.81,11.74,0.36,11.71,1.73,-0.36,-0.77,2787744,3116160,9.8515625,25.09375,29.84375,140.55469,197.32812,524.33594
20161116,6.5387826,1.36774206,1918.50159,25.3400536,324.833588,1.47E-06,0,2243.40625,2.42E-06,287.745514,2243.33545,10.4410744,0,-0.091271259,287.745514,0,0,-13.6198082,4.23E-06,3.47E-07,0.071086921,950.23,15.1,17.93,13.66,0.22,12.31,1.27,-0.6,-0.35,3551590,3969220,9.53125,24.921875,29.617188,138.70312,193.88281,506.1172
20161117,6.56196976,-1.93664324,1920.12268,29.3623657,325.065399,6.08E-07,0,2245.2644,2.54E-06,287.971191,2245.18872,8.87180519,0,2.48361301,287.971191,0,0,-19.9487286,3.60E-06,4.48E-07,0.076273888,948.46,14.2,17.19,10.45,0.44,12.66,1.21,-0.39,-0.54,2990812,3342236,9.203125,24.429688,29.140625,138.20312,191.96875,493.97656
20161118,6.53933096,2.5996654,1921.51282,72.3700943,324.940369,1.68E-06,0,2246.50342,7.08E-06,288.773651,2246.45361,26.3850765,0,7.97377634,288.773651,0,0,-35.4112091,1.07E-05,1.94E-06,0.050129417,946.5,15.29,18.82,10.55,0.3,12.6,1.47,-0.02,-0.1,5578696,6233372,9.078125,24.125,28.578125,137.24219,189.26562,485.82812
20161119,6.50127697,-5.44971514,1922.36035,100.489609,324.35321,8.79E-07,0,2246.71875,1.58E-05,287.731445,2246.71387,51.4159813,0,0.235992894,287.731445,0,0,-54.2900467,2.08E-05,4.18E-06,0.005164557,948.42,15.67,20.27,12.22,0.01,8.69,1.76,-1.61,-0.16,9704484,10841676,8.875,23.835938,28.320312,135.92188,187.96094,479.08594
20161120,6.49641037,2.95318866,1923.15808,97.3815842,323.7565,-6.77E-07,0,2246.93823,1.12E-05,288.687714,2246.91406,35.2815742,0,10.2728338,288.687714,0,0,-48.8688889,1.43E-05,3.81E-06,0.023653219,947.44,16.04,19.97,13.17,0.15,11.78,1.41,0.35,-0.98,8320424,9294156,8.6875,23.445312,27.898438,134.69531,186.59375,474.21094
20161121,6.71293402,-18.0035477,1924.11938,55.0817833,325.059998,4.12E-06,0,2249.20874,1.42E-05,285.974701,2249.17944,48.4104462,0,13.1705141,285.974701,0,0,-11.5236225,1.96E-05,1.33E-06,0.029344069,949.16,12.57,19.52,3.75,4.08,6.46,4.84,-3.81,-0.68,6376834,7122344,8.578125,23.195312,27.578125,133.39844,184.75781,469.75
20161122,6.82315826,-36.5905571,1925.51709,9.29695034,328.960968,2.85E-06,0,2254.49951,1.04E-05,277.108978,2254.47827,32.5508575,0,9.56496143,277.108978,0,0,-3.77523804,1.32E-05,3.13E-14,0.021540703,956.63,3.42,4.46,2.73,7.75,-1.71,5.21,-5.14,-0.74,1247580,1393472,8.8671875,24.046875,28.3125,134.11719,188.80469,467.8125
20161123,6.62633228,-21.5149364,1927.89343,30.8930187,329.138367,1.04E-06,0,2257.04761,9.29E-06,277.469727,2257.03198,25.4772587,0,3.10365343,277.469727,0,0,-23.8269806,1.03E-05,5.54E-14,0.015737491,961.24,5.14,8.07,3.5,0.65,-2.2,2.25,-0.95,-1.54,5032184,5923636,8.6796875,23.570312,28.140625,138.15625,197.98438,476.14062
20161124,6.66915274,-19.9764004,1930.42444,24.6831627,329.170319,1.30E-06,0,2259.63696,3.83E-06,277.332031,2259.59448,12.6547699,0,10.0116711,277.332031,0,0,-21.9976597,5.13E-06,1.57E-09,0.042217031,956.47,3.33,5.26,0.7,1.77,1.43,1.56,-0.9,-0.68,1918380,2211628,8.4765625,22.945312,27.4375,139.10938,200.54688,489.53906
20161125,6.58718204,-13.8522148,1932.67969,50.8424606,328.166565,6.09E-07,0,2260.85693,9.63E-06,278.331177,2260.8457,25.2553539,0,-7.90910339,278.331177,0,0,-47.3519325,1.02E-05,9.61E-10,0.010751999,958.3,5.85,9.88,0.85,0.13,-1.41,1.96,-1.88,-0.02,6417356,7326892,8.328125,22.648438,27.023438,137.07812,199.0625,493.8203
20161126,6.56296253,-13.4474792,1934.14807,115.207512,327.107025,1.53E-07,0,2261.26709,1.23E-05,278.763092,2261.25562,34.8787613,0,12.200079,278.763092,0,0,-81.5761948,1.41E-05,1.65E-06,0.012012285,958.14,6.29,12.92,-0.2,0.02,-1.74,1.46,0.02,-0.41,11238754,12706784,8.203125,22.359375,26.703125,133.9375,195.57031,487.66406
20161127,6.56026506,9.86070633,1935.47852,95.0554047,326.516418,4.56E-07,0,2262.00366,1.07E-05,282.269287,2261.99487,30.1765404,0,17.1782036,282.269287,0,0,-37.8231125,1.22E-05,1.06E-06,0.00882786,957.05,8.34,12.7,-0.21,0.01,2.17,1.26,-1.15,0.25,9171066,10316028,8.1171875,22.148438,26.429688,131,191.07031,476.2578
20161128,6.57851553,-2.61962128,1936.92944,19.7831841,326.475311,1.10E-06,0,2263.44019,4.39E-06,281.86142,2263.40527,13.6226368,0,-9.19059181,281.86142,0,0,-17.9701462,5.52E-06,2.80E-08,0.035428114,959.07,8.95,10.19,7.36,0.16,3.69,1.85,-1.81,0.1,2107750,2359932,8.2578125,22.507812,26.570312,128.98438,186.72656,464.28906
20161129,6.55695486,-9.9506979,1938.12244,78.1892548,326.138733,3.89E-07,0,2264.27466,9.27E-06,282.027008,2264.26099,27.2609119,0,11.4053745,282.027008,0,0,-49.4855385,1.11E-05,1.39E-06,0.013587548,961.88,9.6,13.44,4.75,0.02,3.33,1.38,-0.51,-0.2,7378664,8243120,8.5625,22.945312,26.992188,127.984375,184.17188,454.67188
20161130,6.54037046,-6.62012005,1939.2135,109.848015,325.769592,2.44E-07,0,2264.98804,1.02E-05,281.498413,2264.98291,30.7583199,0,12.1523094,281.498413,0,0,-73.5529861,1.25E-05,2.03E-06,0.004980828,961.71,9.24,15.05,3.75,0,3.73,1.31,0.35,-0.21,11228738,12533188,8.4296875,22.726562,26.992188,127.265625,181.70312,448.21875
20161201,6.58343887,4.10399389,1939.75537,56.4699745,325.682465,3.15E-08,0,2265.44824,5.06E-06,282.868439,2265.43848,13.768836,0,10.7217321,282.868439,0,0,-27.8656483,5.58E-06,4.87E-07,0.010340162,960.46,9.41,13.14,4.45,0.68,5.9,0.89,-0.31,0.07,6001936,6696276,8.3125,22.460938,26.640625,126.3125,178.75,443.125
20161202,6.62188339,-10.8836508,1939.93665,23.2944012,326.862091,4.35E-07,0,2266.85962,2.21E-06,281.37085,2266.79858,6.67522621,0,0.392566532,281.37085,0,0,-27.1179466,2.71E-06,5.90E-08,0.060857687,959.12,8.02,10.67,3.9,1.25,6.29,1.07,-0.73,0,2408332,2686232,8.6171875,22.789062,26.757812,125.32031,176.14844,438.45312
20161203,6.56204319,-16.9398079,1940.05566,84.3208466,326.505432,1.01E-06,0,2266.5752,7.06E-06,279.914154,2266.56152,22.4326706,0,11.8494272,279.914154,0,0,-66.9883347,9.09E-06,1.02E-06,0.014163426,958.04,7.67,12.96,1.5,0,3.86,1.31,-0.23,0.57,7156652,7980788,9.3515625,23.960938,27.90625,124.91406,174.70312,434.6875
20161204,6.56278753,5.02289963,1940.10095,57.9032822,326.223022,9.38E-09,0,2266.34424,5.40E-06,282.019165,2266.32349,14.2645779,0,14.0144024,282.019165,0,0,-24.5856647,5.78E-06,3.72E-07,0.020286769,955.45,7.69,11.58,1.14,0.04,4.78,1.22,0.09,-0.29,6530788,7282028,9.46875,23.992188,28.242188,125.50781,173.60938,431.8672
20161205,6.5504365,-14.329586,1939.4281,103.867348,325.907135,7.06E-07,0,2265.34009,1.67E-05,280.670044,2265.33569,48.0072174,0,-5.8099308,280.670044,0,0,-76.0112228,1.95E-05,2.01E-06,0.004844238,961.7,8.72,15.67,2.68,0,-1.1,3.14,-2.92,-0.36,10978692,12239528,10.515625,24.765625,28.601562,125.53125,171.82031,428.20312
20161206,6.55220175,-11.2081223,1939.01282,80.8372955,325.677948,-1.64E-07,0,2264.69409,6.73E-06,279.665192,2264.69238,17.768671,0,14.3496695,279.665192,0,0,-59.9301796,7.20E-06,6.41E-07,0.003309523,958.17,6.85,12.91,1.27,0,3.76,1.65,-0.43,-0.56,10202844,11372936,10.3671875,24.664062,28.921875,125.58594,170.57812,423.73438
20161207,6.53493166,-4.95225906,1938.82776,106.511673,325.327972,8.93E-08,0,2264.16016,8.57E-06,280.849274,2264.15552,25.5560474,0,12.4865208,280.849274,0,0,-73.4202881,1.04E-05,1.70E-06,0.00443034,956.24,9.09,15.23,0.99,0,4.35,1.03,0.16,-0.03,10947466,12201428,9.7265625,23.640625,27.96875,125.61719,169.74219,419.7578
20161208,6.53717232,3.86356783,1938.62366,77.4344864,325.113373,8.81E-09,0,2263.7417,6.63E-06,282.501953,2263.73706,18.8218575,0,13.8917751,282.501953,0,0,-40.8508186,7.63E-06,9.90E-07,0.004649069,951.16,8.4,13.74,2.02,0.01,5.07,1.23,-0.36,-0.17,9432236,10511296,9.5546875,23.296875,27.390625,124.57031,169.07812,416.45312
20161209,6.53617668,10.5763016,1938.23523,52.7152977,325.020081,1.30E-07,0,2263.2583,1.10E-05,284.371796,2263.25562,29.0448036,0,-1.10327744,284.371796,0,0,-14.1861629,1.18E-05,6.23E-07,0.003002863,950.29,11.34,14.81,3.96,0,5.01,1.91,-1.78,-0.08,8625004,9610408,9.3828125,23.054688,27.140625,123.00781,168.35938,413.3125
20161210,6.65958357,-2.27456355,1937.9707,20.0382099,325.903809,1.15E-07,0,2263.92896,2.70E-06,283.129242,2263.875,7.0553546,0,9.22328568,283.129242,0,0,-6.03353596,2.86E-06,4.29E-08,0.054417044,950.38,9.55,11.28,8.73,1.59,7.28,1.58,-0.26,-1.18,2705848,3014448,8.8984375,22.492188,26.617188,121.60156,167.48438,410.46875
20161211,6.65510702,-3.87361908,1938.34265,13.2560177,327.374451,9.95E-07,0,2265.80469,1.06E-06,283.031647,2265.71729,5.10203838,0,7.7518239,283.031647,0,0,-4.27841806,2.07E-06,9.79E-09,0.087494269,946.94,9.86,10.58,9.19,1.15,8.17,1.89,-0.71,-1.04,1270116,1414900,8.8046875,22.421875,26.367188,120.921875,168.54688,408.60938
20161212,6.61849356,-13.2073851,1938.94409,14.7357702,327.810699,4.17E-07,0,2266.80469,1.51E-06,281.251648,2266.75488,4.79433775,0,-0.108110555,281.251648,0,0,-23.2664375,1.94E-06,1.99E-08,0.0498854,951.57,8.83,12.59,3.71,0.05,6.12,1.53,-1,-0.26,2225354,2478496,8.609375,22.273438,26.382812,120.99219,172.50781,409.53125
20161213,6.60321331,2.16997004,1939.3866,44.8859482,327.462341,1.27E-06,0,2266.88354,6.08E-06,282.959167,2266.84912,18.7273273,0,3.90208316,282.959167,0,0,-20.0790119,7.59E-06,2.43E-07,0.034590114,955.24,10.03,12.66,3.9,0.15,5.65,1.67,-1.23,-0.54,4833632,5382844,8.2578125,21.75,25.859375,120.984375,173.96875,412.8828
20161214,6.57446671,-12.5694256,1939.42163,75.4216156,327.083282,8.47E-07,0,2266.51318,8.94E-06,281.543365,2266.50513,26.7896309,0,5.2669611,281.543365,0,0,-55.9444313,1.09E-05,1.07E-06,0.008328999,959.19,9.21,14.92,4.25,0.01,3.88,1.73,-1,-0.69,8798142,9796592,7.984375,21.304688,25.328125,119.69531,171.35156,413.6172
20161215,6.56480217,-15.9168358,1939.39075,74.3499222,326.599518,2.40E-08,0,2265.99219,8.33E-06,279.731018,2265.99072,22.6151924,0,6.86895084,279.731018,0,0,-60.7900085,9.17E-06,8.17E-07,0.001910181,962.43,8.75,13.46,3.62,0,2.28,1.13,-0.83,-0.3,6920086,7704704,7.8359375,21,24.945312,117.671875,168.10938,409.78125
20161216,6.6107502,7.48521376,1939.43909,60.3404922,326.679932,2.47E-07,0,2266.16528,5.20E-06,282.044678,2266.11914,13.9728613,0,14.7250013,282.044678,0,0,-24.1391678,5.67E-06,2.14E-07,0.046249732,957.53,8.09,11.66,3.78,1.16,5.21,1.7,0.34,-0.68,6929784,7716288,7.75,20.78125,24.664062,115.890625,164.67969,403.875
20161217,6.57060242,-10.7389822,1939.65833,47.8604965,326.671722,1.17E-06,0,2266.35327,4.58E-06,281.00769,2266.33008,14.9883833,0,5.73038864,281.00769,0,0,-37.889679,6.08E-06,3.27E-07,0.02317535,953.97,8.95,12.05,5.07,0.2,4.68,0.74,-0.41,0.06,5285104,5885836,7.6796875,20.585938,24.429688,114.55469,161.97656,398.03125
20161218,6.5549922,8.17134953,1939.77454,64.6953583,326.253326,1.71E-07,0,2266.03394,7.61E-06,283.597809,2266.02783,20.887558,0,9.57425404,283.597809,0,0,-26.0513668,8.47E-06,6.83E-07,0.00615667,952.92,9.87,12.75,5.55,0.02,5.04,1.11,-0.33,0.16,6916552,7703356,7.609375,20.390625,24.203125,113.4375,159.90625,393.1172
20161219,6.6128335,3.37064505,1939.76697,36.433918,326.177094,5.51E-08,0,2265.97266,4.87E-06,284.091675,2265.94385,12.9352264,0,5.61010456,284.091675,0,0,-14.5156708,5.24E-06,3.17E-07,0.028538454,952.02,10.8,13.43,8.83,1.39,6.79,0.98,0.04,-0.11,4510408,5023876,7.5390625,20.210938,23.992188,112.44531,157.69531,388.52344
20161220,6.7453208,-5.22056437,1940.20435,9.53493881,328.429504,1.18E-06,0,2268.71118,2.08E-06,282.803131,2268.63379,8.0544405,0,-1.06250143,282.803131,0,0,-7.76755285,3.27E-06,7.50E-09,0.07745111,952.1,9.74,10.62,9.01,1.25,7.68,1.49,-1.33,-0.07,1005554,1120156,7.8359375,20.671875,24.226562,111.94531,156.82812,384.35156
20161221,6.5936656,-27.9076347,1940.29504,60.7568169,328.343262,2.25E-07,0,2268.63989,1.58E-05,278.604248,2268.63843,40.6127357,0,-15.7678766,278.604248,0,0,-63.8396378,1.65E-05,4.62E-07,0.001561751,958.61,7.89,13.95,0.7,0,-4.02,3.38,-3.34,-0.13,10297758,11472840,8.1015625,21.328125,24.929688,112.14844,157.52344,381.57812
20161222,6.57644939,-1.2438724,1940.40698,103.203476,327.47641,-2.17E-10,0,2267.88403,9.03E-06,280.553009,2267.88306,24.8509331,0,15.0237312,280.553009,0,0,-64.5595627,1.01E-05,1.04E-06,0.000596635,956.14,7.48,13.42,0.35,0,2.29,1.36,-0.15,-0.44,10823618,12060012,7.78125,20.726562,24.710938,112.36719,157.0625,380.28906
20161223,6.65914202,3.71901417,1940.68494,28.4364281,327.500214,9.45E-08,0,2268.21899,4.20E-06,281.828979,2268.18555,10.7305984,0,1.5160023,281.828979,0,0,-12.4643402,4.35E-06,5.17E-08,0.033773076,952.81,7.93,9.58,5.41,3.28,4.98,1.35,-0.88,-0.83,1872596,2086692,7.5390625,20.164062,24.007812,111.63281,155.625,378.625
20161224,6.72516012,-6.51803875,1941.32825,13.7918482,328.787903,8.40E-07,0,2270.17993,1.57E-06,280.961884,2270.11621,5.95828152,0,7.90711975,280.961884,0,0,-6.4477973,2.42E-06,2.91E-09,0.063838698,950.03,7.64,8.41,7.23,2.2,5.93,1.79,-0.4,-1.12,1023616,1140812,7.4453125,19.914062,23.648438,110.42969,155.64062,376.9922
20161225,6.64878321,-11.9103041,1942.17249,16.2272663,329.507446,1.40E-06,0,2271.70752,1.39E-05,279.736908,2271.67969,37.8490105,0,-28.2531433,279.736908,0,0,-18.5467033,1.53E-05,8.29E-14,0.027530469,955.44,7.79,9.41,5.83,0.57,-0.99,4.04,-3.98,-0.6,2393990,2668216,7.59375,20.148438,23.75,109.828125,158,377.28906
20161226,6.59505558,-23.1845322,1941.7677,100.171646,328.40274,7.57E-09,0,2270.1709,1.59E-05,277.395691,2270.17065,40.4700737,0,6.73888063,277.395691,0,0,-76.1612778,1.64E-05,4.91E-07,0.000477754,963.14,5.59,11.43,-1.27,0,-5.21,3.04,-2.99,-0.27,10318322,11501824,7.5234375,20.148438,24.023438,110.63281,159.90625,379.9453
20161227,6.57847834,-11.4442482,1941.74963,106.474136,327.563568,-1.85E-08,0,2269.31372,1.13E-05,277.468872,2269.31323,29.6683121,0,11.5894051,277.468872,0,0,-76.6584244,1.20E-05,7.13E-07,0.000468266,959.97,5.36,10.81,-1.55,0,-1.61,1.74,0.68,-0.89,10963928,12223120,7.34375,19.703125,23.5625,111.046875,158,380.73438
20161228,6.56957245,-3.29167461,1941.7019,86.6587906,326.980743,1.47E-08,0,2268.68384,1.07E-05,279.05423,2268.68262,27.8524513,0,4.4475832,279.05423,0,0,-57.6478882,1.13E-05,6.17E-07,0.00116736,960.49,5.99,10.94,1.35,0,-0.05,1.82,-1.52,-0.17,7209696,8038688,7.21875,19.421875,23.15625,109.5,155.46875,376.57812
20161229,6.58308601,2.70078254,1941.6333,52.6874504,326.714325,2.03E-07,0,2268.38062,6.21E-06,279.785675,2268.34814,15.9389191,0,6.30851889,279.785675,0,0,-27.7260857,6.46E-06,4.45E-08,0.032900196,959.09,6.5,10.72,2,0.38,2.41,1.68,-0.15,-1.26,6193436,6906392,7.140625,19.21875,22.890625,107.34375,153.42188,370.57812
20161230,6.57954741,-3.05128098,1941.73157,50.7407913,326.683929,9.59E-07,0,2268.4353,4.98E-06,280.273529,2268.41528,15.1276493,0,1.9462676,280.273529,0,0,-36.7194405,6.13E-06,1.95E-07,0.019732969,957.73,7.01,10.54,4.09,0,3.01,1.65,-1.22,-0.38,5077468,5662996,7.078125,19.03125,22.65625,105.734375,151.51562,365.35938
20161231,6.57429504,0.096510612,1941.84167,23.6324043,326.508514,1.23E-07,0,2268.3667,3.96E-06,280.748993,2268.35034,10.108799,0,0.10289634,280.748993,0,0,-13.3212566,4.10E-06,1.09E-08,0.016489366,956.22,7.78,10.62,5.14,0.13,3.94,1.05,-0.88,-0.29,3587382,4000896,7,18.84375,22.4375,104.5,149.53125,361.17188
20170101,6.58487558,-15.9012432,1941.82153,32.6959648,326.588043,6.50E-07,0,2268.42944,3.21E-06,278.875824,2268.40942,9.74552059,0,-0.511411846,278.875824,0,0,-39.3774605,3.95E-06,9.42E-08,0.019926263,955.61,6.39,11.89,0.52,0.06,3.27,1.48,-1.35,0.04,3809260,4248872,7.03125,18.828125,22.34375,103.578125,147.5625,357.40625
20170102,6.55878639,1.8752116,1941.44641,98.7585297,326.259186,1.42E-07,0,2267.71069,8.24E-06,281.124298,2267.70557,23.1514225,0,20.1634998,281.124298,0,0,-53.5630302,9.39E-06,1.01E-06,0.005083704,957.35,7.15,13.05,0.32,0,3.7,1.38,-0.12,-0.46,9630434,10743488,6.9375,18.6875,22.25,102.8125,145.75,353.5625
20170103,6.55049849,5.44271231,1941.02075,77.0980988,325.903839,6.53E-08,0,2266.92725,7.56E-06,282.344635,2266.92456,20.8293667,0,12.5853453,282.344635,0,0,-38.2334023,8.44E-06,8.23E-07,0.002732237,953.56,8.2,12.46,2.09,0,4.28,1.07,-0.52,-0.18,7522074,8392628,6.9375,18.59375,22.09375,102.0625,144.0625,349.6875
20170104,6.554389,6.89270115,1940.61133,39.3508873,325.731567,3.83E-08,0,2266.34619,6.19E-06,283.169617,2266.34302,16.0413818,0,0.841988921,283.169617,0,0,-15.5682802,6.50E-06,2.75E-07,0.003327843,949.99,9.24,12.9,5.62,0.01,4.84,1.26,-1.13,0.11,5067920,5654604,6.890625,18.5,21.984375,101.34375,142.65625,345.95312
20170105,6.63013268,2.87057447,1940.28052,17.1099472,326.184143,1.40E-07,0,2266.51221,2.36E-06,283.328156,2266.4646,6.27252865,0,4.4118557,283.328156,0,0,-3.55354524,2.54E-06,3.95E-08,0.047599565,949.76,10.2,13.54,7.76,1.33,7.35,1.04,-0.35,-0.44,3404322,3799044,6.828125,18.328125,21.796875,100.703125,141.5625,342.625
20170106,6.61707878,-12.008172,1940.26953,13.8544855,327.179474,1.17E-06,0,2267.49292,3.49E-06,280.961884,2267.44922,11.5195398,0,-5.61378717,280.961884,0,0,-19.966074,4.67E-06,6.97E-09,0.043930799,949.71,8.91,11.45,5.94,0.26,5.59,1.96,-1.75,-0.4,1909230,2130912,6.921875,18.640625,21.984375,100.53125,141.23438,339.84375
20170107,6.56634331,-6.33607483,1939.75879,84.9132309,326.737457,9.11E-08,0,2266.4978,1.19E-05,281.223206,2266.49658,31.5939045,0,9.35578537,281.223206,0,0,-50.3023834,1.28E-05,7.74E-07,0.001530372,951.28,7.86,13.33,2.71,0,0.22,2.24,-2.18,-0.11,10083330,11254900,6.984375,18.9375,22.59375,102.25,142.46875,338.125
