time,ssm,ghf,gws,nswrf,rzsm,cwe,sd,tws,debs,asst,psm,lhnf,sm,shnf,sst,se,sdwe,nlwrf,Evap,Tran,pcsw,gp,at,tmax,tmin,Pre,dpt,aws,mws,lws,nsri,tsri,FengRO,CiRO,TanRO,LueRO,GuangRO,TingRO,runoff
20191212,6.63043404,-1.58366895,1835.29578,19.3406715,326.677795,-2.12E-07,0,2162.0415,1.17E-06,282.836853,2161.97363,2.46366191,0,-0.501820564,282.836853,0,0,-18.9609089,9.99E-07,3.99E-08,0.067970522,969.97,9.51,11.69,7.62,1.64,7.86,1.4,-1.18,-0.24,2295742,2583916,10.6640625,30.757812,36.289062,158.23438,216.79688,495.4375,501.90625
20191213,6.59023809,1.86101758,1834.9082,24.1038857,326.590546,8.09E-07,0,2161.55225,2.92E-06,283.958588,2161.49878,9.50505543,0,0.78134203,283.958588,0,0,-11.9563475,3.85E-06,1.26E-07,0.053523991,970.96,10.71,12.77,9.04,0.96,8.23,1.49,-1.41,-0.32,1720784,1936764,10.8203125,31.40625,37.242188,158.63281,217.57812,489.25,494.67188
20191214,6.6243515,1.28516853,1834.60583,17.4524479,326.924896,8.71E-08,0,2161.6062,1.18E-06,284.16095,2161.53076,3.23131967,0,3.44595361,284.16095,0,0,-9.48820972,1.31E-06,4.32E-08,0.075475566,965.87,10.36,11.75,9.27,1,9.18,1.25,-0.78,-0.77,1527560,1719304,12.4609375,35.789062,40.90625,161.32031,223.32812,487.40625,490.79688
20191215,6.62712383,-6.02281904,1834.3479,27.2592144,327.421173,1.75E-06,0,2161.80566,5.47E-06,283.460236,2161.76904,18.1114902,0,5.30829144,283.460236,0,0,-9.86672878,7.34E-06,1.27E-07,0.036619552,963.2,10.94,12.21,9.96,0.48,8.54,2.04,-1.38,-0.99,1937382,2180612,14.015625,40.703125,46.78125,173.01562,238.42188,492.0625,492.375
20191216,6.61754179,-4.05031967,1833.88562,16.5453377,327.546753,1.44E-06,0,2161.44775,9.98E-06,282.89798,2161.43213,28.288166,0,-15.2687807,282.89798,0,0,-7.57597399,1.15E-05,4.45E-08,0.015388471,966.71,11.06,12.03,9.95,0.11,4.31,2.6,-2.5,-0.55,1655984,1864376,13.9375,41.59375,49.328125,195.10938,259.29688,505.57812,501.59375
20191217,6.78333616,-11.9902563,1832.90137,18.7286797,328.141113,9.83E-07,0,2161.05664,1.53E-05,281.322601,2161.04224,40.2902794,0,-19.406908,281.322601,0,0,-9.8410244,1.63E-05,1.27E-08,0.014166758,972.36,9.13,11.33,5.86,4.99,0.86,4.21,-4.17,-0.46,1945914,2191440,12.90625,39.40625,47.296875,208.59375,275.82812,525.7969,519.1719
20191218,6.64735985,-16.3379154,1832.96863,59.4244194,330.176788,5.82E-07,0,2163.16479,8.17E-06,279.870087,2163.14478,22.2421627,0,10.189702,279.870087,0,0,-43.3390274,9.02E-06,2.67E-07,0.019462636,975.45,6.77,10.88,4.11,1.96,2.9,2.45,-1.41,-1.44,5110796,5757536,11.9375,36.78125,44.234375,206.84375,287.79688,543.875,538.90625
20191219,6.61139107,-3.83094311,1833.37866,43.0071526,328.901825,6.69E-07,0,2162.30469,5.84E-06,280.417633,2162.28076,16.1403732,0,9.62187386,280.417633,0,0,-21.067297,6.54E-06,3.60E-08,0.024176762,974.23,6.64,8.65,4.03,0.29,3.36,1.95,-1.43,-1.04,2973156,3350436,11,33.890625,40.953125,197.14062,290.82812,555.59375,553.7656
20191220,6.72997952,-6.37355042,1833.6947,15.8525667,329.274994,4.10E-07,0,2163.02588,1.47E-06,280.371521,2162.96973,4.6401124,0,6.70465899,280.371521,0,0,-10.8820457,1.88E-06,3.04E-09,0.056144457,971.72,6.56,7.76,4.97,3.26,4.27,1.69,-1.47,-0.47,1800044,2029196,10.28125,31.546875,38.1875,184.60938,282.73438,557.96875,560.2969
20191221,6.61980963,-6.07845068,1834.22534,43.9641304,329.061615,1.07E-06,0,2163.31934,3.86E-06,281.048462,2163.28809,12.4882975,0,8.54201889,281.048462,0,0,-29.0150852,5.06E-06,1.32E-07,0.032403711,970.33,7.35,11.01,4.15,0.14,4.12,1.14,0.07,0.13,5295444,5971420,9.75,29.828125,36.140625,173.17188,268.79688,549.7969,556.71875
20191222,6.59645939,-1.43294251,1834.38293,47.4643669,328.139435,3.37E-07,0,2162.53711,4.70E-06,281.722321,2162.52246,12.8776722,0,10.2951126,281.722321,0,0,-25.7212658,5.22E-06,1.85E-07,0.01472092,966.47,7.49,10.21,4.3,0.04,3.57,1.59,-0.6,-0.97,4405974,4970020,9.390625,28.75,34.796875,164.15625,252.9375,533.4844,543.7031
20191223,6.58422804,-4.73569965,1834.18921,54.6611748,327.383026,1.85E-07,0,2161.57812,6.29E-06,281.573975,2161.57227,16.9715137,0,8.17138672,281.573975,0,0,-34.2537766,6.88E-06,4.08E-07,0.005880118,969.2,8.51,12.2,4.2,0.01,3.4,1.21,-0.41,-0.19,8192402,9244128,9.09375,28.015625,33.9375,157.8125,237.98438,513.5469,524.84375
20191224,6.57525826,2.71192503,1833.77283,48.3454361,326.978699,2.59E-07,0,2160.76099,7.43E-06,282.775787,2160.75195,19.6947384,0,3.78560257,282.775787,0,0,-22.148571,7.98E-06,2.99E-07,0.009342669,966.24,9.46,12.55,4.85,0.52,4.28,1.82,-0.92,-1.03,6122226,6910556,8.875,27.5,33.296875,153.75,226.07812,494.625,505.25
20191225,6.56344938,-14.4504986,1832.82825,36.0690231,326.526764,8.19E-07,0,2159.36206,2.19E-05,280.728638,2159.35498,56.4512215,0,-41.9841156,280.728638,0,0,-36.0649719,2.29E-05,2.00E-07,0.007117676,971.22,8.78,13.82,5.33,0.1,-3.11,5.04,-5.02,-0.24,5046474,5697964,9.15625,28.21875,33.796875,151.78125,217.6875,478.9375,488.01562
20191226,6.54752922,-19.8178082,1830.88489,90.5799866,325.929443,3.95E-09,0,2156.8147,1.57E-05,277.671997,2156.81421,39.574192,0,4.16884136,277.671997,0,0,-66.6590881,1.60E-05,3.42E-07,0.000359649,977.04,4.84,11.27,-0.93,0,-4.36,2.26,-2.09,0.29,9024956,10193164,8.90625,27.578125,33.53125,151.9375,212.34375,467.57812,474.76562
20191227,6.53466463,-4.71513987,1829.92578,92.4383698,325.422546,-1.76E-09,0,2155.34888,9.85E-06,279.192657,2155.34839,25.7660732,0,12.9688206,279.192657,0,0,-58.4142075,1.04E-05,5.94E-07,0.000508388,972.99,5.73,10.74,-0.88,0,-0.54,1.17,0.12,-0.25,9963844,11256920,8.640625,26.859375,32.640625,150.40625,208.8125,459.875,465.5625
20191228,6.53822041,-5.16069889,1829.21497,42.8562241,325.155212,6.43E-09,0,2154.37378,4.74E-06,279.543701,2154.36914,11.8317337,0,4.83844709,279.543701,0,0,-31.3464394,4.80E-06,5.18E-08,0.003489995,969.15,7.4,10.43,1.45,0.02,2.68,1.05,0.55,-0.34,7621298,8613092,8.515625,26.515625,32.140625,147.78125,206.03125,453.59375,458.64062
20191229,6.53122473,-3.48482633,1828.4729,58.2341194,324.927765,9.90E-08,0,2153.40454,6.57E-06,280.565369,2153.40112,17.1256714,0,7.25541067,280.565369,0,0,-37.3400345,6.94E-06,2.78E-07,0.003966684,971.35,6.88,10.19,1.93,0.02,3.09,1.38,-0.65,-0.09,5090078,5754516,8.421875,26.265625,31.828125,145.82812,203.26562,448.03125,452.76562
20191230,6.53277636,7.38084412,1827.39148,90.4718552,324.700867,3.51E-09,0,2152.10938,1.03E-05,282.537476,2152.09229,27.4668694,0,15.0071344,282.537476,0,0,-40.6063461,1.11E-05,7.86E-07,0.017025501,977.36,8.17,12.45,1.49,0.68,4.31,1.58,-0.2,-1.27,8123132,9185824,8.34375,26.015625,31.546875,144.32812,200.42188,442.79688,447.375
20191231,6.55268908,-2.00527596,1826.50183,47.3583031,324.898407,1.38E-06,0,2151.42896,6.08E-06,281.953735,2151.40015,18.8294144,0,10.986537,281.953735,0,0,-19.5476456,7.63E-06,1.71E-07,0.028656237,974.76,8.33,10.47,6.12,0.45,5.28,2.09,0,-1.77,3470654,3926092,8.265625,25.765625,31.25,143.0625,198.75,438.04688,442.34375
20200101,6.57092524,-7.76747942,1843.19727,46.460804,326.572662,3.91E-07,0,2169.77686,6.53E-06,280.846802,2169.77002,17.6275349,0,2.6646409,280.846802,0,0,-33.9392433,7.15E-06,2.26E-07,0.006990192,971.46,7.54,11.07,4.03,0.04,3.87,1.81,-0.99,-1.16,5147564,5824788,8.1875,25.515625,30.953125,141.96875,201.4375,436.40625,439.04688
20200102,6.56301165,-4.47327566,1841.62659,58.4746513,326.296082,2.55E-08,0,2167.92407,9.44E-06,281.124329,2167.92285,24.3621063,0,-3.55569744,281.124329,0,0,-42.1425018,9.88E-06,4.14E-07,0.001297105,973.47,8.05,12.77,4.6,0,3.63,1.96,-1.82,0.19,7846896,8882192,8.109375,25.3125,30.703125,141.0625,204.5,441.64062,441.125
20200103,6.55497169,1.63334346,1839.95361,75.465538,325.97229,4.22E-09,0,2165.92651,8.99E-06,282.277161,2165.92603,24.0245094,0,8.13868237,282.277161,0,0,-41.6644745,9.74E-06,7.50E-07,0.000609409,972.9,8.92,12.88,5.62,0.02,4.07,1.36,-0.57,-0.8,7150216,8096140,8.046875,25.078125,30.4375,140.45312,202.51562,446.73438,446.73438
20200104,6.55971718,0.995955586,1838.53796,34.2883224,325.808014,1.90E-08,0,2164.36377,4.69E-06,282.444275,2164.3457,11.9429989,0,4.59282064,282.444275,0,0,-16.75424,4.84E-06,1.29E-07,0.01780179,966.65,8.86,11.01,6.16,0.63,5.39,1.25,-0.64,-0.62,4050066,4587212,8,24.90625,30.203125,139.3125,199.375,444.5625,447.82812
20200105,6.55490875,-2.20591688,1837.10205,32.9242592,325.722321,9.35E-07,0,2162.83887,8.52E-06,282.343719,2162.82471,23.6318798,0,-0.821468234,282.343719,0,0,-12.3193817,9.58E-06,1.22E-07,0.014501992,964.38,9.37,11.08,7.81,0.01,5.44,2.12,-2.03,-0.32,2692248,3050428,8.90625,27.5,32.703125,139.65625,199.51562,438.3125,443.21875
20200106,6.69694614,-19.7554779,1835.495,15.7684689,326.930756,8.39E-07,0,2162.44434,7.02E-06,278.89386,2162.42603,19.3864098,0,-13.216198,278.89386,0,0,-29.3670883,7.86E-06,3.91E-09,0.018534154,966.26,6.76,8.98,1.73,3.12,0.98,3.02,-2.79,0.32,2083334,2360964,9.453125,29.59375,35.8125,143.9375,202.54688,433.9375,437.89062
20200107,6.57074785,-2.03487396,1834.39893,52.7670097,327.063202,2.22E-07,0,2161.4668,7.86E-06,280.087372,2161.46265,20.3603325,0,-0.644713163,280.087372,0,0,-35.0773201,8.25E-06,1.76E-07,0.004596321,969.82,7.73,12.46,1.38,0.01,1.05,1.69,-1.12,-0.69,11094656,12578128,9.109375,28.421875,35.140625,147.875,204.92188,432.8125,435.45312
20200108,6.6048131,-3.29567575,1833.36548,19.873251,326.909912,7.21E-07,0,2160.30396,3.88E-06,280.448029,2160.27563,11.3594246,0,4.74893951,280.448029,0,0,-7.06041527,4.61E-06,2.77E-14,0.028558997,967.74,7.25,8.13,6.31,1.5,4.33,2.38,-1.72,-1.6,1893376,2147040,8.671875,26.796875,33.015625,146.125,205.54688,432.39062,434.79688
20200109,6.59918118,-8.63011265,1832.36646,23.5005169,326.763428,7.93E-07,0,2159.15015,4.99E-06,279.669922,2159.13013,14.2519035,0,2.53260398,279.669922,0,0,-15.3484201,5.78E-06,4.72E-14,0.02028851,967.65,6.88,8.44,5.35,0.15,3.18,2.06,-1.35,-1.4,2981342,3382220,8.296875,25.78125,31.515625,141.8125,204.8125,430.89062,433.84375
20200110,6.57339525,-13.6590176,1831.16296,50.7979355,326.677368,4.69E-07,0,2157.85059,7.67E-06,278.78952,2157.83984,20.2888527,0,3.77377725,278.78952,0,0,-40.4045563,8.23E-06,8.92E-08,0.0102789,969.68,5.95,9.81,1.15,0,1.52,2.12,-1.38,-0.97,5636262,6395796,8.03125,25.046875,30.59375,138.59375,202.39062,427.8125,431.4375
20200111,6.54445934,-8.26486301,1829.87524,104.445786,326.030914,9.40E-08,0,2155.90967,9.89E-06,279.16394,2155.90552,26.8751106,0,10.1016464,279.16394,0,0,-75.7346191,1.09E-05,9.11E-07,0.003582324,970.13,6.18,11.96,0.31,0,1.52,1.6,0.08,-0.97,11594920,13161868,7.8125,24.453125,29.875,136.59375,198.29688,423.48438,427.59375
20200112,6.54628086,5.75963879,1828.50037,70.3693161,325.589752,8.95E-08,0,2154.09448,7.77E-06,281.090363,2154.09009,20.2473278,0,8.46623135,281.090363,0,0,-35.8852654,8.21E-06,3.53E-07,0.004381838,965.94,7.3,11.51,2.07,0.01,3.31,1.92,-1.37,-0.68,7032558,7985760,7.640625,24,29.296875,134.6875,193.89062,418.20312,422.73438
20200113,6.54791164,-6.63726044,1826.95276,59.8901176,325.294067,6.29E-08,0,2152.25269,9.45E-06,280.249847,2152.24731,24.224041,0,-1.13906193,280.249847,0,0,-43.4460411,9.82E-06,3.12E-07,0.005812606,967.61,8.24,12.32,4.11,0,2.16,2.18,-1.7,-1.23,7173946,8148652,7.546875,23.703125,28.953125,133.01562,190.625,412.60938,417.25
20200114,6.63267422,2.12909937,1825.63745,25.9944439,325.690674,2.39E-07,0,2151.36108,3.90E-06,280.714661,2151.32788,10.2001705,0,3.34773421,280.714661,0,0,-10.3096571,4.14E-06,4.43E-10,0.032959163,966.31,7.53,10.07,4.61,2.04,4.31,2.09,0.21,-1.92,3584686,4073096,7.46875,23.453125,28.625,131.76562,188.45312,407.75,412.03125
20200115,6.58359241,-17.1786327,1824.78015,18.1293888,326.448975,8.18E-07,0,2151.26758,2.28E-06,278.364075,2151.229,7.66246271,0,2.25709653,278.364075,0,0,-25.4025822,3.11E-06,4.53E-09,0.038440947,969.18,5.22,7.88,-0.29,0.51,3.28,1.8,-0.92,-1.27,2264434,2573732,7.40625,23.5,28.578125,130.90625,190.95312,406.70312,409.07812
20200116,6.53971052,-4.69382811,1823.69104,97.9211578,325.7883,3.25E-07,0,2149.48438,9.02E-06,279.48349,2149.47925,24.7063026,0,14.4417934,279.48349,0,0,-63.4638405,1.00E-05,6.69E-07,0.0050469,972.39,6.91,11.16,-0.62,0,1.89,1.34,-0.31,-0.87,11169454,12699280,7.328125,23.140625,28.296875,130.34375,194.96875,414.04688,412.4375
20200117,6.53362179,0.686261952,1822.45386,70.5053558,325.229614,3.15E-08,0,2147.6853,7.20E-06,280.523438,2147.68359,18.870966,0,8.93554211,280.523438,0,0,-42.0072746,7.65E-06,4.21E-07,0.001891527,971.04,7.17,10.45,3.49,0.07,2.27,1.5,-0.66,-0.67,5609472,6379624,7.265625,22.859375,27.9375,129.04688,192.51562,420.76562,420
20200118,6.53241158,-11.3833399,1821.09912,40.6808434,324.889709,4.70E-07,0,2145.99438,9.42E-06,278.87381,2145.98901,24.5854492,0,-16.3135471,278.87381,0,0,-43.8022842,9.97E-06,7.40E-08,0.005630074,972.17,6.68,11.14,1.04,0.2,0,2.51,-2.41,-0.37,5691078,6474752,7.1875,22.65625,27.671875,127.828125,188.67188,417.84375,421.39062
20200119,6.51136017,-1.56418014,1819.40076,108.597145,324.360046,1.48E-08,0,2143.76367,1.13E-05,279.844757,2143.7605,30.0290356,0,14.0908804,279.844757,0,0,-66.0346985,1.22E-05,9.05E-07,0.002826274,971.25,7.07,11.88,0.28,0,0.01,1.42,-0.27,-0.86,11708782,13326008,7.125,22.453125,27.578125,127.140625,185.64062,409.89062,415.53125
20200120,6.52505636,5.19180107,1817.8009,76.8016205,324.052002,1.31E-07,0,2141.85913,9.56E-06,281.531586,2141.85303,25.1917229,0,11.5078783,281.531586,0,0,-34.9035606,1.02E-05,5.17E-07,0.006274011,968.16,7.65,11.82,2.78,0.01,2.26,1.63,-0.41,-0.98,8442674,9611936,7.046875,22.25,27.25,126.421875,183.01562,401.73438,407.48438
20200121,6.51692533,-3.65702963,1816.37366,39.7915611,324.005585,1.83E-07,0,2140.3877,5.53E-06,280.842163,2140.37891,14.478282,0,-1.88258219,280.842163,0,0,-30.8570633,5.87E-06,1.52E-07,0.008467788,966.2,8.06,12.26,3.53,0,4.05,1.64,-0.65,-0.78,8112604,9238944,7.046875,22.4375,27.359375,125.421875,180.9375,394.60938,399.90625
20200122,6.50084972,8.39388371,1814.8783,91.4618988,323.582703,1.95E-07,0,2138.46729,1.05E-05,283.483734,2138.46094,29.4817066,0,11.4575558,283.483734,0,0,-42.1204109,1.20E-05,1.26E-06,0.006248732,966.65,9.46,13.45,3.8,0.18,4.7,1.45,-1.12,-0.03,7975782,9086704,7.15625,22.5,27.4375,125.59375,179.9375,389.25,393.65625
20200123,6.56185627,-1.85970235,1813.50476,22.2840633,323.852448,9.76E-07,0,2137.38525,4.78E-06,281.893646,2137.35718,14.2795515,0,-4.04314661,281.893646,0,0,-13.9076881,5.79E-06,3.63E-08,0.028053483,969.45,8.83,11.08,7.16,1.68,5.03,2.2,-1.73,-1.22,2799366,3190476,7.53125,23.65625,28.3125,127.03125,180.03125,385.53125,389.25
20200124,6.66279078,-13.4295883,1812.46558,23.5071068,325.928314,9.61E-07,0,2138.42236,3.52E-06,279.492767,2138.3938,11.0552359,0,0.150046065,279.492767,0,0,-25.7393112,4.48E-06,1.76E-09,0.028386176,974.05,6.59,8.03,4.62,3.79,3.3,3.12,-2.56,-1.6,3347770,3816344,7.5625,23.59375,28.65625,130.78125,183.21875,383.4375,386.375
20200125,6.52959156,-10.584075,1811.31006,85.993042,325.373077,3.57E-07,0,2136.68677,1.20E-05,279.625031,2136.68335,31.8746147,0,13.2111483,279.625031,0,0,-51.4997635,1.29E-05,5.67E-07,0.003618802,972.75,6.37,10.8,2.54,0,0.46,2.16,-1.16,-1.54,8372376,9547844,7.25,22.90625,28.03125,134.1875,188.0625,385.15625,386.4375
20200126,6.51334476,0.10011141,1809.93347,95.3483734,324.601898,1.34E-07,0,2134.54419,1.20E-05,280.514221,2134.53516,31.7434883,0,15.5301714,280.514221,0,0,-47.9667511,1.29E-05,7.16E-07,0.008788706,969.6,5.95,10.88,1.77,0.02,0.75,2.02,-0.88,-1.6,9667726,11029512,7,22.15625,27.21875,132.65625,190.5625,389.59375,389.65625
20200127,6.50937986,-5.78686953,1808.47607,74.5921936,324.056183,5.79E-07,0,2132.54712,9.06E-06,280.132568,2132.53198,24.8228683,0,16.16539,280.132568,0,0,-39.3950539,1.01E-05,4.27E-07,0.014949719,968.92,5.94,10.54,0.76,0.05,1.54,1.94,-0.51,-1.24,8717172,9948184,6.84375,21.71875,26.65625,128.375,189.65625,392.375,393.125
20200128,6.50985289,-16.4284134,1807.27295,47.234581,323.7435,5.52E-07,0,2131.03491,4.71E-06,277.642426,2131.01611,13.2395515,0,0.315359741,277.642426,0,0,-50.1155319,5.37E-06,1.03E-07,0.018481415,971.57,6.12,12.21,-0.36,0.02,1.1,1.54,-0.38,0.21,10593876,12094080,6.71875,21.40625,26.28125,124.46875,186.21875,391.75,394
20200129,6.4805913,-2.84265065,1805.96167,118.64933,323.174957,2.14E-07,0,2129.14136,9.56E-06,279.584351,2129.13721,27.2568321,0,16.0062656,279.584351,0,0,-78.2272034,1.11E-05,1.28E-06,0.004716469,972.85,6.32,13.04,-0.87,0,1.27,1.49,-0.01,0.45,12636738,14431084,6.65625,21.1875,26,121.28125,180.90625,387.875,391.6875
20200130,6.5188694,15.5775261,1804.40442,105.835281,322.842896,1.08E-07,0,2127.26392,1.03E-05,282.837097,2127.24756,28.3966198,0,20.1502228,282.837097,0,0,-41.6931267,1.15E-05,1.06E-06,0.016653597,970.08,8.81,13.01,0.11,2.02,3.83,1.48,-0.23,-0.12,9999188,11422696,6.59375,20.96875,25.71875,118.84375,175.4375,380.78125,386.125
20200131,6.66632128,-0.244033769,1803.33081,21.371563,324.86615,2.01E-07,0,2128.25684,1.32E-06,281.52475,2128.19751,3.76774192,0,7.20190763,281.52475,0,0,-10.645277,1.53E-06,1.86E-09,0.059765242,968.66,7.83,9.59,6.18,3.96,6.29,1.82,-0.28,-1.54,3055126,3491452,6.5625,20.84375,25.5625,117.625,172.21875,373.3125,378.96875
20200201,6.59097338,-1.26380467,1803.0072,21.6135159,325.536438,9.81E-07,0,2128.60254,2.26E-06,281.607025,2128.5437,8.0358305,0,0.821622074,281.607025,0,0,-14.0204725,3.26E-06,1.29E-08,0.058918383,969.26,8.54,11.64,5.9,0.5,5.24,1.61,-0.51,-0.61,6860544,7842744,7.5625,24.21875,29,121.5,177.25,371.375,374.5
20200202,6.53205824,-8.31175995,1802.38684,62.9447899,325.139221,1.29E-06,0,2127.54321,1.18E-05,280.790161,2127.52637,33.4516487,0,1.69921029,280.790161,0,0,-36.1132469,1.36E-05,5.08E-07,0.017187789,973.17,8.78,12.26,5.94,0.05,2.27,2.46,-2.14,-0.68,6021960,6886716,7.75,24.96875,31.15625,133.375,186.75,380.65625,378.34375
20200203,6.51035881,1.04148459,1801.64136,87.4542313,324.352936,6.68E-07,0,2126.01782,9.64E-06,281.863373,2125.99414,27.5669918,0,15.9097567,281.863373,0,0,-42.9312553,1.12E-05,8.70E-07,0.023542572,971.63,7.83,11.89,3.7,0.43,4.02,1.63,0.52,-0.99,9646700,11035704,7.3125,23.40625,29.59375,139.28125,191.5625,393.15625,389.5625
20200204,6.52916002,2.28220773,1800.97351,60.3089142,323.892944,9.26E-07,0,2124.88354,6.02E-06,282.381165,2124.8667,18.2217541,0,8.86315632,282.381165,0,0,-30.9398708,7.39E-06,4.45E-07,0.01712353,970.27,8.27,12.09,4.7,0.92,4.54,1.53,-0.37,-0.61,7106060,8132308,6.9375,22,27.625,135.34375,194.71875,398.09375,397.90625
20200205,6.56895018,1.4337213,1800.30615,37.0487976,324.269073,7.95E-07,0,2124.60327,6.19E-06,282.463745,2124.57495,17.6620789,0,0.878356993,282.463745,0,0,-17.0740261,7.16E-06,1.75E-07,0.028107639,967.47,8.26,10.28,4.79,2.87,5.49,2.44,-1.84,-1.29,3696844,4231800,6.8125,21.375,26.59375,129.28125,196.46875,397.1875,399.53125
