time,ssm,ghf,gws,nswrf,rzsm,cwe,sd,tws,debs,asst,psm,lhnf,sm,shnf,sst,se,sdwe,nlwrf,Evap,Tran,pcsw,gp,at,tmax,tmin,Pre,dpt,aws,mws,lws,nsri,tsri,FengRO,runoff
20200530,4.09540606,14.3993912,508.333954,162.616913,195.394119,3.21E-06,0,703.745178,1.04E-05,293.384155,703.728027,62.4910736,0,31.2512913,293.384155,0,0,-54.468998,2.53E-05,1.17E-05,0.017112175,859.11,19.01,23.77,13.11,1.03,11.19,1.11,0.39,0.22,19829340,23384688,10.875,27.96875
20200531,4.14140034,7.02234697,507.671478,191.121841,194.638382,2.29E-06,0,702.322937,1.58E-05,293.543365,702.309692,79.5782242,0,37.508503,293.543365,0,0,-67.0135498,3.23E-05,1.41E-05,0.013094915,859.05,19.18,24.78,13.21,1.88,12.84,1.45,1.14,-0.65,19997684,23580740,10.09375,26.625
20200601,4.17396402,1.8054496,507.021545,129.923233,194.650742,4.32E-06,0,701.707581,1.20E-05,291.710632,701.672241,58.9007072,0,33.7787323,291.710632,0,0,-35.44487,2.39E-05,7.58E-06,0.03526425,860.15,18.17,24.08,13.25,2.89,10.32,1.08,-0.46,0.06,16659996,19641924,9.625,26.03125
20200602,4.0471921,-5.04405928,506.423218,108.075096,194.09938,2.62E-06,0,700.536072,9.31E-06,290.060364,700.522522,49.377224,0,-0.551348448,290.060364,0,0,-64.2903976,2.00E-05,8.08E-06,0.013486429,858.89,17.43,23.05,12.85,0.03,8.67,1.25,0.79,0.22,18705410,22053440,9.3125,25.625
20200603,3.93272686,16.8966923,505.736572,222.645874,192.072235,3.10E-08,0,697.810242,1.49E-05,294.402618,697.808716,90.1262741,0,32.0292969,294.402618,0,0,-83.589386,3.65E-05,2.16E-05,0.001441006,855.64,20.8,27.42,14.59,0,8.59,1.32,0.87,0.28,24321044,28668772,8.90625,25.0625
20200604,3.91249537,12.1596451,504.863647,183.526337,190.264023,4.29E-09,0,695.128418,1.27E-05,294.931793,695.127747,75.1576691,0,25.217926,294.931793,0,0,-70.9890976,3.05E-05,1.78E-05,0.000738002,855.7,22.1,27.98,16.64,0.44,10.81,1.04,0.7,0.11,21115296,24887360,8.4375,24.3125
20200605,3.79374051,14.875371,503.835999,219.350296,187.988815,2.68E-09,0,691.825317,1.85E-05,296.21817,691.824829,106.463295,0,14.5979424,296.21817,0,0,-83.4112167,4.32E-05,2.47E-05,0.000483402,855.63,22.09,28.94,14.15,0.2,10.69,1.33,0.77,-0.48,23796546,28044304,8.125,23.71875
20200606,3.89367437,10.9435644,502.62793,185.3992,186.722672,5.51E-06,0,689.420959,1.31E-05,295.686432,689.350525,83.2998428,0,42.8062325,295.686432,0,0,-48.3526344,3.38E-05,1.52E-05,0.070370898,855.5,20.59,25.49,16.49,3.01,14,1.9,1.5,-0.71,17146694,20205068,7.875,23.21875
20200607,4.52195549,-1.90867805,501.415192,120.20504,188.820358,1.20E-05,0,690.348145,9.78E-06,293.524231,690.235413,71.6012268,0,24.1734715,293.524231,0,0,-26.3531399,2.90E-05,7.23E-06,0.11258249,855.52,18.59,21.94,12.2,17.82,14.44,1.46,0.06,-0.29,8162624,9617748,7.875,23.21875
20200608,4.55169582,-14.1691151,501.013367,52.0367661,199.899139,7.41E-06,0,700.992554,7.66E-06,288.126617,700.912354,40.4981384,0,3.97629976,288.126617,0,0,-21.7282753,1.64E-05,1.35E-06,0.080042012,860.83,13.73,15.57,11.93,3.45,9.79,1.91,-1.66,-0.61,6660670,7848552,10.9375,31.03125
20200609,4.1785183,11.1963558,501.170471,145.182693,198.871582,4.79E-06,0,700.066284,8.69E-06,292.88559,700.042053,62.1083488,0,22.4908447,292.88559,0,0,-49.3772888,2.52E-05,1.17E-05,0.024217296,858.8,18,23.71,12.59,0.05,12.66,0.84,-0.07,-0.66,16111752,18980052,13.71875,36.75
20200610,4.3044548,14.4515104,501.130798,131.00267,197.689392,3.30E-06,0,698.979309,7.82E-06,294.863617,698.820068,56.4157372,0,27.5269642,294.863617,0,0,-32.6090736,2.29E-05,1.18E-05,0.159117758,856.05,19.58,23.1,15.92,3.13,15.41,1.27,0.83,-0.7,16077476,18937048,14.125,35.78125
20200611,4.58421421,5.32598114,501.260406,56.2353325,201.565079,9.25E-06,0,702.962524,3.48E-06,293.567993,702.825378,37.5889969,0,-9.58781052,293.567993,0,0,-22.9041672,1.52E-05,2.50E-06,0.137058139,854.21,18.32,20.71,15.21,4.19,16.78,0.77,-0.46,-0.37,6878130,8099768,13.71875,34.375
20200612,4.29738665,8.96856022,501.683289,104.817032,200.906403,5.19E-06,0,702.650391,7.54E-06,294.718048,702.5896,54.5709877,0,11.5790539,294.718048,0,0,-29.6992397,2.21E-05,9.40E-06,0.060690131,854.12,20.05,23.9,15.98,2.53,15.32,1.08,-0.67,-0.56,10067348,11854700,13.5,33.75
20200613,4.14971018,-3.81341815,501.908661,91.3929214,199.301697,1.02E-06,0,701.222595,1.15E-05,292.665985,701.210449,55.9651642,0,-2.63503861,292.665985,0,0,-41.8783913,2.27E-05,1.02E-05,0.012235093,858.93,19.12,23.73,13.4,0.19,11.04,1.83,-1.55,-0.77,12024492,14159212,13.375,32.75
20200614,4.18078899,18.973259,501.848816,191.483368,196.565277,1.64E-06,0,698.486084,1.62E-05,296.522308,698.414124,105.588097,0,23.9830742,296.522308,0,0,-42.9386711,4.28E-05,2.50E-05,0.071981639,858.34,21.02,26.53,16.94,5.02,12.9,1.34,0.65,-0.84,17958462,21142692,12.46875,30.8125
20200615,5.4581089,-3.14298844,501.937897,51.578289,204.551453,1.25E-05,0,706.728699,5.87E-06,292.63147,706.489319,49.1015205,0,-1.80949402,292.63147,0,0,-7.43483829,1.99E-05,1.52E-06,0.239355534,855.36,18.14,22.32,15.62,16.34,16.56,1.36,-0.77,-0.92,6645150,7821344,14.625,32.9375
20200616,6.17846298,-5.7991991,505.275757,26.7868023,232.989059,1.05E-05,0,738.573059,3.24E-06,290.693146,738.264832,36.5268059,0,-11.6056547,290.693146,0,0,-7.66661119,1.48E-05,1.03E-06,0.308231413,853.98,15.64,16.47,14.69,39.29,15.27,1.42,-1.36,-0.01,2647536,3116480,37.96875,61.3125
20200617,4.9567194,-6.38723612,511.674103,133.189835,234.062897,5.95E-06,0,745.772766,1.45E-05,290.501831,745.737122,100.131653,0,-12.5646505,290.501831,0,0,-52.0059357,4.06E-05,2.01E-05,0.035775535,855.8,17.15,22.59,11.86,1.74,12.72,1.63,-1.35,-0.61,12421062,14620964,56.84375,108.5
20200618,4.66600513,19.0175323,516.638367,222.057831,223.92778,1.24E-07,0,740.572632,1.82E-05,295.616608,740.566101,170.903671,0,-42.2628822,295.616608,0,0,-74.3945541,6.93E-05,5.10E-05,0.006463299,856.23,20.86,27.13,14.88,0.16,14.04,1.16,0.66,-0.19,24875164,29276632,54.03125,110.5625
20200619,4.61476278,6.53940439,519.832092,142.108124,218.228882,6.26E-06,0,738.166077,1.20E-05,294.069855,738.060913,86.4997864,0,16.8898315,294.069855,0,0,-32.1817055,3.51E-05,1.68E-05,0.105092183,856.02,19.34,22.39,15.87,4.41,16.05,1.34,0.91,-0.75,12579272,14804652,46.6875,97.21875
20200620,4.50340939,7.07630968,521.956238,146.620285,213.954666,4.27E-06,0,735.963928,1.07E-05,294.444794,735.910767,81.9250031,0,23.5089989,294.444794,0,0,-34.1087952,3.32E-05,1.83E-05,0.05306425,854.05,19.79,23.62,15.88,0.54,15.97,1.22,1.11,-0.13,14913324,17549636,42.15625,88.90625
20200621,4.59589958,8.94677162,523.244751,119.606941,211.089401,3.75E-06,0,734.490417,7.84E-06,295.011139,734.334167,64.6072922,0,21.7567444,295.011139,0,0,-24.298708,2.62E-05,1.46E-05,0.15624468,853.12,20.02,23.6,16.95,11.27,17.05,0.82,0.19,-0.16,13461096,15839988,38.3125,80.71875
20200622,4.68297386,-1.83155322,524.25885,117.385857,211.706558,7.99E-06,0,736.068604,1.05E-05,292.927582,735.965271,76.9383163,0,10.0537472,292.927582,0,0,-32.2261848,3.12E-05,1.27E-05,0.103179961,856.57,18.95,21.78,16.75,1.94,15.1,1.34,-1.25,-0.02,9212792,10839812,36.1875,78.5
20200623,4.41879559,7.76398563,525.096863,199.70462,209.45929,4.50E-06,0,734.587097,1.12E-05,294.971283,734.55603,109.002113,0,15.8585815,294.971283,0,0,-67.0736771,4.42E-05,2.85E-05,0.030942513,856.03,20.72,26.11,14.36,0.02,14.39,0.84,0.13,-0.11,21091356,24815688,33.75,73.53125
20200624,4.28672409,15.4796934,525.31311,215.881363,205.674805,5.06E-07,0,731.00293,1.27E-05,296.811493,730.987976,108.983742,0,28.7521591,296.811493,0,0,-62.6625824,4.42E-05,3.10E-05,0.01503642,855.1,22.36,27.49,16.46,0.06,16.72,1.33,1.01,0.13,23666828,27843960,30.46875,66.1875
20200625,4.59077311,10.8498812,525.090454,157.653931,204.559784,8.25E-06,0,729.788513,1.27E-05,296.769104,729.65033,96.2391205,0,12.8896894,296.769104,0,0,-37.6808319,3.90E-05,1.80E-05,0.13830471,853.15,21.96,26.52,18.27,4.99,17.84,1.79,1.24,-0.61,16983072,19978360,27.625,59.28125
20200626,4.98178387,-8.62454891,525.487915,45.619503,213.055771,1.01E-05,0,738.769165,3.56E-06,292.278198,738.54364,39.8663788,0,-10.1771441,292.278198,0,0,-24.557518,1.62E-05,2.53E-06,0.225471482,855.01,16.83,19.81,14.61,17.86,16.13,1.28,-1.01,-0.04,4435188,5217084,26.65625,57.5
20200627,4.69616938,2.0355525,526.808167,58.1361351,213.922531,7.33E-06,0,740.88501,4.26E-06,292.828247,740.730713,36.4702835,0,1.26905227,292.828247,0,0,-18.3593941,1.48E-05,3.20E-06,0.154296145,853.92,17.24,21.09,14.18,1.31,15.3,1.43,-1.08,-0.91,6953282,8179740,30.34375,70.8125
20200628,4.62879372,1.4848932,528.062744,73.197731,213.405685,5.50E-06,0,741.562317,4.35E-06,293.116058,741.468262,37.0351143,0,0.231601015,293.116058,0,0,-34.4431038,1.50E-05,5.16E-06,0.093868703,854.33,19.53,24.22,14.69,0.85,16.16,0.95,-0.17,-0.72,12249138,14409612,29.3125,70.84375
20200629,4.40957403,13.3299923,528.896851,184.750946,210.017136,5.46E-07,0,738.926331,9.48E-06,296.316345,738.914124,94.6748123,0,17.939497,296.316345,0,0,-58.8021812,3.84E-05,2.84E-05,0.012339548,855,22.85,28,17.26,0,17.1,0.67,0.02,0.1,23018764,27073408,26.71875,64.34375
20200630,4.17313766,16.0963516,528.537354,210.595383,204.09967,1.41E-06,0,732.685486,2.21E-05,298.351624,732.637085,192.17868,0,-59.1206207,298.351624,0,0,-61.4462814,7.79E-05,5.44E-05,0.048458777,856.08,24.11,29.62,17.96,0.13,14.48,1.26,-0.74,-0.85,22483334,26441744,23.96875,57.46875
20200701,4.51321125,-13.381568,527.55835,56.2413025,204.287949,5.98E-06,0,732.054321,2.93E-06,291.792633,731.846191,27.5672493,0,-0.981286585,291.792633,0,0,-43.0412254,1.12E-05,2.27E-06,0.207991466,857.22,18.52,22.49,14.07,2.54,15.53,0.88,0.29,-0.16,7542396,8870180,21.46875,51.21875
20200702,4.18871689,15.0100698,526.972046,225.892319,201.623993,2.07E-06,0,728.609375,1.26E-05,296.653534,728.595947,128.193024,0,6.06278038,296.653534,0,0,-76.618782,5.20E-05,3.73E-05,0.013299353,856.22,21.56,28.11,15.45,0,15.64,0.97,0.4,-0.31,23458668,27585760,19.6875,47.03125
20200703,4.17433739,8.00550365,526.126404,146.156509,199.537064,4.16E-07,0,725.694824,9.44E-06,296.001007,725.663513,69.776001,0,23.6840706,296.001007,0,0,-44.6910744,2.83E-05,1.84E-05,0.031352881,857.1,22.28,26.64,17.76,0.34,16,1.24,1.08,-0.22,19892614,23389688,17.8125,42.78125
20200704,4.1223712,8.02683258,524.942749,190.212418,197.549835,4.80E-06,0,722.527771,1.17E-05,296.5354,722.492737,103.562691,0,19.0312729,296.5354,0,0,-59.5917397,4.20E-05,2.55E-05,0.035127703,855.94,21.91,27.32,16.16,0.26,15.81,1.04,-0.21,-0.37,20585694,24204504,15.9375,38.625
20200705,4.14655972,-1.13103509,523.628174,95.6270294,196.820236,2.58E-07,0,720.466492,5.17E-06,294.601562,720.448425,38.1088982,0,7.98649454,294.601562,0,0,-50.6634521,1.55E-05,1.00E-05,0.01804979,853.03,21.66,26.97,15.35,0.74,16.25,1.07,0.76,-0.1,19434594,22849828,14.4375,35.34375
20200706,4.02108145,9.3013649,522.235168,221.267014,194.623062,2.11E-07,0,716.863647,1.24E-05,296.701874,716.858093,108.644135,0,25.2851543,296.701874,0,0,-78.0351334,4.40E-05,3.14E-05,0.005422969,853.63,22.65,28.43,15.68,0.04,15.31,1.1,0.66,-0.28,22563564,26526404,13.0625,32.6875
20200707,3.92200899,10.8695936,520.619751,224.323105,191.75444,3.58E-08,0,712.376831,1.51E-05,297.453278,712.374146,119.821869,0,19.8733082,297.453278,0,0,-73.7564087,4.86E-05,3.34E-05,0.002609276,855.87,23.34,29.85,15.64,0,13.16,1.41,0.86,-0.89,23907248,28104512,11.84375,30.34375
20200708,3.8732686,11.3126545,518.792542,219.668503,189.307831,1.20E-08,0,708.101929,1.40E-05,298.036682,708.100403,109.172745,0,30.1174564,298.036682,0,0,-69.065033,4.43E-05,3.03E-05,0.001523576,854.18,23.57,29.16,18.25,0,15.14,1.42,1.14,-0.71,23845252,28029748,10.78125,28.46875
20200709,3.92807412,11.9718409,516.834351,143.860931,188.356155,7.17E-07,0,705.256592,8.98E-06,298.24234,705.190491,66.5434341,0,22.919899,298.24234,0,0,-42.4274712,2.70E-05,1.73E-05,0.066085748,851.89,23.69,28.91,18.61,0.35,17.37,1.22,0.87,-0.24,18730522,22015972,9.84375,26.953125
20200710,4.86336374,-3.46242619,514.912231,74.468399,192.736267,1.08E-05,0,707.933167,6.06E-06,295.215851,707.64856,53.4806328,0,2.90432978,295.215851,0,0,-21.5521107,2.17E-05,4.79E-06,0.284655452,851.67,20,23.05,17.39,17.84,18.54,1.16,-0.23,-1.01,5372124,6313652,9.171875,25.875
20200711,4.95836353,-11.2489033,514.295959,39.9255066,207.097855,1.19E-05,0,721.712585,2.32E-06,291.894958,721.393799,38.5357132,0,-6.85841179,291.894958,0,0,-19.4987297,1.56E-05,1.38E-06,0.318789572,853.09,17.15,19.47,14.23,10.48,16.61,1.32,-1.11,-0.6,2808036,3300252,13.46875,35.234375
20200712,4.2747798,3.5284102,514.671387,170.513199,205.042389,3.03E-06,0,719.734741,1.26E-05,294.318176,719.713745,98.429306,0,18.0650253,294.318176,0,0,-50.4854546,3.99E-05,2.43E-05,0.020990903,855.91,19.69,24.54,15.76,0.13,14.93,1.68,-1.16,-1.12,15873082,18653850,17.59375,45.1875
20200713,4.2701087,10.7575312,514.447266,154.87796,202.157806,2.02E-06,0,716.718628,1.00E-05,296.201324,716.604919,83.0840302,0,26.593874,296.201324,0,0,-34.4458084,3.37E-05,2.16E-05,0.113508336,856.09,21.54,25.55,18.47,1.38,16.75,1.31,0.96,-0.66,14874112,17478874,17.453125,44.375
20200714,4.71824455,-1.65083778,514.226685,51.516037,205.708496,1.05E-05,0,720.189331,3.38E-06,293.536469,719.93512,40.5852737,0,-1.69221544,293.536469,0,0,-14.2718306,1.65E-05,2.60E-06,0.254135072,856.56,18.45,19.71,16.1,4.64,16.76,1.18,-0.56,-0.85,4032250,4738318,16.765625,41.125
20200715,4.30449533,7.50179672,514.288696,124.657585,204.23764,4.19E-06,0,718.605347,7.59E-06,295.69281,718.526489,67.9609985,0,19.4110432,295.69281,0,0,-29.7810688,2.76E-05,1.58E-05,0.078984097,854.59,20.81,24.22,17.54,2.11,17.49,0.97,0.06,-0.87,12727524,14954624,17.953125,41.5
20200716,4.31923342,4.27044487,514.051758,125.622444,202.782623,9.80E-06,0,716.967834,6.90E-06,295.457703,716.83429,71.4713516,0,17.0636616,295.457703,0,0,-32.8173637,2.90E-05,1.23E-05,0.133397549,853.45,20.36,25.02,15.36,2,16.91,1.26,-0.53,-1.06,12091378,14218696,17.5,40.34375
20200717,4.13876581,7.94240379,513.59198,205.58017,199.656967,3.21E-06,0,713.289124,1.32E-05,296.711304,713.248962,117.939217,0,24.7070827,296.711304,0,0,-54.9938774,4.78E-05,3.14E-05,0.04017162,853.45,22.47,28.21,17.02,0.09,16.45,1.48,-0.96,-0.96,20222254,23794522,16.296875,37.703125
20200718,4.56618261,-16.6106224,512.989075,56.1071739,201.655182,7.76E-06,0,714.803162,4.96E-06,290.854431,714.644409,36.6279564,0,-2.13296628,290.854431,0,0,-38.2252846,1.49E-05,2.13E-06,0.158845231,857.13,16.58,19.81,12.33,9.98,14.59,1.27,-1.16,-0.28,5767092,6790252,14.890625,34.921875
20200719,4.09576559,8.8157444,512.528992,216.571625,198.729874,2.15E-06,0,711.272644,1.56E-05,295.319855,711.258789,135.744431,0,-7.38259029,295.319855,0,0,-79.3909683,5.50E-05,3.73E-05,0.013795642,857.03,20.29,26.35,14.09,0.02,13.33,1.34,-0.55,-0.91,22802652,26869108,15.90625,37.203125
20200720,4.27184486,9.86101055,511.756317,181.172073,196.80188,6.31E-06,0,708.773071,1.19E-05,295.685303,708.558105,95.4801788,0,34.9686699,295.685303,0,0,-40.8657303,3.87E-05,2.05E-05,0.214882106,856.49,20.25,25.01,16.44,4.54,15.73,2.02,1.51,-0.76,17893094,21098748,15.34375,36.578125
20200721,4.57707024,-1.76250494,511.00946,46.2731133,200.596039,1.01E-05,0,711.981445,1.95E-06,293.068329,711.60553,33.1237831,0,-0.87925303,293.068329,0,0,-15.7879295,1.34E-05,1.39E-06,0.375940859,854.84,17.77,18.96,15.66,8.88,17,0.78,0.1,-0.73,2515136,2968196,14.609375,35.046875
20200722,4.32679939,13.0687714,510.527191,128.070084,200.189636,8.18E-06,0,710.930359,7.17E-06,296.618805,710.716797,73.1324921,0,20.9665661,296.618805,0,0,-20.9009857,2.97E-05,1.43E-05,0.213523254,854.07,21.81,25.63,17.75,3.58,17.91,0.93,0.32,-0.48,12645144,14930694,15.578125,37.59375
20200723,5.80747557,0.369608849,510.52359,59.1825142,211.572327,1.38E-05,0,722.47821,4.51E-06,294.559296,722.095886,51.4473495,0,0.37377429,294.559296,0,0,-6.99379921,2.09E-05,2.51E-06,0.382298976,856.35,19.28,20.95,17.8,46.34,18.84,1.15,-0.56,-0.97,3226748,3812622,32.25,54.46875
20200724,5.92582941,2.10199547,513.584534,63.4758949,229.4487,1.31E-05,0,743.462219,2.59E-06,294.499847,743.033142,48.6807938,0,2.47648287,294.499847,0,0,-10.2173529,1.97E-05,4.02E-06,0.429043174,858.2,18.54,19.83,17.36,37.11,18.25,0.9,-0.81,-0.39,2473120,2924268,58.46875,108.96875
20200725,5.62440109,-10.3853245,519.583557,38.7913055,242.939911,8.17E-06,0,763.024536,1.23E-06,291.958435,762.523499,27.2485924,0,-7.30383587,291.958435,0,0,-29.2332287,1.10E-05,1.65E-06,0.501030624,859.23,17.41,20.3,12.43,12.17,16.86,0.89,-0.64,0.05,4673648,5529772,72.953125,163.90625
20200726,4.88528395,10.9783688,525.70105,217.671188,233.178574,6.36E-06,0,758.913696,1.59E-05,296.060638,758.879517,192.010239,0,-59.5682182,296.060638,0,0,-74.2449875,7.78E-05,5.55E-05,0.034034316,856.7,22.97,28.62,17.06,0,15.37,0.94,-0.17,-0.21,22648248,26820132,74.953125,177.64062
20200727,4.67945147,19.1577415,529.435242,213.361801,223.166336,1.76E-07,0,752.620483,1.39E-05,298.370544,752.601624,162.622894,0,-31.1702023,298.370544,0,0,-62.7493782,6.59E-05,5.19E-05,0.018901777,856.29,23.99,30.05,19.34,0.02,17.32,1.06,0.53,0.09,22127534,26222548,67.046875,160.40625
20200728,4.6242485,4.76035452,531.496277,116.812599,217.99646,2.13E-06,0,749.545898,9.62E-06,296.654114,749.492798,78.1342773,0,-4.9960413,296.654114,0,0,-38.9151192,3.17E-05,1.99E-05,0.053150613,857.86,21.77,26.9,17.37,1.99,18.4,1.35,0.77,-0.57,14857398,17619538,58.546875,140.64062
20200729,4.67403746,-0.248549521,532.689575,116.555489,215.239716,7.53E-06,0,748.128723,8.69E-06,295.157898,747.92926,73.8565674,0,11.7161217,295.157898,0,0,-31.2355595,2.99E-05,1.37E-05,0.199459717,858.84,20.79,24.3,17.9,7.09,18.02,0.98,0.56,-0.37,11283558,13392588,53.4375,128.57812
20200730,4.58764219,3.13173866,533.445007,111.69529,213.89209,9.61E-06,0,747.503113,7.67E-06,295.388031,747.337036,76.7317505,0,-0.240475565,295.388031,0,0,-32.0706673,3.11E-05,1.38E-05,0.166025504,859.26,19.68,22.8,16.08,1.05,17.61,0.84,0.45,-0.51,7720672,9168630,49.109375,121.03125
20200731,4.55082655,8.84807682,533.736877,144.657181,211.37735,6.67E-06,0,745.284485,8.65E-06,296.597748,745.11438,85.6163788,0,16.3997746,296.597748,0,0,-33.7924957,3.47E-05,1.94E-05,0.170251206,858.95,20.9,25.05,17.86,5.22,17.77,0.98,0.76,-0.11,14676094,17445588,45.21875,111.5
20200801,5.35225058,-3.63654351,534.233704,39.3354111,219.696075,5.99E-06,0,754.42157,1.35E-06,294.003815,753.929749,20.2467327,0,1.35711145,294.003815,0,0,-21.368185,8.21E-06,8.76E-07,0.491737336,857.63,19.6,21.84,17.79,13.5,19.29,0.95,0.66,-0.2,4462220,5306534,45.65625,110.5
20200802,4.64672995,11.9702291,535.825745,176.779388,218.405701,6.92E-06,0,754.377808,9.73E-06,297.188232,754.231445,106.128441,0,15.7509317,297.188232,0,0,-42.9259491,4.30E-05,2.64E-05,0.14636007,856.14,22.23,27.11,18.03,3.57,18.44,1.11,0.81,-0.04,16405634,19525780,58.96875,145.07812
20200803,4.71025372,8.26523209,536.700134,143.989258,215.916183,1.30E-05,0,752.821472,1.18E-05,297.169952,752.616455,109.68071,0,-5.16911793,297.169952,0,0,-31.212389,4.45E-05,1.97E-05,0.20512034,854.45,22.26,26.25,19.19,5.2,19.68,1.74,1.34,-0.56,15333028,18262380,57.84375,143.65625
20200804,4.92526197,7.60609007,537.316284,134.071609,216.711807,1.38E-05,0,754.31897,9.66E-06,297.385864,754.028137,90.227211,0,8.23448086,297.385864,0,0,-28.0031242,3.66E-05,1.32E-05,0.290884703,853.87,21.98,26.04,19.44,4.43,20.16,1.65,1.37,-0.71,11040626,13159930,55.65625,136.1875
20200805,4.87229729,7.86448479,538.119507,111.992813,217.641693,1.48E-05,0,756.02179,7.98E-06,297.53894,755.760986,83.8232956,0,-1.45484734,297.53894,0,0,-21.7582016,3.40E-05,1.12E-05,0.26060012,855.11,22.15,24.49,20.09,6.36,20.6,1.6,1.32,-0.52,8341166,9950184,52.109375,130.51562
20200806,5.78569269,6.73349333,539.255798,111.784401,224.694519,1.40E-05,0,764.278809,8.37E-06,297.745422,763.950195,82.3110123,0,3.06354451,297.745422,0,0,-19.6772251,3.34E-05,1.10E-05,0.328513473,855.07,22.27,24.85,20.37,19.21,21.1,1.3,1.06,-0.07,8733894,10425030,59.078125,136.59375
20200807,4.84380865,0.79392302,542.409729,173.392441,229.779465,9.76E-06,0,772.246521,1.45E-05,297.159637,772.189087,159.563492,0,-35.4830055,297.159637,0,0,-48.519001,6.47E-05,4.04E-05,0.057326932,854.64,23.03,28.62,17.64,0.49,18.73,1.42,-1.09,-0.25,17044576,20358612,73.53125,169.67188
