time,ssm,ghf,gws,nswrf,rzsm,cwe,sd,tws,debs,asst,psm,lhnf,sm,shnf,sst,se,sdwe,nlwrf,Evap,Tran,pcsw,gp,at,tmax,tmin,Pre,dpt,aws,mws,lws,nsri,tsri,FengRO,CiRO,TanRO,LueRO,GuangRO,TingRO,LangRO,JinRO,runoff
20200402,6.58162642,-4.82282925,803.802673,25.4125214,313.343384,1.51E-06,0,1117.17432,6.45E-06,287.173431,1117.146,20.5078163,0,5.00410748,287.173431,0,0,-4.72741032,8.31E-06,3.51E-07,0.028264562,982.17,14.67,16.63,12.93,1.51,12.12,1.55,-1.07,-1.03,2389588,2752976,16.3125,44.375,53.1875,247.28125,348.53125,893.375,898.59375,1145.3125,1214.6875
20200403,6.65532017,-7.489851,803.334473,25.7219582,314.727539,1.30E-06,0,1118.09509,5.06E-06,285.810638,1118.06201,16.2295036,0,10.6478672,285.810638,0,0,-6.33686256,6.58E-06,2.19E-07,0.033053201,986.1,13.11,14.56,11.47,4.45,11.26,1.92,-1.54,-0.78,1947472,2244618,18.375,52.15625,63.4375,290.90625,375.75,915.78125,912.6875,1154.5312,1243.7812
20200404,6.62721062,-2.82589436,803.298523,27.8475666,315.685394,1.21E-06,0,1119.02295,4.47E-06,285.941437,1118.98401,14.5343523,0,10.3602762,285.941437,0,0,-5.77728462,5.89E-06,2.18E-07,0.039004363,988.61,12.77,14.1,11.59,3.74,10.85,1.09,-1.02,0.01,2570958,2964920,19.40625,55.53125,69,357.375,421,973.46875,959.28125,1190.125,1262.625
20200405,6.62202597,-2.23260546,803.55188,41.6435204,316.550232,1.18E-06,0,1120.13843,4.73E-06,286.446045,1120.10266,15.6095581,0,11.4418421,286.446045,0,0,-16.8235817,6.33E-06,4.22E-07,0.036332581,986.53,13.48,16.14,10.75,1.16,10.92,0.95,-0.41,-0.45,6013796,6938754,18.75,53.09375,66.625,388.34375,476.71875,1041.125,1025.0938,1246.5,1292.5312
20200406,6.45059395,5.9375844,803.674805,120.553734,314.721649,1.31E-06,0,1118.40479,1.46E-05,288.947998,1118.39673,47.9317474,0,29.0977173,288.947998,0,0,-37.5850601,1.94E-05,3.54E-06,0.008291509,983.35,15.36,18.23,11.9,0.36,10.44,0.67,0.3,0.02,11175038,12899524,17.5,49.3125,61.875,376.59375,513.46875,1089.9062,1081.5938,1301.6562,1335.9375
20200407,6.40206671,9.84265614,803.185913,136.782211,312.710297,5.74E-07,0,1115.90808,1.75E-05,290.477783,1115.89612,57.2538567,0,26.0218773,290.477783,0,0,-43.6617317,2.32E-05,5.10E-06,0.011836696,982.19,16.36,20.12,12.74,0.36,11.35,1.09,-0.21,-0.03,14051020,16225658,16.78125,45.875,57.46875,351.5,510.9375,1094.2188,1100.875,1337.5938,1383.125
20200408,6.32472944,3.51755142,802.289062,154.23909,310.73819,9.98E-07,0,1113.03271,2.01E-05,290.252197,1113.02722,68.137207,0,18.8461189,290.252197,0,0,-63.7376785,2.76E-05,6.50E-06,0.005520838,981.5,16.53,22.16,10.08,0.01,11.39,2.21,1.36,-0.27,16404342,18953180,17.09375,47.3125,58.15625,334.0625,483.9375,1054.9062,1074.0312,1333.9375,1418.4062
20200409,6.69448566,16.7880707,801.093445,140.70787,310.237885,5.69E-07,0,1111.34509,2.29E-05,292.703461,1111.3313,75.5068054,0,12.7966547,292.703461,0,0,-35.6117668,3.06E-05,7.15E-06,0.013738447,977.86,19.64,24.53,13.14,8.94,13.57,2.06,-1.05,-1.38,16323534,18867528,15.96875,45.125,56.6875,332.625,455.0625,1000.15625,1022.875,1290,1424.5
20200410,6.63292599,-1.8516531,801.085999,75.4546509,316.694,2.44E-06,0,1117.79468,1.82E-05,290.378815,1117.78003,56.993824,0,0.992541611,290.378815,0,0,-19.327219,2.31E-05,2.47E-06,0.014726876,979.78,17.91,21.84,14.89,1.6,13.72,2.75,-2.58,-0.62,7674574,8875786,14.71875,41.03125,51.5,322.46875,437,957.46875,976.84375,1235.875,1403.375
20200411,6.42139435,-10.667841,801.416016,97.6408005,314.308472,6.36E-07,0,1115.72705,1.81E-05,287.484283,1115.72461,55.5254707,0,7.40510702,287.484283,0,0,-45.3756371,2.25E-05,3.80E-06,0.002584857,987.09,16,21.89,10.45,0.02,9.18,2.6,-1.57,-1.25,15068204,17435072,15.21875,41.21875,50.15625,307.65625,427.125,931.78125,946,1192.375,1366.25
20200412,6.35658216,10.1902742,800.952148,157.693802,311.728149,1.96E-07,0,1112.68628,2.06E-05,290.969055,1112.68042,68.9006271,0,32.5511055,290.969055,0,0,-46.0516396,2.79E-05,7.09E-06,0.005968333,985.89,17.32,22.01,13.14,0.34,11.55,1.86,0.56,-0.99,15239926,17640062,14.3125,39.25,48.46875,304.1875,416.71875,916.9375,926.75,1154.7188,1320.2188
20200413,6.4529314,-14.6643553,800.110413,53.9416313,311.342682,1.16E-06,0,1111.46497,8.02E-06,286.569702,1111.45251,25.6163788,0,1.32490647,286.569702,0,0,-41.6685104,1.04E-05,1.21E-06,0.011916779,983.29,14.31,19.15,9.04,0.21,9.73,2.03,-0.74,-1.53,6889308,7978314,12.9375,35.71875,44.1875,292.5625,401.4375,911.78125,918.28125,1126.625,1274.9375
20200414,6.28433132,10.6168633,799.15979,184.451935,309.332947,7.18E-08,0,1108.49377,2.19E-05,290.610626,1108.49292,75.4854126,0,28.3998432,290.610626,0,0,-69.9452209,3.06E-05,8.64E-06,0.001020575,977.87,16.54,22.32,11.27,0,10.34,1.42,-0.02,-1.16,20982486,24308578,12,33.3125,41.09375,270.9375,388.875,910.75,916,1107.2188,1236.4688
20200415,6.20126534,20.3458042,797.845764,183.909393,306.704132,2.81E-09,0,1104.55017,2.69E-05,293.828033,1104.54993,94.3334885,0,16.6788445,293.828033,0,0,-52.5435028,3.82E-05,1.13E-05,0.000276092,971.95,20.38,25.55,14.36,0,13.38,1.36,-1.07,-0.31,21498516,24918286,11.09375,31.375,38.75,251.0625,370.90625,905.09375,912.0625,1093.375,1206.1562
20200416,6.41426468,16.6796017,796.236572,112.057533,305.36853,6.12E-07,0,1101.61584,2.27E-05,295.033569,1101.6051,77.1244888,0,-0.202954352,295.033569,0,0,-18.4551506,3.13E-05,7.92E-06,0.010771976,972.03,22.94,27.74,17.92,2.67,16.15,1.65,-1.54,-0.19,16531764,19163470,10.1875,29.375,36.375,233.8125,344.84375,884.09375,896.15625,1077.1875,1182.0312
20200417,6.95621729,1.46475446,795.074585,114.142189,311.842102,2.24E-06,0,1106.94128,1.85E-05,292.785187,1106.91687,60.9024429,0,36.6929092,292.785187,0,0,-15.0863657,2.47E-05,4.00E-06,0.02462009,973.71,18.17,21.76,16.45,10.77,15.56,2.54,-2.48,-0.3,7717234,8949388,10.28125,29.28125,35.5625,220.1875,320.25,854.5625,868.53125,1051.3125,1163.375
20200418,6.53329611,-8.75326061,795.590149,66.7816772,315.087006,1.83E-06,0,1110.69324,1.09E-05,289.985901,1110.67712,36.5314789,0,17.181242,289.985901,0,0,-21.8278103,1.48E-05,2.06E-06,0.01606581,975.78,17.12,19.09,14.04,1.37,14.57,1.62,-1.36,-0.7,4103870,4759230,12.625,32.5625,38.03125,217.5625,304.4375,840.6875,847.75,1019.875,1149.6562
20200419,6.68226814,9.95532513,795.966248,123.467262,313.659302,9.39E-07,0,1109.64893,1.75E-05,292.432495,1109.62573,58.9196892,0,35.7492981,292.432495,0,0,-18.8393536,2.39E-05,5.47E-06,0.023349727,977.07,18.41,21.54,15.06,8.16,14.92,2.02,-1.91,-0.5,8834580,10246352,13.15625,33.34375,39.8125,220.34375,296.21875,862.03125,856.625,1000.375,1130.75
20200420,6.62752485,-6.32155228,796.675415,35.4863625,315.917084,2.09E-06,0,1112.62585,7.37E-06,289.425629,1112.59265,25.2649174,0,12.3337975,289.425629,0,0,-4.21198606,1.02E-05,7.78E-07,0.033339683,978.47,16.54,17.9,14.61,1.42,14.13,2.09,-2.03,0.01,3021004,3504288,12.65625,32.90625,39.46875,219.6875,293.21875,902.90625,893.3125,1015.6875,1116
20200421,6.84629869,-15.1743765,797.752808,27.1173573,317.469727,2.18E-06,0,1115.25684,6.18E-06,286.597748,1115.22253,21.4051094,0,20.2923737,286.597748,0,0,-0.601233125,8.68E-06,3.14E-07,0.034329079,982.52,13.31,15.25,11.35,11.13,11.65,3.13,-3.05,-0.31,2270462,2634238,12.28125,32.5,39.15625,225.25,299.71875,952.84375,940.125,1062.7812,1125.3438
20200422,7.03672075,-11.9234619,799.536316,19.3753586,321.035736,1.48E-06,0,1120.62012,3.70E-06,285.313507,1120.5719,13.0420113,0,12.7782259,285.313507,0,0,-5.48049593,5.29E-06,9.89E-08,0.04804593,986.16,12.41,13.49,10.88,16.02,11.18,1.99,-1.58,-1.01,1184110,1374116,11.53125,31.28125,38.0625,236.4375,309.625,1028.1875,1008.15625,1129.4375,1170.9688
20200423,6.62553263,-8.6294136,802.009399,62.7629814,320.83078,1.59E-06,0,1122.86438,8.13E-06,285.471863,1122.84021,26.559433,0,15.7461109,285.471863,0,0,-29.0834618,1.08E-05,1.05E-06,0.024164317,989.51,12.48,14.94,9.51,0.77,9.35,1.1,0.06,-0.28,6432350,7466142,10.90625,30,36.59375,248,323.34375,1104.0625,1086.625,1217.0312,1251.875
20200424,6.45167542,4.93875217,803.384399,150.102554,316.833801,4.35E-07,0,1120.22168,1.86E-05,288.57785,1120.21814,62.3398247,0,30.9807053,288.57785,0,0,-51.8396339,2.53E-05,6.28E-06,0.00345369,986.87,15.11,19.63,10.76,0,9.13,1.12,0.56,-0.28,15225644,17673630,10.34375,28.6875,35.28125,252.1875,333.84375,1148.1875,1140.875,1300.9375,1344.875
20200425,6.39637756,4.55253506,803.399536,132.700836,313.865051,5.15E-09,0,1117.26526,1.79E-05,289.418396,1117.26453,58.9116211,0,11.276226,289.418396,0,0,-57.9589767,2.39E-05,5.95E-06,0.000687346,985.62,16.22,21.91,10.69,0,10.75,1.68,1.28,0.4,15918128,18479580,9.78125,27.65625,34.03125,245.09375,335.53125,1145.8125,1151.9688,1344.0312,1423.125
20200426,6.29892063,10.1204042,802.643066,196.477142,310.859161,-4.34E-09,0,1113.50269,2.44E-05,291.665894,1113.5022,89.4962006,0,21.7225304,291.665894,0,0,-75.1334839,3.63E-05,1.19E-05,0.000510511,984.85,18.6,25.17,12.05,0,11.97,1.59,1.22,-0.12,20435096,23727068,9.1875,26.625,32.78125,234.4375,330,1106.625,1122.6562,1338.2812,1466.0625
20200427,6.21876049,10.079174,801.349487,196.343781,307.781219,1.23E-08,0,1109.13123,2.75E-05,292.659882,1109.13086,104.341858,0,7.5339613,292.659882,0,0,-74.3874359,4.23E-05,1.48E-05,0.000465875,983.52,20.7,27.89,13.03,0,12.43,1.85,1.38,-0.28,23332898,27096290,8.65625,25.65625,31.5625,223.34375,317.34375,1056,1074.9062,1296.5938,1465.375
20200428,6.11437511,20.0724316,799.620422,198.886444,304.535248,1.78E-09,0,1104.15588,3.37E-05,295.240753,1104.15576,128.140991,0,-11.1010065,295.240753,0,0,-61.7675056,5.20E-05,1.82E-05,0.000197403,976.79,22.84,29.5,16.43,0,14.01,2.37,0.56,-2.05,23074818,26800814,8.25,24.875,30.5625,210.59375,300.78125,1002.6875,1023.0625,1238.5938,1429
20200429,6.22409058,17.0729847,797.444702,162.739563,302.085297,4.26E-07,0,1099.54822,2.75E-05,296.495422,1099.53003,109.590836,0,2.53425813,296.495422,0,0,-33.5447845,4.44E-05,1.65E-05,0.018180901,975.46,23.8,29.16,17.94,4.65,16.3,1.67,-0.17,-0.35,16464554,19124700,7.96875,24.3125,29.75,197.21875,283.625,946.78125,968.40625,1176.0312,1372.7188
20200430,6.25345278,1.49911511,795.30011,122.527763,303.240997,1.11E-06,0,1098.55249,1.50E-05,293.841431,1098.54138,58.6124496,0,15.0721073,293.841431,0,0,-47.3416023,2.38E-05,7.67E-06,0.01144223,976.02,20.68,26.31,15.69,0.12,17.09,1.38,0.68,-0.92,12418884,14429852,7.8125,23.875,29.125,185.625,267.0625,894.625,914.84375,1112.625,1311.125
20200501,6.13993883,14.942872,793.367371,176.738617,301.65036,1.11E-07,0,1095.01978,1.93E-05,296.461151,1095.01782,84.2938004,0,20.870182,296.461151,0,0,-56.6262398,3.42E-05,1.48E-05,0.002042484,972.79,23.21,28.89,18.42,0,17.71,1.26,0.44,-1.11,20748586,24110772,7.75,23.5625,28.6875,176.75,251.84375,854.21875,870.0625,1050.6875,1246.6562
20200502,6.04467773,13.9771605,791.277954,197.904053,299.327789,7.29E-08,0,1090.60657,2.67E-05,297.640564,1090.60559,117.325043,0,2.3153224,297.640564,0,0,-64.2866287,4.76E-05,2.08E-05,0.000833825,970,24.3,30.98,16.69,0,18.05,1.37,0.54,-1.12,22377232,26007252,7.65625,23.28125,28.3125,169.3125,238.65625,831.375,841.0625,997.59375,1180.1562
20200503,6.15172529,18.6503372,788.889771,197.405426,297.057037,5.62E-07,0,1085.95544,3.25E-05,299.033813,1085.94678,140.934418,0,-10.317976,299.033813,0,0,-48.1388588,5.71E-05,2.41E-05,0.008693186,967.98,26.68,32.71,21.65,0.3,18.84,1.67,-0.22,-1.45,22439328,26083548,7.59375,23.03125,27.9375,162.1875,227.5,825.25,829.5625,959.84375,1117.875
20200504,6.21184492,8.16635036,786.616272,144.711426,298.748505,1.48E-06,0,1085.37,2.75E-05,297.677246,1085.36487,109.464172,0,-6.72548342,297.677246,0,0,-33.8032074,4.44E-05,1.54E-05,0.005192551,967.64,25,30.82,20.68,1.97,21.11,1.83,-1.08,-0.52,13489942,15682758,7.5,22.75,27.5625,156.15625,218.21875,830.0625,831.8125,941.3125,1067.9375
20200505,6.11678743,17.184782,784.521057,185.621338,297.040161,4.20E-07,0,1081.57397,2.65E-05,299.627777,1081.56128,117.298882,0,13.7126131,299.627777,0,0,-37.4221916,4.76E-05,2.06E-05,0.012782977,967.15,26.19,30.32,22.68,6.24,21.66,1.68,0.5,-1.45,19243092,22375750,7.4375,22.78125,27.75,151,210.6875,846.46875,845.125,940.21875,1036.3125
20200506,6.13422728,9.54527283,782.397095,147.980453,296.894714,2.94E-06,0,1079.30457,2.94E-05,299.045929,1079.29199,120.912094,0,-2.88077998,299.045929,0,0,-20.4095535,4.90E-05,1.67E-05,0.0127325,964.6,25.97,30.31,22.71,1.22,20.86,2.44,0.27,-2.29,13455256,15647770,7.9375,23.21875,28.125,148.96875,207.65625,907.34375,891,962.65625,1025.8438
20200507,6.6777029,-0.507584274,780.428406,132.262436,299.409485,3.48E-06,0,1079.85449,3.10E-05,297.199005,1079.83826,117.16539,0,0.265684992,297.199005,0,0,-15.3424349,4.75E-05,1.31E-05,0.016572738,964.54,23.71,30.13,19.41,17.85,19.61,3.48,-3.24,-0.62,11644518,13542414,17.90625,46.1875,49.5625,168.5625,227.21875,1083.2188,1031.6562,1039.5625,1041.8438
20200508,6.47629738,3.42727304,779.513367,156.878021,305.502808,2.30E-06,0,1085.03381,2.61E-05,296.79837,1085.01611,107.08049,0,22.3395653,296.79837,0,0,-24.0381355,4.34E-05,1.50E-05,0.017642953,970.12,23.22,28.43,16.8,3.11,17.57,2.23,-1.7,0.16,14003362,16291584,31.8125,80.0625,90.125,279.84375,285.03125,1351.5625,1279.5625,1215.2812,1115.375
